precinct_key,district_num,target_id,target_name,area_weight,population_weight,housing_weight,block_weight,crosswalk_basis
16027027055,9,16009,State House District 9,0.06736292427902513,0.06736292427902513,0.0630630630602239,0.053763440858917814,population
16027027056,9,16009,State House District 9,0.0,0.0,0.0,0.007246376811576452,population
16027027057,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16027027062,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16045045001,9,16009,State House District 9,0.0,0.0,0.0,0.0048780487804806665,population
16045045004,9,16009,State House District 9,0.0,0.0,0.0,0.00042417616440737623,population
16073073001,9,16009,State House District 9,0.0,0.0,0.0,5.0101020711465285e-05,population
16075075001,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075002,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075003,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075004,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075005,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075006,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075007,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075008,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075009,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075075010,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087087001,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087087002,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087087003,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087087004,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087087005,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087087006,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087087007,9,16009,State House District 9,1.0,1.0,1.0,0.9972056783022352,population
16087087008,9,16009,State House District 9,0.9997671125627072,0.9997671125627072,0.9997010006674627,0.9997832657976276,population
16087087009,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087087010,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16001001029,10,16010,State House District 10,0.06196564563436918,0.06196564563436918,0.06789078404781557,0.17688647653478828,population
16001001052,10,16010,State House District 10,0.00011098395709724768,0.00011098395709724768,0.00014321615570834402,0.00016224487569727237,population
16001001074,10,16010,State House District 10,0.9913005824524205,0.9913005824524205,0.9932604597844286,0.9565264504834777,population
16027027008,10,16010,State House District 10,0.00011302688177694764,0.00011302688177694764,0.00010948274594254408,0.005326474470931278,population
16027027013,10,16010,State House District 10,0.0036650690724019685,0.0036650690724019685,0.0013315579227529738,0.06332418149528302,population
16027027015,10,16010,State House District 10,0.0,0.0,0.0,0.007364957256655059,population
16027027018,10,16010,State House District 10,1.0,1.0,1.0,1.0,population
16027027020,10,16010,State House District 10,0.5930543187890204,0.5930543187890204,0.6119402985071017,0.7769230769227865,population
16027027021,10,16010,State House District 10,0.009379187137176108,0.009379187137176108,0.00922266139664064,0.019867549669577343,population
16027027027,10,16010,State House District 10,0.43729999883276716,0.43729999883276716,0.40730415896061184,0.527042314486312,population
16027027029,10,16010,State House District 10,1.0,1.0,1.0,1.0,population
16027027030,10,16010,State House District 10,0.11234845634020112,0.11234845634020112,0.12292921823531892,0.15353788490862724,population
16027027033,10,16010,State House District 10,0.07325325664061598,0.07325325664061598,0.0010005002501318194,0.06033185683359753,population
16027027038,10,16010,State House District 10,0.47292610113944855,0.47292610113944855,0.4999525301695278,0.35064090327597186,population
16027027045,10,16010,State House District 10,0.00530705079617571,0.00530705079617571,0.004601226993988177,0.06551785555089763,population
16027027051,10,16010,State House District 10,0.223952434880818,0.223952434880818,0.2632524707994926,0.1915897399629319,population
16027027055,10,16010,State House District 10,0.41775456918917114,0.41775456918917114,0.44594594594418724,0.5698924731191711,population
16027027056,10,16010,State House District 10,0.8423191546989092,0.8423191546989092,0.7720739219641171,0.7185018432680635,population
16045045004,10,16010,State House District 10,9.441528075778475e-05,9.441528075778475e-05,8.924055186700857e-05,0.008487890706791599,population
16027027004,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027027005,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027027006,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027027007,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027027008,11,16011,State House District 11,0.999886973118223,0.999886973118223,0.9998905172540574,0.9946735255290687,population
16027027009,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027027010,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027027011,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027027012,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027027013,11,16011,State House District 11,0.9963349309275981,0.9963349309275981,0.998668442077247,0.9366758185047169,population
16027027015,11,16011,State House District 11,1.0,1.0,1.0,0.9926350427433449,population
16027027023,11,16011,State House District 11,0.5474107353894051,0.5474107353894051,0.5491408934619882,0.5900000000015542,population
16027027027,11,16011,State House District 11,0.562700001167233,0.562700001167233,0.5926958410393881,0.4729576855136879,population
16027027030,11,16011,State House District 11,0.1984299862171304,0.1984299862171304,0.20619609509368628,0.306028777223182,population
16027027051,11,16011,State House District 11,0.3349377123421849,0.3349377123421849,0.24168912847989685,0.05841026003756401,population
16027027055,11,16011,State House District 11,0.5148825065318038,0.5148825065318038,0.4909909909955888,0.3763440860219111,population
16027027056,11,16011,State House District 11,0.15768084530109086,0.15768084530109086,0.2279260780358829,0.27425177992036004,population
16027027023,12,16012,State House District 12,0.017025301488810627,0.017025301488810627,0.02061855670009112,0.06999999999735611,population
16027027025,12,16012,State House District 12,0.8507090469024613,0.8507090469024613,0.8394735524946165,0.7424153712545464,population
16027027030,12,16012,State House District 12,0.6892215574426686,0.6892215574426686,0.6708746866709948,0.5404333378681907,population
16027027032,12,16012,State House District 12,0.09595100374376213,0.09595100374376213,0.09589041095966598,0.05405405405405406,population
16027027033,12,16012,State House District 12,0.04060226696015666,0.04060226696015666,0.05152576288178869,0.07370218244904275,population
16027027034,12,16012,State House District 12,0.001637425976681006,0.001637425976681006,0.001764169888019746,0.0017455497797126747,population
16027027036,12,16012,State House District 12,0.0003433770229732906,0.0003433770229732906,0.000323156572716623,0.001292165610335916,population
16027027038,12,16012,State House District 12,0.5270738988605514,0.5270738988605514,0.5000474698304722,0.6493590967240281,population
16027027040,12,16012,State House District 12,0.21268359772260714,0.21268359772260714,0.17468838336758105,0.1730375551012987,population
16027027043,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027027044,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027027045,12,16012,State House District 12,0.9946929492038243,0.9946929492038243,0.9953987730060119,0.9344821444491023,population
16027027046,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027027047,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027027048,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027027049,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027027050,12,16012,State House District 12,0.994613124387917,0.994613124387917,0.9921259842520534,0.9365079365080587,population
16027027020,13,16013,State House District 13,0.40694568121097957,0.40694568121097957,0.38805970149289837,0.22307692307721352,population
16027027025,13,16013,State House District 13,0.014002715839609976,0.014002715839609976,0.01874240994230666,0.07124922501511353,population
16027027032,13,16013,State House District 13,0.9040489962562379,0.9040489962562379,0.904109589040334,0.9459459459459459,population
16027027033,13,16013,State House District 13,0.8861444763992273,0.8861444763992273,0.9474737368680795,0.8659659607173598,population
16027027034,13,16013,State House District 13,0.998362574023319,0.998362574023319,0.9982358301119804,0.9982544502202874,population
16027027035,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027027036,13,16013,State House District 13,0.9996566229770267,0.9996566229770267,0.9996768434272835,0.998707834389664,population
16027027037,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027027039,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027027040,13,16013,State House District 13,0.7873164022773929,0.7873164022773929,0.825311616632419,0.8269624448987013,population
16027027042,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027027050,13,16013,State House District 13,0.0053868756120829895,0.0053868756120829895,0.007874015747946526,0.06349206349194127,population
16027027058,13,16013,State House District 13,0.9999995928877451,0.9999995928877451,0.9999990562397727,0.999998568087931,population
16027027059,13,16013,State House District 13,0.7620242243998097,0.7620242243998097,0.7730543435228797,0.7474432388676027,population
16027027060,13,16013,State House District 13,0.7224774895897207,0.7224774895897207,0.6914316256373453,0.4239383591516827,population
16027027061,13,16013,State House District 13,0.8979083665420394,0.8979083665420394,0.9020467836338354,0.8750000000034196,population
16001001029,14,16014,State House District 14,0.5066618053463098,0.5066618053463098,0.48977114328355076,0.37695967731414104,population
16001001052,14,16014,State House District 14,0.9998890160429027,0.9998890160429027,0.9998567838442917,0.9998377551243026,population
16001001065,14,16014,State House District 14,0.025101252793771393,0.025101252793771393,0.02311239424014955,0.28046391540789434,population
16001001067,14,16014,State House District 14,0.5993065874200922,0.5993065874200922,0.5736994219649668,0.4504504504532155,population
16001001072,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001001074,14,16014,State House District 14,0.00869941754757954,0.00869941754757954,0.0067395402155715186,0.04347354951652231,population
16001001088,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001001089,14,16014,State House District 14,0.8827470686774727,0.8827470686774727,0.8472372697737593,0.7692307692339404,population
16001001105,14,16014,State House District 14,0.18627124524430339,0.18627124524430339,0.18046035985828654,0.49413778600851754,population
16001001122,14,16014,State House District 14,0.16259394976314342,0.16259394976314342,0.14445273149947638,0.5226623861731902,population
16003003001,14,16014,State House District 14,0.0,0.0,0.0,0.015274608976530818,population
16045045001,14,16014,State House District 14,1.0,1.0,1.0,0.9887151290878015,population
16045045002,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045003,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045004,14,16014,State House District 14,0.9999055847192422,0.9999055847192422,0.9999107594481331,0.9910879331288011,population
16045045005,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045006,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045007,14,16014,State House District 14,1.0,1.0,1.0,0.9999898813057368,population
16045045008,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045009,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045010,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045011,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045012,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045045013,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16087087007,14,16014,State House District 14,0.0,0.0,0.0,0.0027932960893849107,population
16001001015,15,16015,State House District 15,0.6384142173615858,0.6384142173615858,0.6723259762308998,0.7647058823529411,population
16001001016,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001017,15,16015,State House District 15,0.4081880826901383,0.4081880826901383,0.3321266968314371,0.45454545454442147,population
16001001036,15,16015,State House District 15,0.2453434879036784,0.2453434879036784,0.2405009831506246,0.2722757489223575,population
16001001063,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001075,15,16015,State House District 15,0.9943502824858758,0.9943502824858758,0.9938650306748467,0.9333333333333333,population
16001001076,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001079,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001086,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001087,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001094,15,16015,State House District 15,8.485535846277539e-05,8.485535846277539e-05,8.133914511996553e-05,0.0049133709799617864,population
16001001100,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001104,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001117,15,16015,State House District 15,0.0,0.0,0.0,0.001530582384441043,population
16001001120,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001122,15,16015,State House District 15,0.0005244350867076178,0.0005244350867076178,0.0006480543881706007,0.029284184639018235,population
16001001123,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001124,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001125,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001001008,16,16016,State House District 16,1.0,1.0,1.0,0.9947836097717948,population
16001001015,16,16016,State House District 16,0.36158578263841423,0.36158578263841423,0.32767402376910015,0.23529411764705882,population
16001001017,16,16016,State House District 16,0.5918119173098617,0.5918119173098617,0.6678733031685631,0.5454545454555785,population
16001001020,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001028,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001032,16,16016,State House District 16,0.627755706146671,0.627755706146671,0.5807347114449034,0.7280272863203259,population
16001001034,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001038,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001048,16,16016,State House District 16,0.0,0.0,0.0,0.0956537280103896,population
16001001049,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001050,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001054,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001055,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001058,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001059,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001065,16,16016,State House District 16,0.958160344527741,0.958160344527741,0.95884089662999,0.6388909233018321,population
16001001075,16,16016,State House District 16,0.005649717514124294,0.005649717514124294,0.006134969325153374,0.06666666666666667,population
16001001082,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001107,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001117,16,16016,State House District 16,1.0,1.0,1.0,0.998469417615559,population
16001001118,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001119,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001122,16,16016,State House District 16,0.8368816151501489,0.8368816151501489,0.854899214112353,0.4480534291877915,population
16001001127,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001001002,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001007,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001008,17,16017,State House District 17,0.0,0.0,0.0,0.005216390228205133,population
16001001010,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001012,17,16017,State House District 17,0.08447380839979624,0.08447380839979624,0.084595959595239,0.38571428571442967,population
16001001013,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001014,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001023,17,16017,State House District 17,0.0,0.0,0.0,0.0005092920333333333,population
16001001035,17,16017,State House District 17,0.21880064830218893,0.21880064830218893,0.2297592997845501,0.20689655172413793,population
16001001036,17,16017,State House District 17,0.7546565120963217,0.7546565120963217,0.7594990168493754,0.7277242510776425,population
16001001037,17,16017,State House District 17,0.8561099060014461,0.8561099060014461,0.8432267884322678,0.74,population
16001001039,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001040,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001043,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001044,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001045,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001048,17,16017,State House District 17,1.0,1.0,1.0,0.8960703600194805,population
16001001051,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001053,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001056,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001057,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001060,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001062,17,16017,State House District 17,0.6982276119402985,0.6982276119402985,0.6707452725250278,0.5897435897435898,population
16001001066,17,16017,State House District 17,0.7650494159986262,0.7650494159986262,0.7623066104137188,0.6444444444505968,population
16001001081,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001084,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001101,17,16017,State House District 17,0.7842372220054371,0.7842372220054371,0.7739032620921876,0.7258064516124609,population
16001001102,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001001003,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001004,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001009,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001012,18,16018,State House District 18,0.9155261916002038,0.9155261916002038,0.915404040404761,0.6142857142855702,population
16001001026,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001027,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001033,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001035,18,16018,State House District 18,0.7811993516978111,0.7811993516978111,0.7702407002154499,0.7931034482758621,population
16001001037,18,16018,State House District 18,0.14389009399855388,0.14389009399855388,0.1567732115677321,0.26,population
16001001061,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001062,18,16018,State House District 18,0.30177238805970147,0.30177238805970147,0.3292547274749722,0.41025641025641024,population
16001001064,18,16018,State House District 18,0.40031021573882675,0.40031021573882675,0.46426110255826414,0.6759145222508068,population
16001001069,18,16018,State House District 18,0.9982113455757458,0.9982113455757458,0.9913177450374488,0.9537041326505024,population
16001001080,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001110,18,16018,State House District 18,0.0002576802542643338,0.0002576802542643338,0.00017720988096025123,6.876801350697157e-05,population
16001001111,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001113,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001114,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001121,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001128,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001001131,18,16018,State House District 18,0.9996832937450358,0.9996832937450358,0.9995582198654746,0.9906623744297505,population
16001001001,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001005,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001006,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001011,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001018,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001019,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001021,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001022,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001023,19,16019,State House District 19,1.0,1.0,1.0,0.9994907079666666,population
16001001024,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001025,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001030,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001031,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001032,19,16019,State House District 19,0.3722442938533289,0.3722442938533289,0.4192652885550966,0.2719727136796742,population
16001001041,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001042,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001048,19,16019,State House District 19,0.0,0.0,0.0,0.00827591197012987,population
16001001064,19,16019,State House District 19,0.5996897842611733,0.5996897842611733,0.535738897441736,0.3240854777491932,population
16001001065,19,16019,State House District 19,0.016738402678487568,0.016738402678487568,0.018046709129860544,0.08064516129027365,population
16001001067,19,16019,State House District 19,0.40069341257990776,0.40069341257990776,0.4263005780350332,0.5495495495467845,population
16001001089,19,16019,State House District 19,0.11725293132252738,0.11725293132252738,0.15276273022624068,0.23076923076605954,population
16001001106,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001108,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001110,19,16019,State House District 19,0.9997423197457357,0.9997423197457357,0.9998227901190397,0.999931231986493,population
16001001115,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001126,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001129,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001001130,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16015015040,19,16019,State House District 19,0.00035002899559522047,0.00035002899559522047,0.00013914798188398745,0.007595755032590943,population
16001001029,20,16020,State House District 20,0.43137254901932115,0.43137254901932115,0.44233807266863373,0.44615384615107073,population
16001001047,20,16020,State House District 20,1.0,1.0,1.0,1.0,population
16001001095,20,16020,State House District 20,1.0,1.0,1.0,1.0,population
16001001105,20,16020,State House District 20,0.8137287547556966,0.8137287547556966,0.8195396401417134,0.5058622139914825,population
16001001066,21,16021,State House District 21,0.08221024258200199,0.08221024258200199,0.09704641349603267,0.13333333332729994,population
16001001068,21,16021,State House District 21,0.8658239077417671,0.8658239077417671,0.8685714285728646,0.7272727272710815,population
16001001071,21,16021,State House District 21,1.0,1.0,1.0,1.0,population
16001001073,21,16021,State House District 21,1.0,1.0,1.0,1.0,population
16001001077,21,16021,State House District 21,1.0,1.0,1.0,1.0,population
16001001078,21,16021,State House District 21,1.0,1.0,1.0,1.0,population
16001001083,21,16021,State House District 21,1.0,1.0,1.0,1.0,population
16001001090,21,16021,State House District 21,0.30948245917357114,0.30948245917357114,0.30670926516286834,0.38028169013688434,population
16001001094,21,16021,State House District 21,0.9999151446415372,0.9999151446415372,0.99991866085488,0.9950866290200382,population
16001001096,21,16021,State House District 21,1.0,1.0,1.0,1.0,population
16001001097,21,16021,State House District 21,1.0,1.0,1.0,1.0,population
16001001098,21,16021,State House District 21,1.0,1.0,1.0,1.0,population
16001001101,21,16021,State House District 21,0.21576277799456292,0.21576277799456292,0.2260967379078124,0.274193548387539,population
16001001046,22,16022,State House District 22,1.0,1.0,1.0,1.0,population
16001001066,22,16022,State House District 22,0.15274034141937182,0.15274034141937182,0.1406469760902485,0.22222222222210325,population
16001001068,22,16022,State House District 22,0.1341760922582328,0.1341760922582328,0.13142857142713538,0.2727272727289185,population
16001001085,22,16022,State House District 22,1.0,1.0,1.0,1.0,population
16001001090,22,16022,State House District 22,0.6905175408264288,0.6905175408264288,0.6932907348371316,0.6197183098631156,population
16001001091,22,16022,State House District 22,0.15219350961124278,0.15219350961124278,0.14791851195349134,0.17006802720826864,population
16001001093,22,16022,State House District 22,1.0,1.0,1.0,1.0,population
16001001099,22,16022,State House District 22,1.0,1.0,1.0,1.0,population
16001001103,22,16022,State House District 22,1.0,1.0,1.0,1.0,population
16001001109,22,16022,State House District 22,1.0,1.0,1.0,1.0,population
16001001112,22,16022,State House District 22,1.0,1.0,1.0,1.0,population
16001001116,22,16022,State House District 22,0.10923358194952343,0.10923358194952343,0.11189608473309409,0.012730659972194667,population
16001001069,23,16023,State House District 23,0.0017886544242541346,0.0017886544242541346,0.008682254962551152,0.04629586734949777,population
16001001070,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16001001091,23,16023,State House District 23,0.8478064903887571,0.8478064903887571,0.8520814880465087,0.8299319727917314,population
16001001092,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16001001116,23,16023,State House District 23,0.8907660153987047,0.8907660153987047,0.8881033833157609,0.9871321393353508,population
16001001131,23,16023,State House District 23,0.0,0.0,1.1672607624417088e-05,0.00024671647932370834,population
16027027003,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16027027022,23,16023,State House District 23,0.5722103880583498,0.5722103880583498,0.5591293529253731,0.5379458057903603,population
16027027023,23,16023,State House District 23,0.21163395602320362,0.21163395602320362,0.21443298969595798,0.10000000000050874,population
16027027025,23,16023,State House District 23,0.13528823725792874,0.13528823725792874,0.14178403756307673,0.18633540373034005,population
16027027028,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16027027054,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16027027058,23,16023,State House District 23,4.071122549071698e-07,4.071122549071698e-07,9.437602272860594e-07,1.4319120689739993e-06,population
16027027059,23,16023,State House District 23,0.2379757756001904,0.2379757756001904,0.22694565647712026,0.25255676113239744,population
16027027060,23,16023,State House District 23,0.27752251041027937,0.27752251041027937,0.3085683743626547,0.5760616408483172,population
16027027061,23,16023,State House District 23,0.10209163345796063,0.10209163345796063,0.09795321636616462,0.12499999999658046,population
16039039018,23,16023,State House District 23,0.0,0.0,0.0,0.0013902731672226518,population
16039039019,23,16023,State House District 23,0.0,0.0,0.0,0.003466204506068216,population
16073073001,23,16023,State House District 23,1.0,1.0,1.0,0.9999498989792885,population
16073073002,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16073073003,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16073073004,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16073073005,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16073073006,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16073073007,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16073073008,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16073073009,23,16023,State House District 23,1.0,1.0,1.0,0.9995249464093634,population
16073073010,23,16023,State House District 23,1.0,1.0,1.0,0.9999996032878901,population
16073073011,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16073073012,23,16023,State House District 23,1.0,1.0,1.0,1.0,population
16013013006,24,16024,State House District 24,0.0,0.0,0.0,0.022221693249419753,population
16013013011,24,16024,State House District 24,0.0,0.0,0.0,0.0015596669430588321,population
16025025001,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16025025002,24,16024,State House District 24,0.9998443199593143,0.9998443199593143,0.999782066609712,0.9668691711174886,population
16031031017,24,16024,State House District 24,0.0,0.0,0.0,0.0023472709831854057,population
16039039002,24,16024,State House District 24,0.0,0.0,0.0,0.0006694742251603207,population
16039039006,24,16024,State House District 24,0.0,0.0,0.0,0.019327994064488922,population
16039039016,24,16024,State House District 24,5.338997932061062e-08,5.338997932061062e-08,5.8108477809498584e-08,6.852618287634616e-06,population
16047047001,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047002,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047003,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047004,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047005,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047006,24,16024,State House District 24,1.0,1.0,1.0,0.9999984131332271,population
16047047007,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047008,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047009,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047010,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047011,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16047047012,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16053053012,24,16024,State House District 24,0.0006746032216315754,0.0006746032216315754,0.0006742441741579507,0.000431047587036638,population
16063063001,24,16024,State House District 24,0.0,0.0,0.0,0.0076176463167053066,population
16063063003,24,16024,State House District 24,0.0,0.0,0.0,0.0014544854121885118,population
16073073010,24,16024,State House District 24,0.0,0.0,0.0,3.967121098623879e-07,population
16083083018,24,16024,State House District 24,0.14258312020307656,0.14258312020307656,0.15158730158590603,0.14035087719248998,population
16083083021,24,16024,State House District 24,0.6482155863144053,0.6482155863144053,0.6222444889865847,0.4819277108466927,population
16083083022,24,16024,State House District 24,0.8252427184397098,0.8252427184397098,0.8003565062309631,0.8524590163893772,population
16083083023,24,16024,State House District 24,0.17988929888948185,0.17988929888948185,0.21336760924932363,0.2826086956521739,population
16083083024,24,16024,State House District 24,0.13341595036466078,0.13341595036466078,0.10657728096575969,0.1264627086924306,population
16083083025,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
16083083026,24,16024,State House District 24,1.0,1.0,1.0,1.0,population
