source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,district_num,SLDLST,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16027027055,027055,027,Voting District 027055,16027027055,16011,State House District 11,11,011,35.00000000018223,35,74,986.0000000211447,327.0000000068841,nhgis_block_weight_chain_2000_2010_2020,35.00000000018223,1.0000000000052067,1915.0000000247446,666.0000000077841,0.5148825065318038,0.4909909909955888,0.3763440860219111,0.5148825065318038,population
16027027056,027056,027,Voting District 027056,16027027056,16009,State House District 9,9,009,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,3691.0000000340788,1461.0000000240213,0.0,0.0,0.007246376811576452,0.0,population
16027027056,027056,027,Voting District 027056,16027027056,16010,State House District 10,10,010,99.15325437123566,101,138,3109.000000022379,1128.0000000081213,nhgis_block_weight_chain_2000_2010_2020,99.15325437123566,0.9817153898142145,3691.0000000340788,1461.0000000240213,0.8423191546989092,0.7720739219641171,0.7185018432680635,0.8423191546989092,population
16027027056,027056,027,Voting District 027056,16027027056,16011,State House District 11,11,011,37.846745629102394,38,37,582.0000000117,333.0000000159,nhgis_block_weight_chain_2000_2010_2020,37.846745629102394,0.9959669902395367,3691.0000000340788,1461.0000000240213,0.15768084530109086,0.2279260780358829,0.27425177992036004,0.15768084530109086,population
16027027057,027057,027,Voting District 027057,16027027057,16009,State House District 9,9,009,128.0000000004,128,129,1329.0000000063,508.0000000023,nhgis_block_weight_chain_2000_2010_2020,128.0000000004,1.000000000003125,1329.0000000063,508.0000000023,1.0,1.0,1.0,1.0,population
16027027058,027058,027,Voting District 027058,16027027058,16013,State House District 13,13,013,115.99983389751284,116,139,2039.9991694648977,703.9993355828548,nhgis_block_weight_chain_2000_2010_2020,115.99983389751284,0.9999985680820073,2039.9999999738977,703.9999999900548,0.9999995928877451,0.9999990562397727,0.999998568087931,0.9999995928877451,population
16027027058,027058,027,Voting District 027058,16027027058,16023,State House District 23,23,023,0.0001661018,1,1,0.0008305089999999999,0.0006644072,nhgis_block_weight_chain_2000_2010_2020,0.0001661018,0.0001661018,2039.9999999738977,703.9999999900548,4.071122549071698e-07,9.437602272860594e-07,1.4319120689739993e-06,4.071122549071698e-07,population
16027027059,027059,027,Voting District 027059,16027027059,16013,State House District 13,13,013,121.08580469611248,122,170,3722.488336143981,1263.9438516432458,nhgis_block_weight_chain_2000_2010_2020,121.08580469611248,0.9925065958697744,4884.9999999355805,1634.9999999784459,0.7620242243998097,0.7730543435228797,0.7474432388676027,0.7620242243998097,population
16027027059,027059,027,Voting District 027059,16027027059,16023,State House District 23,23,023,40.9141953033,41,42,1162.5116637915999,371.0561483352,nhgis_block_weight_chain_2000_2010_2020,40.9141953033,0.9979072025195121,4884.9999999355805,1634.9999999784459,0.2379757756001904,0.22694565647712026,0.25255676113239744,0.2379757756001904,population
16027027060,027060,027,Voting District 027060,16027027060,16013,State House District 13,13,013,16.957534366116843,17,17,1062.0419097140434,332.5786119364101,nhgis_block_weight_chain_2000_2010_2020,16.957534366116843,0.9975020215362849,1470.0000000237433,481.0000000070101,0.7224774895897207,0.6914316256373453,0.4239383591516827,0.7224774895897207,population
16027027060,027060,027,Voting District 027060,16027027060,16023,State House District 23,23,023,23.042465634,26,28,407.95809030969997,148.42138807060002,nhgis_block_weight_chain_2000_2010_2020,23.042465634,0.8862486782307692,1470.0000000237433,481.0000000070101,0.27752251041027937,0.3085683743626547,0.5760616408483172,0.27752251041027937,population
16027027061,027061,027,Voting District 027061,16027027061,16013,State House District 13,13,013,62.99999999986966,63,84,1802.9999999804875,616.9999999948923,nhgis_block_weight_chain_2000_2010_2020,62.99999999986966,0.9999999999979311,2007.9999999599875,683.9999999881923,0.8979083665420394,0.9020467836338354,0.8750000000034196,0.8979083665420394,population
16027027061,027061,027,Voting District 027061,16027027061,16023,State House District 23,23,023,8.9999999997,9,22,204.9999999795,66.9999999933,nhgis_block_weight_chain_2000_2010_2020,8.9999999997,0.9999999999666667,2007.9999999599875,683.9999999881923,0.10209163345796063,0.09795321636616462,0.12499999999658046,0.10209163345796063,population
16027027062,027062,027,Voting District 027062,16027027062,16009,State House District 9,9,009,102.99999999997692,103,117,2029.9999999955617,646.9999999983077,nhgis_block_weight_chain_2000_2010_2020,102.99999999997692,0.999999999999776,2029.9999999955617,646.9999999983077,1.0,1.0,1.0,1.0,population
16029029001,029001,029,soda 1 Voting District,16029029001,16035,State House District 35,35,035,122.0000000003,122,64,1122.9999999942,583.9999999976001,nhgis_block_weight_chain_2000_2010_2020,122.0000000003,1.0000000000024591,1122.9999999942,583.9999999976001,1.0,1.0,1.0,1.0,population
16029029002,029002,029,soda 2 Voting District,16029029002,16035,State House District 35,35,035,341.00000000040006,341,209,1185.000000004,546.0000000028,nhgis_block_weight_chain_2000_2010_2020,341.00000000040006,1.0000000000011733,1185.000000004,546.0000000028,1.0,1.0,1.0,1.0,population
16029029003,029003,029,soda 3 Voting District,16029029003,16035,State House District 35,35,035,190.99999999978138,191,140,1317.000000008031,551.0000000024017,nhgis_block_weight_chain_2000_2010_2020,190.99999999978138,0.9999999999988554,1317.000000008031,551.0000000024017,1.0,1.0,1.0,1.0,population
16029029004,029004,029,soda 4 Voting District,16029029004,16035,State House District 35,35,035,42.999999999799996,43,36,580.0,248.0,nhgis_block_weight_chain_2000_2010_2020,42.999999999799996,0.9999999999953487,580.0,248.0,1.0,1.0,1.0,1.0,population
16029029005,029005,029,bancroft Voting District,16029029005,16035,State House District 35,35,035,361.9999999996488,362,280,802.9999999971,349.9999999995,nhgis_block_weight_chain_2000_2010_2020,361.9999999996488,0.9999999999990299,802.9999999971,349.9999999995,1.0,1.0,1.0,1.0,population
16029029006,029006,029,grace 1 Voting District,16029029006,16035,State House District 35,35,035,126.0000000001,126,117,1274.0000000026,475.0000000015,nhgis_block_weight_chain_2000_2010_2020,126.0000000001,1.0000000000007936,1274.0000000026,475.0000000015,1.0,1.0,1.0,1.0,population
16029029007,029007,029,grace 2 Voting District,16029029007,16035,State House District 35,35,035,169.99999999967824,170,148,766.9999999987,312.9999999996,nhgis_block_weight_chain_2000_2010_2020,169.99999999967824,0.9999999999981073,766.9999999987,312.9999999996,1.0,1.0,1.0,1.0,population
16029029008,029008,029,wayan Voting District,16029029008,16035,State House District 35,35,035,26.0000000001,26,27,42.0000000004,30.0000000003,nhgis_block_weight_chain_2000_2010_2020,26.0000000001,1.000000000003846,42.0000000004,30.0000000003,1.0,1.0,1.0,1.0,population
16029029009,029009,029,freedom Voting District,16029029009,16035,State House District 35,35,035,110.9998995029,111,73,212.99035229490002,90.9962816132,nhgis_block_weight_chain_2000_2010_2020,110.9998995029,0.9999990946207208,212.99035229490002,90.9962816132,1.0,1.0,1.0,1.0,population
16031031001,031001,031,albion Voting District,16031031001,16027,State House District 27,27,027,67.0000000001,67,56,624.0000000013,251.000000002,nhgis_block_weight_chain_2000_2010_2020,67.0000000001,1.0000000000014926,624.0000000013,251.000000002,1.0,1.0,1.0,1.0,population
16031031002,031002,031,almo Voting District,16031031002,16027,State House District 27,27,027,41.0036629669,42,35,187.0073259338,78.0036629669,nhgis_block_weight_chain_2000_2010_2020,41.0036629669,0.9762776896880953,187.0073259338,78.0036629669,1.0,1.0,1.0,1.0,population
16031031003,031003,031,bridge Voting District,16031031003,16027,State House District 27,27,027,213.9999999998,214,110,114.9999999993,41.9999999993,nhgis_block_weight_chain_2000_2010_2020,213.9999999998,0.9999999999990654,114.9999999993,41.9999999993,1.0,1.0,1.0,1.0,population
16031031004,031004,031,burley 1 Voting District,16031031004,16027,State House District 27,27,027,27.0,27,27,1280.0,467.0,nhgis_block_weight_chain_2000_2010_2020,27.0,1.0,1280.0,467.0,1.0,1.0,1.0,1.0,population
16031031005,031005,031,burley 2 Voting District,16031031005,16027,State House District 27,27,027,50.9999999999,51,41,1147.0,523.0,nhgis_block_weight_chain_2000_2010_2020,50.9999999999,0.9999999999980392,1147.0,523.0,1.0,1.0,1.0,1.0,population
16031031006,031006,031,burley 3 Voting District,16031031006,16027,State House District 27,27,027,53.9999999999,54,47,1297.0,500.0,nhgis_block_weight_chain_2000_2010_2020,53.9999999999,0.9999999999981481,1297.0,500.0,1.0,1.0,1.0,1.0,population
16031031007,031007,031,burley 4 Voting District,16031031007,16027,State House District 27,27,027,39.0,39,33,1644.0,657.0,nhgis_block_weight_chain_2000_2010_2020,39.0,1.0,1644.0,657.0,1.0,1.0,1.0,1.0,population
16031031008,031008,031,burley 5 Voting District,16031031008,16027,State House District 27,27,027,30.000000000100002,30,31,813.0,311.0,nhgis_block_weight_chain_2000_2010_2020,30.000000000100002,1.0000000000033333,813.0,311.0,1.0,1.0,1.0,1.0,population
16031031009,031009,031,burley 6 Voting District,16031031009,16027,State House District 27,27,027,54.0000000001,54,51,1002.0000000002,370.0000000002,nhgis_block_weight_chain_2000_2010_2020,54.0000000001,1.0000000000018519,1002.0000000002,370.0000000002,1.0,1.0,1.0,1.0,population
16031031010,031010,031,burley 7 Voting District,16031031010,16027,State House District 27,27,027,51.0000000001,51,47,999.0000000011,391.0000000007,nhgis_block_weight_chain_2000_2010_2020,51.0000000001,1.0000000000019609,999.0000000011,391.0000000007,1.0,1.0,1.0,1.0,population
16031031011,031011,031,burley 8 Voting District,16031031011,16027,State House District 27,27,027,29.999999999899998,30,37,1169.9999999926,426.9999999997,nhgis_block_weight_chain_2000_2010_2020,29.999999999899998,0.9999999999966666,1169.9999999926,426.9999999997,1.0,1.0,1.0,1.0,population
16031031012,031012,031,declo Voting District,16031031012,16027,State House District 27,27,027,114.0000000004,114,124,1544.0000000053,515.0000000016,nhgis_block_weight_chain_2000_2010_2020,114.0000000004,1.0000000000035087,1544.0000000053,515.0000000016,1.0,1.0,1.0,1.0,population
16031031013,031013,031,elba Voting District,16031031013,16027,State House District 27,27,027,80.99999999982158,81,49,228.99999999338544,102.99999999733643,nhgis_block_weight_chain_2000_2010_2020,80.99999999982158,0.9999999999977973,228.99999999338544,102.99999999733643,1.0,1.0,1.0,1.0,population
16031031014,031014,031,heglar-yale Voting District,16031031014,16027,State House District 27,27,027,198.0000000003,198,112,383.00000000069997,137.0000000003,nhgis_block_weight_chain_2000_2010_2020,198.0000000003,1.000000000001515,383.00000000069997,137.0000000003,1.0,1.0,1.0,1.0,population
16031031015,031015,031,jackson Voting District,16031031015,16027,State House District 27,27,027,66.00000000006384,66,62,438.9999999997251,160.99999999970586,nhgis_block_weight_chain_2000_2010_2020,66.00000000006384,1.0000000000009672,438.9999999997251,160.99999999970586,1.0,1.0,1.0,1.0,population
16031031016,031016,031,malta Voting District,16031031016,16027,State House District 27,27,027,150.9999999999,151,89,716.9999999977,277.999999999,nhgis_block_weight_chain_2000_2010_2020,150.9999999999,0.9999999999993379,716.9999999977,277.999999999,1.0,1.0,1.0,1.0,population
16031031017,031017,031,oakley 1 Voting District,16031031017,16024,State House District 24,24,024,0.7276540047869687,6,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.7276540047869687,0.1212756674644948,898.9999999998,315.9999999998,0.0,0.0,0.0023472709831854057,0.0,population
16031031017,031017,031,oakley 1 Voting District,16031031017,16027,State House District 27,27,027,309.272345994997,310,202,898.9999999998,315.9999999998,nhgis_block_weight_chain_2000_2010_2020,309.272345994997,0.9976527290161193,898.9999999998,315.9999999998,1.0,1.0,0.9976527290168146,1.0,population
16031031018,031018,031,oakley 2 Voting District,16031031018,16027,State House District 27,27,027,133.9999731316,134,92,553.0,226.9999999998,nhgis_block_weight_chain_2000_2010_2020,133.9999731316,0.9999997994895522,553.0,226.9999999998,1.0,1.0,1.0,1.0,population
16031031019,031019,031,parsons Voting District,16031031019,16027,State House District 27,27,027,81.0000000001,81,49,220.0,81.0,nhgis_block_weight_chain_2000_2010_2020,81.0000000001,1.0000000000012346,220.0,81.0,1.0,1.0,1.0,1.0,population
16031031020,031020,031,pella Voting District,16031031020,16027,State House District 27,27,027,117.0,117,91,896.0,298.0,nhgis_block_weight_chain_2000_2010_2020,117.0,1.0,896.0,298.0,1.0,1.0,1.0,1.0,population
16031031021,031021,031,springdale Voting District,16031031021,16027,State House District 27,27,027,37.0000000001,37,37,876.0000000014,275.9999999996,nhgis_block_weight_chain_2000_2010_2020,37.0000000001,1.0000000000027027,876.0000000014,275.9999999996,1.0,1.0,1.0,1.0,population
16031031022,031022,031,starrahs ferry Voting District,16031031022,16027,State House District 27,27,027,92.9999999997,93,65,1908.9999999901,637.9999999968,nhgis_block_weight_chain_2000_2010_2020,92.9999999997,0.9999999999967741,1908.9999999901,637.9999999968,1.0,1.0,1.0,1.0,population
16031031023,031023,031,sublett Voting District,16031031023,16027,State House District 27,27,027,133.9999999999,134,55,84.0,39.0,nhgis_block_weight_chain_2000_2010_2020,133.9999999999,0.9999999999992538,84.0,39.0,1.0,1.0,1.0,1.0,population
16031031024,031024,031,unity Voting District,16031031024,16027,State House District 27,27,027,57.0000000001,57,48,1786.0000000034,570.0000000014,nhgis_block_weight_chain_2000_2010_2020,57.0000000001,1.0000000000017544,1786.0000000034,570.0000000014,1.0,1.0,1.0,1.0,population
16031031025,031025,031,view Voting District,16031031025,16027,State House District 27,27,027,74.0,74,53,601.0,205.0,nhgis_block_weight_chain_2000_2010_2020,74.0,1.0,601.0,205.0,1.0,1.0,1.0,1.0,population
16033033001,033001,033,Voting District 033001,16033033001,16031,State House District 31,31,031,1015.0000000036101,1015,393,265.0000000014,195.0000000021,nhgis_block_weight_chain_2000_2010_2020,1015.0000000036101,1.0000000000035567,265.0000000014,195.0000000021,1.0,1.0,1.0,1.0,population
16033033002,033002,033,Voting District 033002,16033033002,16031,State House District 31,31,031,19.0,19,19,295.0,124.0,nhgis_block_weight_chain_2000_2010_2020,19.0,1.0,295.0,124.0,1.0,1.0,1.0,1.0,population
16033033003,033003,033,Voting District 033003,16033033003,16031,State House District 31,31,031,958.9913453697453,959,404,462.0000000003961,200.0000000002608,nhgis_block_weight_chain_2000_2010_2020,958.9913453697453,0.9999909753594841,462.0000000003961,200.0000000002608,1.0,1.0,1.0,1.0,population
16035035001,035001,035,1 orofino Voting District,16035035001,16002,State House District 2,2,002,106.99999999971521,107,90,1765.9999999575177,626.9999999829471,nhgis_block_weight_chain_2000_2010_2020,106.99999999971521,0.9999999999973385,1765.9999999575177,626.9999999829471,1.0,1.0,1.0,1.0,population
16035035002,035002,035,2 orofino Voting District,16035035002,16002,State House District 2,2,002,14.0000000001,14,16,312.0,145.0,nhgis_block_weight_chain_2000_2010_2020,14.0000000001,1.000000000007143,312.0,145.0,1.0,1.0,1.0,1.0,population
16035035003,035003,035,3 orofino Voting District,16035035003,16002,State House District 2,2,002,104.00000000031538,104,83,1571.00000003959,740.0000000180073,nhgis_block_weight_chain_2000_2010_2020,104.00000000031538,1.0000000000030325,1571.00000003959,740.0000000180073,1.0,1.0,1.0,1.0,population
16035035004,035004,035,4 orofino Voting District,16035035004,16002,State House District 2,2,002,35.0000000000896,35,37,565.0000000302954,254.0000000142257,nhgis_block_weight_chain_2000_2010_2020,35.0000000000896,1.00000000000256,565.0000000302954,254.0000000142257,1.0,1.0,1.0,1.0,population
16035035005,035005,035,5 orofino Voting District,16035035005,16002,State House District 2,2,002,43.0,43,52,1417.0,671.0,nhgis_block_weight_chain_2000_2010_2020,43.0,1.0,1417.0,671.0,1.0,1.0,1.0,1.0,population
16035035006,035006,035,6 fraser Voting District,16035035006,16002,State House District 2,2,002,23.0,23,19,164.0,79.0,nhgis_block_weight_chain_2000_2010_2020,23.0,1.0,164.0,79.0,1.0,1.0,1.0,1.0,population
16035035007,035007,035,7 greer Voting District,16035035007,16002,State House District 2,2,002,5.0,5,10,101.0,44.0,nhgis_block_weight_chain_2000_2010_2020,5.0,1.0,101.0,44.0,1.0,1.0,1.0,1.0,population
16035035008,035008,035,8 teakean Voting District,16035035008,16002,State House District 2,2,002,65.0000000001,65,50,291.0000000037,148.0000000018,nhgis_block_weight_chain_2000_2010_2020,65.0000000001,1.0000000000015385,291.0000000037,148.0000000018,1.0,1.0,1.0,1.0,population
16035035009,035009,035,9 weippe Voting District,16035035009,16002,State House District 2,2,002,188.00000000007668,188,102,999.9999999950481,458.99999999768863,nhgis_block_weight_chain_2000_2010_2020,188.00000000007668,1.000000000000408,999.9999999950481,458.99999999768863,1.0,1.0,1.0,1.0,population
16035035010,035010,035,10 headquarters Voting District,16035035010,16002,State House District 2,2,002,951.99999999855,952,423,83.0,49.0,nhgis_block_weight_chain_2000_2010_2020,951.99999999855,0.9999999999984769,83.0,49.0,1.0,1.0,1.0,1.0,population
16035035011,035011,035,11 ahsahka Voting District,16035035011,16002,State House District 2,2,002,23.9999999998,24,34,502.00000000480003,251.0000000019,nhgis_block_weight_chain_2000_2010_2020,23.9999999998,0.9999999999916667,502.00000000480003,251.0000000019,1.0,1.0,1.0,1.0,population
16035035012,035012,035,12 pierce Voting District,16035035012,16002,State House District 2,2,002,519.9999247705067,520,288,802.9999999996431,414.99999999922505,nhgis_block_weight_chain_2000_2010_2020,519.9999247705067,0.9999998553278975,802.9999999996431,414.99999999922505,1.0,1.0,0.9999998553280648,1.0,population
16035035012,035012,035,12 pierce Voting District,16035035012,16007,State House District 7,7,007,7.52294063435712e-05,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,7.52294063435712e-05,7.52294063435712e-05,802.9999999996431,414.99999999922505,0.0,0.0,1.4467193527612265e-07,0.0,population
16035035013,035013,035,13 elk river Voting District,16035035013,16002,State House District 2,2,002,577.0000000006041,577,272,197.0,179.0000000000461,nhgis_block_weight_chain_2000_2010_2020,577.0000000006041,1.000000000001047,197.0,179.0000000000461,1.0,1.0,1.0,1.0,population
16035035014,035014,035,14 grangemont Voting District,16035035014,16002,State House District 2,2,002,119.00000000058853,119,66,158.0,83.0,nhgis_block_weight_chain_2000_2010_2020,119.00000000058853,1.0000000000049456,158.0,83.0,1.0,1.0,1.0,1.0,population
16037037001,037001,037,challis 1 Voting District,16037037001,16008,State House District 8,8,008,51.0000000001,51,58,588.0000000085,326.0000000036,nhgis_block_weight_chain_2000_2010_2020,51.0000000001,1.0000000000019609,588.0000000085,326.0000000036,1.0,1.0,1.0,1.0,population
16037037002,037002,037,mackay Voting District,16037037002,16008,State House District 8,8,008,51.99999999994754,52,58,565.999999993577,352.9999999958459,nhgis_block_weight_chain_2000_2010_2020,51.99999999994754,0.9999999999989911,565.999999993577,352.9999999958459,1.0,1.0,1.0,1.0,population
16037037003,037003,037,battleground Voting District,16037037003,16008,State House District 8,8,008,281.9999999998,282,115,165.0,130.0,nhgis_block_weight_chain_2000_2010_2020,281.9999999998,0.9999999999992909,165.0,130.0,1.0,1.0,1.0,1.0,population
16037037004,037004,037,stanley Voting District,16037037004,16008,State House District 8,8,008,347.6613046771341,349,222,307.9897340032,454.99481709130004,nhgis_block_weight_chain_2000_2010_2020,347.6613046771341,0.9961641967826192,308.0,455.00000000000006,0.9999666688415585,0.999988608991868,0.9961641967809075,0.9999666688415585,population
16037037004,037004,037,stanley Voting District,16037037004,16026,State House District 26,26,026,0.1034111463,3,2,0.0102659968,0.0051329984,nhgis_block_weight_chain_2000_2010_2020,0.1034111463,0.0344703821,308.0,455.00000000000006,3.333115844155844e-05,1.1281315164835164e-05,0.00029630700945507826,3.333115844155844e-05,population
16037037004,037004,037,stanley Voting District,16037037004,16031,State House District 31,31,031,1.2352841771655731,11,1,0.0,4.99103e-05,nhgis_block_weight_chain_2000_2010_2020,1.2352841771655731,0.11229856156050665,308.0,455.00000000000006,0.0,1.0969296703296703e-07,0.003539496209637394,0.0,population
16037037005,037005,037,clayton Voting District,16037037005,16008,State House District 8,8,008,175.0,175,115,310.00000000160003,336.0000000024,nhgis_block_weight_chain_2000_2010_2020,175.0,1.0,310.00000000160003,336.0000000024,1.0,1.0,1.0,1.0,population
16037037006,037006,037,sunol Voting District,16037037006,16008,State House District 8,8,008,281.50475080531334,283,119,133.36583808762128,74.66984165233883,nhgis_block_weight_chain_2000_2010_2020,281.50475080531334,0.9947164339410365,134.0000000005,75.00000000040001,0.9952674484113706,0.9955978886925412,0.9947164339389276,0.9952674484113706,population
16037037006,037006,037,sunol Voting District,16037037006,16031,State House District 31,31,031,1.4952491952866687,13,8,0.6341619128787183,0.3301583480611721,nhgis_block_weight_chain_2000_2010_2020,1.4952491952866687,0.11501916886820528,134.0000000005,75.00000000040001,0.004732551588629493,0.0044021113074588164,0.0052835660610724335,0.004732551588629493,population
16037037007,037007,037,round valley 1 Voting District,16037037007,16008,State House District 8,8,008,78.00000000016108,78,55,864.9999999992306,473.9999999982155,nhgis_block_weight_chain_2000_2010_2020,78.00000000016108,1.0000000000020652,864.9999999992306,473.9999999982155,1.0,1.0,1.0,1.0,population
16037037008,037008,037,challis 2 Voting District,16037037008,16008,State House District 8,8,008,46.0,46,40,350.0,293.0,nhgis_block_weight_chain_2000_2010_2020,46.0,1.0,350.0,293.0,1.0,1.0,1.0,1.0,population
16037037009,037009,037,leslie Voting District,16037037009,16008,State House District 8,8,008,182.2374193175,184,100,562.4209252409,296.4268722748,nhgis_block_weight_chain_2000_2010_2020,182.2374193175,0.9904207571603262,564.9999999998,296.999999999,0.9954352659134498,0.9980702770228892,0.9850671314470109,0.9954352659134498,population
16037037009,037009,037,leslie Voting District,16037037009,16030,State House District 30,30,030,2.7625806823000003,5,1,2.5790747589,0.5731277242,nhgis_block_weight_chain_2000_2010_2020,2.7625806823000003,0.5525161364600001,564.9999999998,296.999999999,0.004564734086550289,0.0019297229771108745,0.014932868552989116,0.004564734086550289,population
16037037010,037010,037,round valley 2 Voting District,16037037010,16008,State House District 8,8,008,114.9999999999,115,66,490.9999999924,243.9999999965,nhgis_block_weight_chain_2000_2010_2020,114.9999999999,0.9999999999991305,490.9999999924,243.9999999965,1.0,1.0,0.9913793103448202,1.0,population
16037037010,037010,037,round valley 2 Voting District,16037037010,16031,State House District 31,31,031,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,490.9999999924,243.9999999965,0.0,0.0,0.008620689655179845,0.0,population
16039039001,039001,039,atlanta Voting District,16039039001,16008,State House District 8,8,008,122.9999999996993,123,69,57.9999999984,111.9999999983,nhgis_block_weight_chain_2000_2010_2020,122.9999999996993,0.9999999999975553,57.9999999984,111.9999999983,1.0,1.0,1.0,1.0,population
16039039002,039002,039,camas Voting District,16039039002,16008,State House District 8,8,008,213.85673251571575,214,108,32.0,51.000000001400004,nhgis_block_weight_chain_2000_2010_2020,213.85673251571575,0.9993305257743726,32.0,51.000000001400004,1.0,1.0,0.9993305257748397,1.0,population
16039039002,039002,039,camas Voting District,16039039002,16024,State House District 24,24,024,0.14326748418424168,4,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.14326748418424168,0.03581687104606042,32.0,51.000000001400004,0.0,0.0,0.0006694742251603207,0.0,population
16039039005,039005,039,hammett Voting District,16039039005,16008,State House District 8,8,008,229.00000000081403,229,104,547.0000000013207,243.00000000117706,nhgis_block_weight_chain_2000_2010_2020,229.00000000081403,1.0000000000035547,547.0000000013207,243.00000000117706,1.0,1.0,1.0,1.0,population
16039039006,039006,039,king hill Voting District,16039039006,16008,State House District 8,8,008,358.9259541722476,359,155,367.00000000214277,179.0000000008428,nhgis_block_weight_chain_2000_2010_2020,358.9259541722476,0.9997937442123889,367.00000000214277,179.0000000008428,1.0,1.0,0.9806720059355111,1.0,population
16039039006,039006,039,king hill Voting District,16039039006,16024,State House District 24,24,024,7.0740458276,9,5,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,7.0740458276,0.7860050919555556,367.00000000214277,179.0000000008428,0.0,0.0,0.019327994064488922,0.0,population
16039039007,039007,039,mayfield Voting District,16039039007,16008,State House District 8,8,008,78.9999999994,79,78,196.9999999952,86.9999999979,nhgis_block_weight_chain_2000_2010_2020,78.9999999994,0.9999999999924051,196.9999999952,86.9999999979,1.0,1.0,1.0,1.0,population
16039039008,039008,039,mtn home 1 Voting District,16039039008,16008,State House District 8,8,008,151.9999999995,152,157,9541.9999973512,1845.9999995295,nhgis_block_weight_chain_2000_2010_2020,151.9999999995,0.9999999999967105,9541.9999973512,1845.9999995295,1.0,1.0,1.0,1.0,population
16039039009,039009,039,mtn home 2 Voting District,16039039009,16008,State House District 8,8,008,326.9999999990794,327,211,3284.9999999220367,1274.9999999708975,nhgis_block_weight_chain_2000_2010_2020,326.9999999990794,0.9999999999971848,3284.9999999220367,1274.9999999708975,1.0,1.0,1.0,1.0,population
16039039010,039010,039,mtn home 3 Voting District,16039039010,16008,State House District 8,8,008,68.0,68,65,2213.0,1037.0,nhgis_block_weight_chain_2000_2010_2020,68.0,1.0,2213.0,1037.0,1.0,1.0,1.0,1.0,population
16039039011,039011,039,mtn home 4 Voting District,16039039011,16008,State House District 8,8,008,171.99999999989845,172,136,1566.0000000009613,728.0000000007846,nhgis_block_weight_chain_2000_2010_2020,171.99999999989845,0.9999999999994096,1566.0000000009613,728.0000000007846,1.0,1.0,1.0,1.0,population
16039039012,039012,039,mtn home 5 Voting District,16039039012,16008,State House District 8,8,008,29.000000000100002,29,52,1536.9999999735,570.9999999905,nhgis_block_weight_chain_2000_2010_2020,29.000000000100002,1.0000000000034484,1536.9999999735,570.9999999905,1.0,1.0,1.0,1.0,population
16039039013,039013,039,mtn home 6 Voting District,16039039013,16008,State House District 8,8,008,51.99999999983638,52,67,2406.999999971647,930.9999999891105,nhgis_block_weight_chain_2000_2010_2020,51.99999999983638,0.9999999999968535,2406.999999971647,930.9999999891105,1.0,1.0,1.0,1.0,population
16039039014,039014,039,mtn home 7 Voting District,16039039014,16008,State House District 8,8,008,93.0000000003,93,85,1471.0000000141,606.0000000056,nhgis_block_weight_chain_2000_2010_2020,93.0000000003,1.0000000000032259,1471.0000000141,606.0000000056,1.0,1.0,1.0,1.0,population
16039039015,039015,039,mtn home 8 Voting District,16039039015,16008,State House District 8,8,008,217.00000000070136,217,143,3451.0000001198414,1446.0000000537284,nhgis_block_weight_chain_2000_2010_2020,217.00000000070136,1.000000000003232,3451.0000001198414,1446.0000000537284,1.0,1.0,1.0,1.0,population
16039039016,039016,039,pine Voting District,16039039016,16008,State House District 8,8,008,183.99873911873507,184,96,171.99999081762357,430.9999749562461,nhgis_block_weight_chain_2000_2010_2020,183.99873911873507,0.9999931473844298,172.0000000007,431.00000000100005,0.9999999466100208,0.9999999418915222,0.9999931473817124,0.9999999466100208,population
16039039016,039016,039,pine Voting District,16039039016,16024,State House District 24,24,024,0.0012608817649281956,3,2,9.1830764431824e-06,2.5044753935952002e-05,nhgis_block_weight_chain_2000_2010_2020,0.0012608817649281956,0.0004202939216427319,172.0000000007,431.00000000100005,5.338997932061062e-08,5.8108477809498584e-08,6.852618287634616e-06,5.338997932061062e-08,population
16039039017,039017,039,prairie Voting District,16039039017,16008,State House District 8,8,008,104.9999999999,105,58,71.0,67.0,nhgis_block_weight_chain_2000_2010_2020,104.9999999999,0.9999999999990477,71.0,67.0,1.0,1.0,1.0,1.0,population
16039039018,039018,039,chattin flats Voting District,16039039018,16008,State House District 8,8,008,266.62879706425167,267,92,253.9999999945,79.9999999989,nhgis_block_weight_chain_2000_2010_2020,266.62879706425167,0.9986097268324032,253.9999999945,79.9999999989,1.0,1.0,0.9986097268327775,1.0,population
