source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,COUNTYFP,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,16013,Blaine,013,33140.85643978185,1,2.9498219800322624e-05,0.0029498219800322624
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,16015,Boise,015,354200.18375341536,7,0.00031526870443610315,0.031526870443610314
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,16025,Camas,025,50176.17579421901,1,4.466112289544811e-05,0.004466112289544811
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,16037,Custer,037,4477.775353130324,1,3.985606160272635e-06,0.00039856061602726355
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,16039,Elmore,039,1123044665.0212502,123,0.9996065863467046,99.96065863467047
16039039002,039002,camas Voting District,670865720.5871919,16039039002,16025,Camas,025,48823.628313136054,11,7.277705033192329e-05,0.007277705033192329
16039039002,039002,camas Voting District,670865720.5871919,16039039002,16039,Elmore,039,670816896.9588714,214,0.999927222949657,99.9927222949657
16039039005,039005,hammett Voting District,180619849.0232794,16039039005,16039,Elmore,039,180378719.03580225,229,0.9986649862195042,99.86649862195041
16039039005,039005,hammett Voting District,180619849.0232794,16039039005,16073,Owyhee,073,241129.9874795815,4,0.0013350137805092682,0.13350137805092682
16039039006,039006,king hill Voting District,864417611.3219484,16039039006,16039,Elmore,039,863968586.5607762,358,0.9994805464913128,99.94805464913128
16039039006,039006,king hill Voting District,864417611.3219484,16039039006,16047,Gooding,047,177612.30470353022,6,0.00020547048368427945,0.020547048368427946
16039039006,039006,king hill Voting District,864417611.3219484,16039039006,16083,Twin Falls,083,271412.45646946423,16,0.0003139830250038461,0.03139830250038461
16039039007,039007,mayfield Voting District,745514384.4410465,16039039007,16001,Ada,001,47440.06304257585,7,6.363400094304591e-05,0.006363400094304592
16039039007,039007,mayfield Voting District,745514384.4410465,16039039007,16015,Boise,015,15606.928332463047,2,2.0934442927166895e-05,0.0020934442927166893
16039039007,039007,mayfield Voting District,745514384.4410465,16039039007,16039,Elmore,039,745451337.4496739,79,0.999915431556133,99.9915431556133
16039039008,039008,mtn home 1 Voting District,256183709.13928548,16039039008,16039,Elmore,039,256002203.81077683,152,0.999291503237585,99.92915032375849
16039039008,039008,mtn home 1 Voting District,256183709.13928548,16039039008,16073,Owyhee,073,181505.3285054244,1,0.0007084967624024098,0.07084967624024098
16039039009,039009,mtn home 2 Voting District,437189282.66744673,16039039009,16001,Ada,001,149792.00596159487,9,0.0003426250640172622,0.03426250640172622
16039039009,039009,mtn home 2 Voting District,437189282.66744673,16039039009,16039,Elmore,039,437039490.661488,327,0.9996573749359893,99.96573749359892
16039039010,039010,mtn home 3 Voting District,1413288.1343602964,16039039010,16039,Elmore,039,1413288.1343599877,68,0.9999999999997815,99.99999999997814
16039039011,039011,mtn home 4 Voting District,257782535.19396842,16039039011,16039,Elmore,039,257782535.19396967,172,1.0000000000000049,100.00000000000048
16039039012,039012,mtn home 5 Voting District,13884361.776901403,16039039012,16039,Elmore,039,13884361.776904585,29,1.0000000000002292,100.00000000002291
16039039013,039013,mtn home 6 Voting District,2751345.564841492,16039039013,16039,Elmore,039,2751345.5648402446,52,0.9999999999995466,99.99999999995465
16039039014,039014,mtn home 7 Voting District,365024769.75944275,16039039014,16039,Elmore,039,365024769.759443,93,1.0000000000000007,100.00000000000007
16039039015,039015,mtn home 8 Voting District,169768122.16913354,16039039015,16039,Elmore,039,169768122.16913226,217,0.9999999999999925,99.99999999999925
16039039016,039016,pine Voting District,885554314.6653013,16039039016,16025,Camas,025,93051.81749053959,5,0.00010507748192239217,0.010507748192239217
16039039016,039016,pine Voting District,885554314.6653013,16039039016,16039,Elmore,039,885461262.8478117,184,0.9998949225180787,99.98949225180786
16039039017,039017,prairie Voting District,865011130.4266661,16039039017,16015,Boise,015,35814.40860753467,6,4.140340782652038e-05,0.004140340782652038
16039039017,039017,prairie Voting District,865011130.4266661,16039039017,16039,Elmore,039,864975316.0180573,105,0.999958596592172,99.9958596592172
16039039018,039018,chattin flats Voting District,244481177.66216987,16039039018,16001,Ada,001,27881.259716845067,9,0.00011404256140884628,0.011404256140884628
16039039018,039018,chattin flats Voting District,244481177.66216987,16039039018,16039,Elmore,039,244343884.4886873,267,0.9994384304967956,99.94384304967956
16039039018,039018,chattin flats Voting District,244481177.66216987,16039039018,16073,Owyhee,073,109411.9137639349,6,0.0004475269417882263,0.04475269417882263
16039039019,039019,glenns ferry Voting District,947030855.8308657,16039039019,16039,Elmore,039,946743892.0354027,577,0.9996969858017865,99.96969858017864
16039039019,039019,glenns ferry Voting District,947030855.8308657,16039039019,16073,Owyhee,073,286963.79546204215,18,0.00030301419821245214,0.030301419821245214
16041041001,041001,preston 1 Voting District,4643593.831922216,16041041001,16041,Franklin,041,4643593.831922088,27,0.9999999999999724,99.99999999999723
16041041002,041002,preston 2 Voting District,8649671.649896493,16041041002,16041,Franklin,041,8649671.649898563,30,1.0000000000002391,100.00000000002392
16041041003,041003,preston 3 Voting District,24973556.38668585,16041041003,16041,Franklin,041,24973556.386685602,28,0.9999999999999901,99.999999999999
16041041004,041004,preston 4 Voting District,23527519.42134711,16041041004,16041,Franklin,041,23527519.42134666,40,0.9999999999999808,99.99999999999808
16041041005,041005,preston 5 Voting District,46580605.38741345,16041041005,16041,Franklin,041,46580605.387412295,27,0.9999999999999752,99.99999999999753
16041041006,041006,banida-winder 6 Voting District,106297812.97594142,16041041006,16005,Bannock,005,120855.70554712716,4,0.0011369538296566897,0.11369538296566897
16041041006,041006,banida-winder 6 Voting District,106297812.97594142,16041041006,16041,Franklin,041,106176957.27039737,64,0.9988630461703722,99.88630461703723
16041041007,041007,clifton-oxford 7 Voting District,105422005.87133461,16041041007,16005,Bannock,005,152855.86598936463,5,0.001449942682516609,0.1449942682516609
16041041007,041007,clifton-oxford 7 Voting District,105422005.87133461,16041041007,16041,Franklin,041,105201831.06130591,67,0.9979114909813287,99.79114909813288
16041041007,041007,clifton-oxford 7 Voting District,105422005.87133461,16041041007,16071,Oneida,071,67318.94404028091,1,0.0006385663361636497,0.06385663361636497
16041041008,041008,dayton 8 Voting District,159146778.8821234,16041041008,16041,Franklin,041,158866371.2474816,81,0.9982380564871534,99.82380564871534
16041041008,041008,dayton 8 Voting District,159146778.8821234,16041041008,16071,Oneida,071,280407.63464153226,3,0.0017619435128449828,0.17619435128449829
16041041009,041009,fairview 9 Voting District,42081570.80230184,16041041009,16041,Franklin,041,42081510.39739449,22,0.9999985645757468,99.99985645757468
16041041010,041010,franklin 10 Voting District,53409282.9688729,16041041010,16041,Franklin,041,53409046.02010359,66,0.9999955635283581,99.99955635283581
16041041011,041011,mapleton 11 Voting District,340259770.14495254,16041041011,16007,Bear Lake,007,164671.69933880566,7,0.0004839587685275124,0.04839587685275124
16041041011,041011,mapleton 11 Voting District,340259770.14495254,16041041011,16041,Franklin,041,340071789.33345807,69,0.9994475373582531,99.94475373582532
16041041012,041012,mink creek 12 Voting District,177243661.36149892,16041041012,16007,Bear Lake,007,103661.22784675325,6,0.0005848515374286364,0.05848515374286364
16041041012,041012,mink creek 12 Voting District,177243661.36149892,16041041012,16041,Franklin,041,177140000.13365045,49,0.9994151484625616,99.94151484625617
16041041013,041013,thatcher-cleve 13 Voting District,231666124.7913884,16041041013,16007,Bear Lake,007,284544.4534066841,9,0.0012282523120845216,0.12282523120845217
16041041013,041013,thatcher-cleve 13 Voting District,231666124.7913884,16041041013,16029,Caribou,029,206226.4444391241,10,0.0008901881732809564,0.08901881732809563
16041041013,041013,thatcher-cleve 13 Voting District,231666124.7913884,16041041013,16041,Franklin,041,231175353.89354435,80,0.9978815595146421,99.7881559514642
16041041014,041014,riverdale 14 Voting District,250079415.42720664,16041041014,16005,Bannock,005,627677.6449444382,11,0.0025099132764373534,0.25099132764373533
16041041014,041014,riverdale 14 Voting District,250079415.42720664,16041041014,16029,Caribou,029,17673.53682741554,2,7.067169761743134e-05,0.007067169761743134
16041041014,041014,riverdale 14 Voting District,250079415.42720664,16041041014,16041,Franklin,041,249434064.24542707,120,0.9974194150259144,99.74194150259143
16041041015,041015,weston 15 Voting District,127934419.49087337,16041041015,16041,Franklin,041,127839665.29731008,129,0.9992593533941815,99.92593533941815
16041041015,041015,weston 15 Voting District,127934419.49087337,16041041015,16071,Oneida,071,11214.708180369731,3,8.765981996869709e-05,0.008765981996869709
16041041016,041016,whitney 16 Voting District,29056606.789796278,16041041016,16041,Franklin,041,29056606.789795738,27,0.9999999999999815,99.99999999999815
16043043001,043001,1 ashton 1 Voting District,87325590.35765012,16043043001,16043,Fremont,043,87325590.35765001,101,0.9999999999999988,99.99999999999987
16043043002,043002,2 ashton 2 Voting District,510356439.5224257,16043043002,16043,Fremont,043,510356439.52242744,189,1.0000000000000033,100.00000000000033
16043043003,043003,3 chester/twin grov Voting District,64285665.43409294,16043043003,16043,Fremont,043,64285665.434091315,55,0.9999999999999747,99.99999999999747
16043043004,043004,4 drummond/lamont Voting District,252430457.64028367,16043043004,16043,Fremont,043,252371532.06863853,71,0.9997665671084386,99.97665671084386
16043043004,043004,4 drummond/lamont Voting District,252430457.64028367,16043043004,16065,Madison,065,24561.25831097042,3,9.729910780406103e-05,0.009729910780406102
16043043004,043004,4 drummond/lamont Voting District,252430457.64028367,16043043004,16081,Teton,081,34364.01782322884,3,0.00013613261309456548,0.013613261309456547
16043043005,043005,5 egin Voting District,586584494.3284128,16043043005,16033,Clark,033,74966.27581989829,9,0.0001278013253755165,0.012780132537551649
16043043005,043005,5 egin Voting District,586584494.3284128,16043043005,16043,Fremont,043,586439892.1648186,130,0.99975348451077,99.975348451077
16043043005,043005,5 egin Voting District,586584494.3284128,16043043005,16051,Jefferson,051,55798.63742145099,8,9.512463756024694e-05,0.009512463756024695
16043043005,043005,5 egin Voting District,586584494.3284128,16043043005,16065,Madison,065,13837.25035469506,7,2.3589526297549826e-05,0.0023589526297549826
16043043006,043006,6 island park Voting District,2403744903.266865,16043043006,16033,Clark,033,230459.99180945996,19,9.587539488747247e-05,0.009587539488747247
16043043006,043006,6 island park Voting District,2403744903.266865,16043043006,16043,Fremont,043,2402115445.692034,674,0.999322117096279,99.93221170962791
16043043007,043007,7 newdale Voting District,21032733.749844152,16043043007,16043,Fremont,043,21032160.894644864,47,0.999972763635669,99.9972763635669
16043043007,043007,7 newdale Voting District,21032733.749844152,16043043007,16065,Madison,065,572.8551993355044,5,2.7236364333274038e-05,0.0027236364333274037
16043043008,043008,8 parker Voting District,237246797.3821447,16043043008,16043,Fremont,043,237246797.3821438,65,0.9999999999999962,99.99999999999962
16043043009,043009,9 squirrel Voting District,196867749.35180277,16043043009,16043,Fremont,043,196867749.3518014,53,0.999999999999993,99.9999999999993
16043043010,043010,10 st anthony 1 Voting District,73266833.0306866,16043043010,16043,Fremont,043,73266833.03068635,44,0.9999999999999966,99.99999999999966
16043043011,043011,11 st anthony 2 Voting District,11451507.05893814,16043043011,16043,Fremont,043,11451507.05893679,64,0.9999999999998821,99.9999999999882
16043043012,043012,12 st anthony 3 Voting District,3469503.685151906,16043043012,16043,Fremont,043,3469503.6851517376,99,0.9999999999999514,99.99999999999514
16043043013,043013,13 teton Voting District,13266281.095484467,16043043013,16043,Fremont,043,13257858.492091391,34,0.9993651119456572,99.93651119456572
16043043013,043013,13 teton Voting District,13266281.095484467,16043043013,16065,Madison,065,8422.60339424896,7,0.0006348880544311561,0.06348880544311561
16043043014,043014,14 warm river/green Voting District,338999481.0697511,16043043014,16043,Fremont,043,338999474.5049234,113,0.999999980634697,99.9999980634697
16043043015,043015,15 wilford Voting District,109427662.804739,16043043015,16043,Fremont,043,109368599.3689896,74,0.9994602513273559,99.9460251327356
16043043015,043015,15 wilford Voting District,109427662.804739,16043043015,16065,Madison,065,59063.43575157593,15,0.0005397486726639478,0.053974867266394784
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16003,Adams,003,1385064.8034462458,4,0.0026637635173141242,0.26637635173141244
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16015,Boise,015,45695.72581662597,6,8.788224711555272e-05,0.008788224711555272
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16045,Gem,045,517320117.93383765,205,0.994912623218844,99.4912623218844
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16085,Valley,085,1046683.6921639036,44,0.002012987281473477,0.20129872814734767
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16087,Washington,087,167815.5682063955,6,0.0003227437352485473,0.032274373524854724
16045045002,045002,montour-sweet Voting District,256599106.99610376,16045045002,16015,Boise,015,857947.4668779426,10,0.003343532551307631,0.3343532551307631
16045045002,045002,montour-sweet Voting District,256599106.99610376,16045045002,16045,Gem,045,255741159.52922356,92,0.9966564674486835,99.66564674486835
16045045003,045003,bench Voting District,152097179.24715558,16045045003,16045,Gem,045,152088871.99498847,51,0.9999453819445684,99.99453819445684
16045045003,045003,bench Voting District,152097179.24715558,16045045003,16087,Washington,087,8307.252166653438,5,5.46180554285907e-05,0.0054618055428590695
16045045004,045004,letha Voting District,126739506.27438612,16045045004,16027,Canyon,027,167397.97038857837,12,0.0013208033967417251,0.13208033967417251
16045045004,045004,letha Voting District,126739506.27438612,16045045004,16045,Gem,045,126519508.68158436,118,0.9982641750842435,99.82641750842434
16045045004,045004,letha Voting District,126739506.27438612,16045045004,16075,Payette,075,52599.62241112918,8,0.00041502151899860674,0.04150215189986067
16045045005,045005,hanna Voting District,133510944.16498536,16045045005,16045,Gem,045,133372580.72786573,83,0.9989636547177088,99.89636547177088
16045045005,045005,hanna Voting District,133510944.16498536,16045045005,16075,Payette,075,138363.43711804878,9,0.0010363452822793836,0.10363452822793837
16045045006,045006,emerson Voting District,48270494.502736,16045045006,16045,Gem,045,48270494.502739325,56,1.0000000000000688,100.00000000000688
16045045007,045007,lincoln Voting District,142676732.70420423,16045045007,16001,Ada,001,277866.4231532499,6,0.0019475244343401064,0.19475244343401063
16045045007,045007,lincoln Voting District,142676732.70420423,16045045007,16015,Boise,015,80848.9172726302,1,0.000566658036950182,0.0566658036950182
16045045007,045007,lincoln Voting District,142676732.70420423,16045045007,16027,Canyon,027,3974.8558929536343,2,2.7859173795311532e-05,0.002785917379531153
16045045007,045007,lincoln Voting District,142676732.70420423,16045045007,16045,Gem,045,142314042.50788283,69,0.9974579583548965,99.74579583548964
16045045008,045008,north emmett Voting District,1060248.0186963836,16045045008,16045,Gem,045,1060248.0186965496,41,1.0000000000001565,100.00000000001566
16045045009,045009,south emmett Voting District,1351768.965576712,16045045009,16045,Gem,045,1351768.9655766748,30,0.9999999999999725,99.99999999999724
16045045010,045010,west emmett Voting District,7996917.196288541,16045045010,16045,Gem,045,7996917.196288237,31,0.999999999999962,99.9999999999962
16045045011,045011,central emmett Voting District,695083.8869403136,16045045011,16045,Gem,045,695083.8869407355,56,1.000000000000607,100.00000000006071
16045045012,045012,butte view Voting District,770999.6548876257,16045045012,16045,Gem,045,770999.6548870392,25,0.9999999999992393,99.99999999992393
16045045013,045013,brick Voting District,73447823.7316063,16045045013,16045,Gem,045,73358418.73926206,50,0.9987827414373645,99.87827414373645
16045045013,045013,brick Voting District,73447823.7316063,16045045013,16075,Payette,075,89404.99234341644,4,0.0012172585626242783,0.12172585626242782
16047047001,047001,Voting District 1,1650302.049666912,16047047001,16047,Gooding,047,1650302.049667135,85,1.0000000000001352,100.00000000001353
16047047002,047002,Voting District 2,1691271.2874466362,16047047002,16047,Gooding,047,1691271.2874474758,90,1.0000000000004965,100.00000000004965
16047047003,047003,Voting District 3,112770087.90527831,16047047003,16047,Gooding,047,112572418.1046168,75,0.9982471433308845,99.82471433308845
16047047003,047003,Voting District 3,112770087.90527831,16047047003,16053,Jerome,053,295.9066221543832,8,2.62398147993758e-06,0.000262398147993758
16047047003,047003,Voting District 3,112770087.90527831,16047047003,16083,Twin Falls,083,197373.89403878702,3,0.0017502326876305356,0.17502326876305357
16047047004,047004,Voting District 4,200991996.8169042,16047047004,16047,Gooding,047,200991996.8169037,146,0.9999999999999977,99.99999999999977
16047047005,047005,Voting District 5,306916223.8436955,16047047005,16047,Gooding,047,306724354.43407637,120,0.9993748476140614,99.93748476140614
16047047005,047005,Voting District 5,306916223.8436955,16047047005,16053,Jerome,053,13928.666128536574,3,4.5382632283492714e-05,0.004538263228349272
16047047005,047005,Voting District 5,306916223.8436955,16047047005,16063,Lincoln,063,177940.7434895634,17,0.0005797697536516806,0.05797697536516806
16047047006,047006,Voting District 6,931979112.1071422,16047047006,16025,Camas,025,63523.59678873755,2,6.815989324601381e-05,0.006815989324601381
16047047006,047006,Voting District 6,931979112.1071422,16047047006,16039,Elmore,039,362642.16731113876,14,0.0003891097585773453,0.03891097585773453
16047047006,047006,Voting District 6,931979112.1071422,16047047006,16047,Gooding,047,931521954.9341229,218,0.9995094770182288,99.95094770182288
16047047006,047006,Voting District 6,931979112.1071422,16047047006,16083,Twin Falls,083,30991.408912400675,2,3.3253329940336515e-05,0.0033253329940336517
16047047007,047007,Voting District 7,65449714.45676158,16047047007,16047,Gooding,047,65449714.45676135,87,0.9999999999999964,99.99999999999964
16047047008,047008,Voting District 8,51443237.06178035,16047047008,16047,Gooding,047,51331080.77922611,136,0.997819805110251,99.7819805110251
16047047008,047008,Voting District 8,51443237.06178035,16047047008,16083,Twin Falls,083,112156.28255511276,5,0.002180194889765968,0.2180194889765968
16047047009,047009,Voting District 9,62173537.19053952,16047047009,16047,Gooding,047,61994197.48084471,43,0.9971154977213987,99.71154977213988
16047047009,047009,Voting District 9,62173537.19053952,16047047009,16083,Twin Falls,083,179339.70969245877,5,0.00288450227856342,0.288450227856342
16047047010,047010,Voting District 10,162377847.1972761,16047047010,16047,Gooding,047,162356633.75691572,90,0.9998693575464479,99.98693575464479
16047047010,047010,Voting District 10,162377847.1972761,16047047010,16053,Jerome,053,21213.440360882,7,0.0001306424535553139,0.01306424535553139
16047047011,047011,Voting District 11,1465102.7312624045,16047047011,16047,Gooding,047,1465102.7312618776,71,0.9999999999996404,99.99999999996405
16047047012,047012,Voting District 12,1288796.6252080193,16047047012,16047,Gooding,047,1288796.6252079618,51,0.9999999999999554,99.99999999999554
16049049001,049001,big butte 1 Voting District,135598052.5126231,16049049001,16049,Idaho,049,135569992.65642405,33,0.9997930659350993,99.97930659350993
16049049001,049001,big butte 1 Voting District,135598052.5126231,16049049001,16061,Lewis,061,28059.85619977875,2,0.0002069340649060325,0.02069340649060325
16049049002,049002,clearwater 2 Voting District,73814740.03927049,16049049002,16049,Idaho,049,73814740.03927112,27,1.0000000000000084,100.00000000000084
16049049003,049003,cottonwood 1 Voting District,65681693.79739834,16049049003,16049,Idaho,049,65681693.79739735,73,0.9999999999999849,99.9999999999985
16049049004,049004,cottonwood 2 Voting District,26189032.263195936,16049049004,16049,Idaho,049,26189032.263195887,52,0.9999999999999981,99.99999999999982
16049049005,049005,elk city 5 Voting District,4781997776.952248,16049049005,16049,Idaho,049,4781188880.354497,481,0.9998308454676309,99.9830845467631
16049049005,049005,elk city 5 Voting District,4781997776.952248,16049049005,16059,Lemhi,059,332366.4279217607,1,6.950367679459498e-05,0.006950367679459498
16049049006,049006,fenn 6 Voting District,143615255.02618787,16049049006,16049,Idaho,049,143615255.02618727,51,0.9999999999999959,99.99999999999959
16049049007,049007,ferdinand 7 Voting District,129506894.35260737,16049049007,16049,Idaho,049,129431774.61953124,74,0.9994199557216499,99.94199557216498
16049049007,049007,ferdinand 7 Voting District,129506894.35260737,16049049007,16061,Lewis,061,75119.73307543897,7,0.0005800442783448353,0.05800442783448353
16049049008,049008,glover 8 Voting District,192157273.45031253,16049049008,16035,Clearwater,035,33882.75259460035,7,0.00017632823356729017,0.017632823356729017
16049049008,049008,glover 8 Voting District,192157273.45031253,16049049008,16049,Idaho,049,192123390.69771793,79,0.9998236717664327,99.98236717664327
16049049009,049009,grangeville 1 Voting District,184853401.64865538,16049049009,16049,Idaho,049,184853401.64865178,117,0.9999999999999805,99.99999999999804
16049049010,049010,grangeville 2 Voting District,20527281.710386652,16049049010,16049,Idaho,049,20527281.710388977,76,1.0000000000001132,100.00000000001133
16049049011,049011,grangeville 3 Voting District,119441058.58244158,16049049011,16049,Idaho,049,119441058.58243969,71,0.9999999999999841,99.99999999999841
16049049012,049012,grangeville 4 Voting District,94373307.1957519,16049049012,16049,Idaho,049,94373307.19575314,105,1.000000000000013,100.00000000000131
16049049013,049013,grangeville 5 Voting District,139235198.04528975,16049049013,16049,Idaho,049,139235198.0452909,106,1.0000000000000082,100.00000000000082
16049049014,049014,greencreek 14 Voting District,114643673.34081338,16049049014,16049,Idaho,049,114620436.42444792,28,0.9997973118298785,99.97973118298785
16049049014,049014,greencreek 14 Voting District,114643673.34081338,16049049014,16061,Lewis,061,23236.916366808324,2,0.0002026881701332919,0.02026881701332919
16049049015,049015,harpster 15 Voting District,901838091.9874601,16049049015,16049,Idaho,049,901838091.9874631,166,1.0000000000000033,100.00000000000033
16049049016,049016,joseph 16 Voting District,608413418.904915,16049049016,16049,Idaho,049,608348529.4909368,93,0.9998933465108396,99.98933465108396
16049049016,049016,joseph 16 Voting District,608413418.904915,16049049016,16061,Lewis,061,17860.747540061664,3,2.935626826280274e-05,0.002935626826280274
16049049016,049016,joseph 16 Voting District,608413418.904915,16049049016,16069,Nez Perce,069,47005.073476968304,6,7.725844305270727e-05,0.007725844305270727
16049049017,049017,kamiah 17 Voting District,96727202.61137749,16049049017,16049,Idaho,049,96659240.6221652,58,0.9992973849405596,99.92973849405597
16049049017,049017,kamiah 17 Voting District,96727202.61137749,16049049017,16061,Lewis,061,67961.98920998709,6,0.0007026150594165234,0.07026150594165234
16049049018,049018,keuterville 18 Voting District,209473364.66584265,16049049018,16049,Idaho,049,209447127.38393173,40,0.999874746453074,99.9874746453074
16049049018,049018,keuterville 18 Voting District,209473364.66584265,16049049018,16061,Lewis,061,26237.281912115617,6,0.0001252535469317066,0.01252535469317066
16049049019,049019,kooskia 19 Voting District,463647131.40753454,16049049019,16049,Idaho,049,463647131.40753925,206,1.0000000000000102,100.00000000000102
16049049020,049020,lowell 20 Voting District,6672834120.402733,16049049020,16035,Clearwater,035,292633.7435964365,22,4.3854490957850286e-05,0.004385449095785029
16049049020,049020,lowell 20 Voting District,6672834120.402733,16049049020,16049,Idaho,049,6672129936.247505,619,0.9998944700044207,99.98944700044207
16049049021,049021,pollock 21 Voting District,659571689.784472,16049049021,16003,Adams,003,82043.96255295817,20,0.00012438975751031346,0.012438975751031346
16049049021,049021,pollock 21 Voting District,659571689.784472,16049049021,16049,Idaho,049,659424030.2313796,114,0.9997761281216594,99.97761281216594
16049049021,049021,pollock 21 Voting District,659571689.784472,16049049021,16085,Valley,085,65555.47885969502,1,9.939098338365094e-05,0.009939098338365093
16049049022,049022,riggins 22 Voting District,4803062645.249427,16049049022,16049,Idaho,049,4802682707.838293,431,0.9999208968445353,99.99208968445353
16049049022,049022,riggins 22 Voting District,4803062645.249427,16049049022,16059,Lemhi,059,127328.21786488435,3,2.6509797449929387e-05,0.002650979744992939
16049049022,049022,riggins 22 Voting District,4803062645.249427,16049049022,16085,Valley,085,252606.02761888274,14,5.2592698924867906e-05,0.005259269892486791
16049049023,049023,slate creek 23 Voting District,602272658.2036647,16049049023,16049,Idaho,049,602272658.2036601,164,0.9999999999999925,99.99999999999925
16049049024,049024,stites 24 Voting District,50307115.779958285,16049049024,16049,Idaho,049,50307115.77995771,43,0.9999999999999886,99.99999999999886
16049049025,049025,white bird 25 Voting District,635578778.4977938,16049049025,16049,Idaho,049,635578364.1718204,251,0.9999993481123232,99.99993481123232
16049049026,049026,woodland 26 Voting District,98116908.42327757,16049049026,16035,Clearwater,035,59633.768474891614,6,0.0006077827912965907,0.06077827912965907
16049049026,049026,woodland 26 Voting District,98116908.42327757,16049049026,16049,Idaho,049,98035490.51849729,20,0.9991701949634507,99.91701949634508
16049049026,049026,woodland 26 Voting District,98116908.42327757,16049049026,16061,Lewis,061,21784.13630435138,1,0.00022202224524211814,0.022202224524211812
16051051001,051001,annis Voting District,16966217.045755114,16051051001,16051,Jefferson,051,16934527.680667922,28,0.9981322079635235,99.81322079635235
16051051001,051001,annis Voting District,16966217.045755114,16051051001,16065,Madison,065,31689.365086728125,6,0.0018677920364490851,0.18677920364490852
16051051002,051002,clark Voting District,29565335.467351135,16051051002,16019,Bonneville,019,1.0099192579999649e-06,3,3.41588973044197e-14,3.41588973044197e-12
16051051002,051002,clark Voting District,29565335.467351135,16051051002,16051,Jefferson,051,29565335.46734965,25,0.9999999999999497,99.99999999999497
16051051003,051003,garfield Voting District,29569479.92874839,16051051003,16019,Bonneville,019,0.3781387942265943,6,1.278814490947322e-08,1.278814490947322e-06
16051051003,051003,garfield Voting District,29569479.92874839,16051051003,16051,Jefferson,051,29569479.550610945,25,0.9999999872119006,99.99999872119007
16051051004,051004,grant Voting District,29657894.380197085,16051051004,16019,Bonneville,019,3.4677956335902064e-06,9,1.1692656225472613e-13,1.1692656225472612e-11
16051051004,051004,grant Voting District,29657894.380197085,16051051004,16051,Jefferson,051,29657894.380197193,32,1.0000000000000036,100.00000000000036
16051051005,051005,hamer Voting District,642860552.0630319,16051051005,16033,Clark,033,27587.192807394564,3,4.291318345613726e-05,0.004291318345613726
16051051005,051005,hamer Voting District,642860552.0630319,16051051005,16043,Fremont,043,284117.31143839535,9,0.0004419579184422221,0.04419579184422221
16051051005,051005,hamer Voting District,642860552.0630319,16051051005,16051,Jefferson,051,642535047.531587,249,0.9994936623029671,99.9493662302967
16051051005,051005,hamer Voting District,642860552.0630319,16051051005,16065,Madison,065,13800.027206733474,4,2.146659514640804e-05,0.002146659514640804
16051051006,051006,labelle Voting District,27354085.618907273,16051051006,16051,Jefferson,051,27255703.72468021,47,0.9964033930580718,99.64033930580717
16051051006,051006,labelle Voting District,27354085.618907273,16051051006,16065,Madison,065,98381.89422713072,22,0.0035966069419307765,0.35966069419307767
16051051007,051007,lewisville Voting District,48827173.62416722,16051051007,16051,Jefferson,051,48827173.62416815,87,1.000000000000019,100.0000000000019
16051051008,051008,lorenzo Voting District,15444026.564523699,16051051008,16051,Jefferson,051,15359017.650565129,33,0.9944956767845865,99.44956767845865
16051051008,051008,lorenzo Voting District,15444026.564523699,16051051008,16065,Madison,065,85008.91395825826,10,0.005504323215393276,0.5504323215393276
16051051009,051009,menan Voting District,98898133.5417883,16051051009,16051,Jefferson,051,98814506.65692507,91,0.9991544139219989,99.9154413921999
16051051009,051009,menan Voting District,98898133.5417883,16051051009,16065,Madison,065,83626.88486399193,7,0.0008455860780088062,0.08455860780088062
16051051010,051010,monteview Voting District,434800356.70183957,16051051010,16033,Clark,033,18486.25053727356,9,4.251664068884456e-05,0.004251664068884456
16051051010,051010,monteview Voting District,434800356.70183957,16051051010,16051,Jefferson,051,434781870.45130426,119,0.9999574833593157,99.99574833593157
16051051011,051011,rigby 1 Voting District,3357540.9597578845,16051051011,16051,Jefferson,051,3357540.959757854,51,0.999999999999991,99.9999999999991
16051051012,051012,rigby 2 Voting District,3687385.933691646,16051051012,16051,Jefferson,051,3687385.933691754,35,1.0000000000000293,100.00000000000293
16051051013,051013,rigby 3 Voting District,30088058.09981439,16051051013,16019,Bonneville,019,2.6950891460687956,3,8.95733828061646e-08,8.95733828061646e-06
16051051013,051013,rigby 3 Voting District,30088058.09981439,16051051013,16051,Jefferson,051,30088055.404723678,30,0.9999999104265652,99.99999104265652
16051051014,051014,rigby 4 Voting District,10037531.931906024,16051051014,16051,Jefferson,051,10037531.931906022,14,0.9999999999999998,99.99999999999997
