source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,COUNTYFP20,prec_id,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16013013009,013009,Voting District 013009,688170745.4507262,16013013009,16031312714,CASSIA - 312714,031,312714,45189.19638268994,1,6.56656748073368e-05,0.00656656748073368
16013013009,013009,Voting District 013009,688170745.4507262,16013013009,16067672701,MINIDOKA - 672701,067,672701,89136.71676117531,18,0.00012952703576899957,0.012952703576899958
16013013009,013009,Voting District 013009,688170745.4507262,16013013009,16077772801,POWER - 772801,077,772801,125699.80290787293,10,0.00018265787050500708,0.018265787050500706
16013013010,013010,Voting District 013010,308526026.6400166,16013013010,16013132602,BLAINE - 132602,013,132602,10037936.010929242,13,0.03253513526961325,3.2535135269613247
16013013010,013010,Voting District 013010,308526026.6400166,16013013010,16013132603,BLAINE - 132603,013,132603,82621399.73711164,9,0.2677939382842181,26.77939382842181
16013013010,013010,Voting District 013010,308526026.6400166,16013013010,16013132604,BLAINE - 132604,013,132604,946218.3518197568,5,0.0030668996133794237,0.30668996133794235
16013013010,013010,Voting District 013010,308526026.6400166,16013013010,16013132605,BLAINE - 132605,013,132605,209847651.4776868,65,0.6801619097196419,68.01619097196419
16013013010,013010,Voting District 013010,308526026.6400166,16013013010,16013132606,BLAINE - 132606,013,132606,1427699.9912366723,8,0.0046274863964799,0.46274863964799
16013013010,013010,Voting District 013010,308526026.6400166,16013013010,16013132611,BLAINE - 132611,013,132611,5750.614691995496,1,1.8638993781569115e-05,0.0018638993781569114
16013013010,013010,Voting District 013010,308526026.6400166,16013013010,16013132612,BLAINE - 132612,013,132612,3639370.4565378777,110,0.011795991722877366,1.1795991722877366
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16013132602,BLAINE - 132602,013,132602,673382576.5071373,312,0.9418304868864457,94.18304868864456
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16013132603,BLAINE - 132603,013,132603,39138034.758345045,16,0.05474064167717599,5.474064167717599
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16013132605,BLAINE - 132605,013,132605,2171045.867621814,4,0.0030365460258287304,0.303654602582873
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16013132606,BLAINE - 132606,013,132606,30520.34484351154,5,4.2687459175151406e-05,0.00426874591751514
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16025252602,CAMAS - 252602,025,252602,138677.92406645065,7,0.00019396269119612778,0.01939626911961278
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16063632603,LINCOLN - 632603,063,632603,5187.306437023917,2,7.25525654755287e-06,0.000725525654755287
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16063632604,LINCOLN - 632604,063,632604,106116.17041690167,15,0.00014842000363105064,0.014842000363105064
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16011113116,BINGHAM - 113116,011,113116,608.1713237729991,1,2.0765632722565073e-07,2.076563272256507e-05
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16011113118,BINGHAM - 113118,011,113118,13298.300827730698,4,4.540622354728308e-06,0.0004540622354728308
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16013132601,BLAINE - 132601,013,132601,4.193106384810079e-06,7,1.4317101735975411e-15,1.4317101735975412e-13
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16013132602,BLAINE - 132602,013,132602,3507182.4837865788,7,0.001197505711014239,0.1197505711014239
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16013132603,BLAINE - 132603,013,132603,2843749647.732504,393,0.9709806830974215,97.09806830974215
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16013132604,BLAINE - 132604,013,132604,67675205.47201699,6,0.023107279253774354,2.3107279253774355
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16013132613,BLAINE - 132613,013,132613,2.3228726814435163e-07,1,7.931304729214771e-17,7.93130472921477e-15
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16023233501,BUTTE - 233501,023,233501,10087292.376317684,10,0.0034442434304897992,0.3444243430489799
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16023233502,BUTTE - 233502,023,233502,181842.08573848772,6,6.20888525707609e-05,0.00620888525707609
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16037378003,CUSTER - 378003,037,378003,148002.5635878905,2,5.053455757166472e-05,0.005053455757166472
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16037378006,CUSTER - 378006,037,378006,2970182.257092498,1,0.001014150313553479,0.1014150313553479
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16063632604,LINCOLN - 632604,063,632604,235271.32386403932,1,8.033193461347483e-05,0.008033193461347482
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16067672701,MINIDOKA - 672701,067,672701,170523.97196913473,4,5.822435280795533e-05,0.0058224352807955335
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16077772801,POWER - 772801,077,772801,615.6723024257348,2,2.1021748987298147e-07,2.1021748987298148e-05
16013013013,013013,Voting District 013013,25727127.885715555,16013013013,16013132613,BLAINE - 132613,013,132613,1559544.303411413,17,0.06061867109065513,6.0618671090655125
16013013013,013013,Voting District 013013,25727127.885715555,16013013013,16013132614,BLAINE - 132614,013,132614,664.1794131835502,2,2.581630627926881e-05,0.002581630627926881
16013013013,013013,Voting District 013013,25727127.885715555,16013013013,16013132615,BLAINE - 132615,013,132615,24146667.310422994,63,0.938568324365112,93.8568324365112
16013013013,013013,Voting District 013013,25727127.885715555,16013013013,16013132616,BLAINE - 132616,013,132616,20252.092464581376,5,0.0007871882378221442,0.07871882378221443
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16013132603,BLAINE - 132603,013,132603,4.825497173691724e-08,1,3.8353545657993195e-16,3.835354565799319e-14
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16013132604,BLAINE - 132604,013,132604,123746809.55262487,54,0.9835523137560109,98.3552313756011
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16013132606,BLAINE - 132606,013,132606,2776.5379042275345,1,2.2068207574862128e-05,0.0022068207574862126
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16013132607,BLAINE - 132607,013,132607,24.590279325989385,3,1.954460580795672e-07,1.9544605807956718e-05
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16013132608,BLAINE - 132608,013,132608,2.821910624693346e-08,2,2.2428834603202407e-16,2.2428834603202406e-14
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16013132610,BLAINE - 132610,013,132610,1791512.5262687139,42,0.014239125006169454,1.4239125006169453
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16013132611,BLAINE - 132611,013,132611,1.5213093659436575e-08,1,1.2091522619629716e-16,1.2091522619629716e-14
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16013132613,BLAINE - 132613,013,132613,275071.6428517297,10,0.002186297584184845,0.21862975841848448
16015015030,015030,garden valley Voting District,793889155.9229627,16015015030,16015158030,BOISE - 158030,015,158030,793310185.2646314,315,0.9992707160010793,99.92707160010794
16015015030,015030,garden valley Voting District,793889155.9229627,16015015030,16015158040,BOISE - 158040,015,158040,5761.650997619392,16,7.257500564951023e-06,0.0007257500564951023
16015015030,015030,garden valley Voting District,793889155.9229627,16015015030,16015158060,BOISE - 158060,015,158060,0.8179858419164491,13,1.0303527083267335e-09,1.0303527083267335e-07
16015015030,015030,garden valley Voting District,793889155.9229627,16015015030,16015158080,BOISE - 158080,015,158080,34924.916602822654,16,4.399218246307888e-05,0.004399218246307888
16015015030,015030,garden valley Voting District,793889155.9229627,16015015030,16085858005,VALLEY - 858005,085,858005,318360.13025191054,12,0.0004010133251937296,0.040101332519372965
16015015030,015030,garden valley Voting District,793889155.9229627,16015015030,16085858006,VALLEY - 858006,085,858006,219923.1424906053,2,0.0002770199603431114,0.02770199603431114
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16001011403,ADA - 011403,001,011403,19691.456657979168,4,2.2938409600162815e-05,0.0022938409600162814
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16001011901,ADA - 011901,001,011901,94765.91108731211,5,0.00011039200006427862,0.01103920000642786
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16001011902,ADA - 011902,001,011902,14569.465152894089,5,1.69718454625835e-05,0.0016971845462583498
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16015158030,BOISE - 158030,015,158030,339548.24213466665,18,0.0003955368458708813,0.039553684587088134
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16015158040,BOISE - 158040,015,158040,857775286.0626869,317,0.9992151011657047,99.92151011657046
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16015158070,BOISE - 158070,015,158070,61996.514713460994,9,7.22192102382451e-05,0.00722192102382451
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16015158080,BOISE - 158080,015,158080,3.2389825215558936e-06,11,3.773063062712091e-15,3.7730630627120915e-13
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16045458007,GEM - 458007,045,458007,891.4315952669793,1,1.0384210481693744e-06,0.00010384210481693744
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16045458012,GEM - 458012,045,458012,4056.640269488198,4,4.725545586508413e-06,0.0004725545586508413
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16045458013,GEM - 458013,045,458013,10.197586306079415,1,1.1879081151016613e-08,1.1879081151016613e-06
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16085858005,VALLEY - 858005,085,858005,138265.8243728964,5,0.00016106467735003803,0.016106467735003804
16015015050,015050,idaho city Voting District,569204770.4232777,16015015050,16015158030,BOISE - 158030,015,158030,3.9001710830231144e-07,2,6.851964856378189e-16,6.85196485637819e-14
16015015050,015050,idaho city Voting District,569204770.4232777,16015015050,16015158050,BOISE - 158050,015,158050,569137445.5317863,244,0.9998817211397555,99.98817211397555
16015015050,015050,idaho city Voting District,569204770.4232777,16015015050,16015158060,BOISE - 158060,015,158060,1462.6229048781584,10,2.569590033109716e-06,0.0002569590033109716
16015015050,015050,idaho city Voting District,569204770.4232777,16015015050,16015158070,BOISE - 158070,015,158070,22.47250581849427,12,3.948052965505374e-08,3.948052965505374e-06
16015015050,015050,idaho city Voting District,569204770.4232777,16015015050,16015158080,BOISE - 158080,015,158080,1.2152537458987446e-06,5,2.135002742501693e-15,2.135002742501693e-13
16015015050,015050,idaho city Voting District,569204770.4232777,16015015050,16039392301,ELMORE - 392301,039,392301,65839.796082345,10,0.00011566978968462361,0.011566978968462361
16015015060,015060,lowman Voting District,1771262312.3744361,16015015060,16015158030,BOISE - 158030,015,158030,5084293.595498774,8,0.00287043514671924,0.28704351467192396
16015015060,015060,lowman Voting District,1771262312.3744361,16015015060,16015158050,BOISE - 158050,015,158050,724.6901390160076,5,4.091376720168208e-07,4.091376720168208e-05
16015015060,015060,lowman Voting District,1771262312.3744361,16015015060,16015158060,BOISE - 158060,015,158060,1765023366.790793,335,0.9964776839996784,99.64776839996784
16015015060,015060,lowman Voting District,1771262312.3744361,16015015060,16037378008,CUSTER - 378008,037,378008,647051.5619177913,3,0.00036530532908499424,0.036530532908499426
16015015060,015060,lowman Voting District,1771262312.3744361,16015015060,16039392301,ELMORE - 392301,039,392301,428945.80842649005,14,0.00024216955638347768,0.02421695563834777
16015015060,015060,lowman Voting District,1771262312.3744361,16015015060,16085858006,VALLEY - 858006,085,858006,77929.9276595966,4,4.399683046105629e-05,0.0043996830461056294
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16001011817,ADA - 011817,001,011817,10342.505593132884,7,1.7963809718315442e-05,0.0017963809718315443
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16001011818,ADA - 011818,001,011818,2051.424005501844,1,3.563100851585504e-06,0.0003563100851585504
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16001011910,ADA - 011910,001,011910,132.14794651131547,1,2.295266407563351e-07,2.295266407563351e-05
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16015158040,BOISE - 158040,015,158040,2.6373603900377946e-06,9,4.580808758442257e-15,4.580808758442257e-13
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16015158050,BOISE - 158050,015,158050,0.26842668908144585,13,4.662280259416206e-10,4.662280259416206e-08
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16015158070,BOISE - 158070,015,158070,575460665.6868414,282,0.9995127201707605,99.95127201707605
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16015158080,BOISE - 158080,015,158080,4.672700834932567e-07,2,8.115974210840714e-16,8.115974210840713e-14
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16039392301,ELMORE - 392301,039,392301,6487.590940472408,1,1.1268241349784116e-05,0.0011268241349784117
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16039392307,ELMORE - 392307,039,392307,110710.87489298872,3,0.0001922927739721381,0.01922927739721381
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16039392318,ELMORE - 392318,039,392318,150822.26803398784,8,0.00026196191047227955,0.026196191047227955
16015015080,015080,placerville Voting District,369713546.62332964,16015015080,16015158030,BOISE - 158030,015,158030,15479950.56641456,18,0.041870120009927014,4.187012000992701
16015015080,015080,placerville Voting District,369713546.62332964,16015015080,16015158040,BOISE - 158040,015,158040,0.6021761134099561,8,1.6287639955575207e-09,1.6287639955575208e-07
16015015080,015080,placerville Voting District,369713546.62332964,16015015080,16015158050,BOISE - 158050,015,158050,5.826695977266983e-06,10,1.57600283529868e-14,1.5760028352986801e-12
16015015080,015080,placerville Voting District,369713546.62332964,16015015080,16015158070,BOISE - 158070,015,158070,1.4876881996871735e-06,3,4.02389421019202e-15,4.0238942101920197e-13
16015015080,015080,placerville Voting District,369713546.62332964,16015015080,16015158080,BOISE - 158080,015,158080,354233595.4547316,165,0.958129878361289,95.81298783612891
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171001,BONNER - 171001,017,171001,39709296.664310254,55,0.7354967505952485,73.54967505952486
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171003,BONNER - 171003,017,171003,12607232.206348132,40,0.2335115225070905,23.35115225070905
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171008,BONNER - 171008,017,171008,106140.12061538784,2,0.001965930408698703,0.1965930408698703
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171009,BONNER - 171009,017,171009,712522.2591119536,1,0.013197358057833291,1.319735805783329
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171015,BONNER - 171015,017,171015,660004.2656023485,7,0.012224618250814405,1.2224618250814405
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171017,BONNER - 171017,017,171017,38665.22836871765,5,0.0007161584871830422,0.07161584871830422
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171026,BONNER - 171026,017,171026,1.350888112483517e-08,1,2.5021189006411574e-16,2.5021189006411575e-14
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171030,BONNER - 171030,017,171030,13.86743794815959,4,2.568530899999456e-07,2.568530899999456e-05
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16017171033,BONNER - 171033,017,171033,0.4976153510197328,1,9.216846040244131e-09,9.216846040244131e-07
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,1601717127B,BONNER - 17127B,017,17127B,155889.810929421,1,0.0028873956232155383,0.28873956232155384
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017171002,BONNER - 171002,017,171002,24461852.903727036,37,0.1248910138784039,12.48910138784039
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017171007,BONNER - 171007,017,171007,1.9791218619502615e-07,1,1.0104489504563364e-15,1.0104489504563363e-13
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017171009,BONNER - 171009,017,171009,6.698291410932571e-08,1,3.419840716305324e-16,3.419840716305324e-14
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017171026,BONNER - 171026,017,171026,1.487187208446663,1,7.592896540621333e-09,7.592896540621333e-07
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017171031,BONNER - 171031,017,171031,21679.694609639584,6,0.0001106865882575691,0.01106865882575691
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017177005,BONNER - 177005,017,177005,6236611.82778866,2,0.031841282727192666,3.1841282727192666
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017177012,BONNER - 177012,017,177012,20728378.95389814,8,0.1058296063587921,10.58296063587921
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017177019,BONNER - 177019,017,177019,1.410104910192487e-06,2,7.19934964051816e-15,7.199349640518161e-13
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017177025,BONNER - 177025,017,177025,86731650.15156326,70,0.4428120700997831,44.28120700997831
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16017177028,BONNER - 177028,017,177028,57685421.264581285,25,0.29451533275464703,29.451533275464705
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16017171001,BONNER - 171001,017,171001,5304577.933188815,10,0.0418661858744959,4.18661858744959
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16017171004,BONNER - 171004,017,171004,105008083.83476725,75,0.828772432325867,82.8772432325867
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16017171010,BONNER - 171010,017,171010,853898.574779723,1,0.0067393630369767124,0.6739363036976712
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16017171018,BONNER - 171018,017,171018,167913.3149508938,1,0.0013252496509766456,0.13252496509766457
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16017171020,BONNER - 171020,017,171020,7.8015030840496244,1,6.157307562091552e-08,6.157307562091552e-06
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16017171023,BONNER - 171023,017,171023,10909396.426055145,7,0.08610200930297628,8.610200930297628
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16017171032,BONNER - 171032,017,171032,1.0172954241839433e-06,5,8.028966650049053e-15,8.028966650049053e-13
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16017171033,BONNER - 171033,017,171033,4459279.385646799,3,0.035194698235598815,3.5194698235598816
16017017004,017004,Voting District 017004,162785532.4867318,16017017004,16017171007,BONNER - 171007,017,171007,273111.3411215116,1,0.0016777371855436363,0.16777371855436363
16017017004,017004,Voting District 017004,162785532.4867318,16017017004,16017171016,BONNER - 171016,017,171016,22687229.474190585,39,0.13936883166223485,13.936883166223485
16017017004,017004,Voting District 017004,162785532.4867318,16017017004,16017177005,BONNER - 177005,017,177005,124476052.45128648,53,0.7646628699109498,76.46628699109498
16017017004,017004,Voting District 017004,162785532.4867318,16017017004,16017177019,BONNER - 177019,017,177019,26453.154974189874,1,0.00016250310804706184,0.016250310804706184
16017017004,017004,Voting District 017004,162785532.4867318,16017017004,16017177028,BONNER - 177028,017,177028,15287081.876694875,2,0.09390933975008425,9.390933975008425
16017017004,017004,Voting District 017004,162785532.4867318,16017017004,16055552003,KOOTENAI - 552003,055,552003,35604.18846430209,5,0.0002187183831413525,0.02187183831413525
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16017171006,BONNER - 171006,017,171006,119857529.03621829,107,0.17216267082751582,17.216267082751582
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16017171014,BONNER - 171014,017,171014,19011646.500828043,7,0.027308220557609647,2.7308220557609646
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16017177005,BONNER - 177005,017,177005,181555.37764049938,1,0.00026078510852865517,0.026078510852865517
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16017177012,BONNER - 177012,017,177012,2.592651071608998e-07,1,3.724069206175164e-16,3.724069206175164e-14
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16017177019,BONNER - 177019,017,177019,551245886.0131125,108,0.7918064453841689,79.18064453841689
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16017177025,BONNER - 177025,017,177025,1.0823441329809152e-06,1,1.5546729370015523e-15,1.5546729370015522e-13
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16055552004,KOOTENAI - 552004,055,552004,158972.08869054224,10,0.00022834660113610513,0.022834660113610513
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16079797001,SHOSHONE - 797001,079,797001,5591474.609357427,16,0.008031562225184252,0.8031562225184252
16017017006,017006,Voting District 017006,75257317.11519739,16017017006,16017171007,BONNER - 171007,017,171007,37021057.68175698,30,0.49192635481661334,49.192635481661334
16017017006,017006,Voting District 017006,75257317.11519739,16017017006,16017171016,BONNER - 171016,017,171016,16015330.335684974,2,0.2128076172469727,21.28076172469727
16017017006,017006,Voting District 017006,75257317.11519739,16017017006,16017177005,BONNER - 177005,017,177005,9658279.254354382,7,0.12833674683845459,12.833674683845459
16017017006,017006,Voting District 017006,75257317.11519739,16017017006,16017177028,BONNER - 177028,017,177028,12562649.843400987,13,0.1669292810979585,16.692928109795847
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,16017171001,BONNER - 171001,017,171001,1822180.9102720367,3,0.004551320181031376,0.4551320181031376
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,16017171008,BONNER - 171008,017,171008,347027103.08116513,201,0.8667808167205342,86.67808167205342
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,16017171013,BONNER - 171013,017,171013,2937742.8951517483,8,0.0073376954231122804,0.733769542311228
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,16017171023,BONNER - 171023,017,171023,6499110.731178687,1,0.01623303902638029,1.6233039026380292
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,1601717127A,BONNER - 17127A,017,17127A,38010439.57524283,2,0.09493990402020469,9.493990402020469
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,1601717127B,BONNER - 17127B,017,17127B,3706226.1161007714,7,0.009257160813498309,0.9257160813498309
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,16021211002,BOUNDARY - 211002,021,211002,161362.01946653408,5,0.0004030391337709563,0.04030391337709563
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,16021211006,BOUNDARY - 211006,021,211006,198990.36992156453,20,0.0004970246814404979,0.049702468144049786
16017017009,017009,Voting District 017009,19558724.35305672,16017017009,16017171002,BONNER - 171002,017,171002,38.46732989836468,3,1.966760674366416e-06,0.00019667606743664162
16017017009,017009,Voting District 017009,19558724.35305672,16017017009,16017171003,BONNER - 171003,017,171003,555434.0729511948,3,0.02839827705145756,2.839827705145756
16017017009,017009,Voting District 017009,19558724.35305672,16017017009,16017171009,BONNER - 171009,017,171009,15966314.663812721,37,0.816326994317369,81.6326994317369
16017017009,017009,Voting District 017009,19558724.35305672,16017017009,16017171030,BONNER - 171030,017,171030,1520357.1298765028,4,0.07773293914431055,7.773293914431055
16017017009,017009,Voting District 017009,19558724.35305672,16017017009,16017171033,BONNER - 171033,017,171033,1516580.0190843104,2,0.07753982272608145,7.7539822726081455
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16017171004,BONNER - 171004,017,171004,855485.3513745784,3,0.021090713604960693,2.109071360496069
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16017171010,BONNER - 171010,017,171010,35564038.5400386,115,0.876778252577368,87.6778252577368
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16017171011,BONNER - 171011,017,171011,1.7340048232294698e-06,1,4.274929904713269e-14,4.274929904713269e-12
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16017171018,BONNER - 171018,017,171018,4134831.3463807423,7,0.10193809115633408,10.193809115633409
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16017171022,BONNER - 171022,017,171022,1.8656819931214645e-07,1,4.599560300083746e-15,4.599560300083747e-13
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16017171024,BONNER - 171024,017,171024,7824.522108585695,3,0.00019290190606151847,0.019290190606151846
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16017171031,BONNER - 171031,017,171031,3.3966844625865633e-07,1,8.374018221554066e-15,8.374018221554066e-13
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16017171032,BONNER - 171032,017,171032,1.6531201892295668,6,4.075520920328792e-08,4.075520920328792e-06
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16017171007,BONNER - 171007,017,171007,39871711.09009909,7,0.1338482034961688,13.38482034961688
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16017171010,BONNER - 171010,017,171010,3.8646751559853807,1,1.2973604908904188e-08,1.2973604908904187e-06
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16017171011,BONNER - 171011,017,171011,173397095.56601533,92,0.5820891328320209,58.208913283202094
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16017171016,BONNER - 171016,017,171016,40061836.034460455,10,0.1344864475430589,13.44864475430589
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16017171018,BONNER - 171018,017,171018,0.30571251319196924,2,1.0262682377633117e-09,1.0262682377633118e-07
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16017171022,BONNER - 171022,017,171022,4591064.16630146,7,0.015412072218482741,1.5412072218482742
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16017171029,BONNER - 171029,017,171029,2325747.252008046,3,0.007807467574290519,0.7807467574290519
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16017171031,BONNER - 171031,017,171031,37630673.426073655,15,0.12632510360664484,12.632510360664483
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16055552001,KOOTENAI - 552001,055,552001,4574.182003211307,1,1.5355399275712862e-05,0.0015355399275712863
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16055552002,KOOTENAI - 552002,055,552002,922.2224072343594,2,3.09587446982889e-06,0.00030958744698288896
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16055552003,KOOTENAI - 552003,055,552003,3904.5476381784906,3,1.3107455700971299e-05,0.00131074557009713
16017017012,017012,Voting District 017012,106864506.43519732,16017017012,16017171006,BONNER - 171006,017,171006,18.277081338776952,1,1.7103041925206645e-07,1.7103041925206645e-05
16017017012,017012,Voting District 017012,106864506.43519732,16017017012,16017171014,BONNER - 171014,017,171014,36.861325057835195,1,3.4493515468756614e-07,3.449351546875662e-05
16017017012,017012,Voting District 017012,106864506.43519732,16017017012,16017171017,BONNER - 171017,017,171017,3.401737048330097,1,3.1832244042533536e-08,3.1832244042533538e-06
16017017012,017012,Voting District 017012,106864506.43519732,16017017012,16017171021,BONNER - 171021,017,171021,13.336183403051109,1,1.2479525567395172e-07,1.2479525567395172e-05
16017017012,017012,Voting District 017012,106864506.43519732,16017017012,16017177012,BONNER - 177012,017,177012,102978151.1773485,37,0.9636328713106862,96.36328713106862
16017017012,017012,Voting District 017012,106864506.43519732,16017017012,16017177019,BONNER - 177019,017,177019,7.740486390660716e-07,1,7.243271549056889e-15,7.243271549056889e-13
16017017012,017012,Voting District 017012,106864506.43519732,16017017012,16017177025,BONNER - 177025,017,177025,3886283.3815203113,6,0.03636645609622457,3.6366456096224566
16017017014,017014,Voting District 017014,128663233.02613002,16017017014,16017171008,BONNER - 171008,017,171008,9701956.46780758,10,0.07540581904884378,7.540581904884378
16017017014,017014,Voting District 017014,128663233.02613002,16017017014,16017171013,BONNER - 171013,017,171013,109280453.22824481,50,0.8493526134700129,84.93526134700129
16017017014,017014,Voting District 017014,128663233.02613002,16017017014,1601717127A,BONNER - 17127A,017,17127A,9680820.578413207,4,0.07524154609457967,7.524154609457967
