source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,COUNTYFP,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16041041012,041012,041,mink creek 12 Voting District,16041041012,16007,Bear Lake,007,8.113189276414036e-05,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,8.113189276414036e-05,4.056594638207018e-05,283.9999999744,122.9999999884,0.0,0.0,1.6557529135707804e-06,0.0,population
16041041012,041012,041,mink creek 12 Voting District,16041041012,16041,Franklin,041,48.999918867607235,49,41,283.9999999744,122.9999999884,nhgis_block_weight_chain_2000_2010_2020,48.999918867607235,0.9999983442368824,283.9999999744,122.9999999884,1.0,1.0,0.9999983442470864,1.0,population
16041041013,041013,041,thatcher-cleve 13 Voting District,16041041013,16007,Bear Lake,007,0.0008613394244049527,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0008613394244049527,0.0008613394244049527,252.9999999979,99.9999999991,0.0,0.0,1.0766742805061909e-05,0.0,population
16041041013,041013,041,thatcher-cleve 13 Voting District,16041041013,16041,Franklin,041,79.9991386605756,80,81,252.9999999979,99.9999999991,nhgis_block_weight_chain_2000_2010_2020,79.9991386605756,0.9999892332571949,252.9999999979,99.9999999991,1.0,1.0,0.9999892332571949,1.0,population
16041041014,041014,041,riverdale 14 Voting District,16041041014,16041,Franklin,041,119.99999999963634,120,95,411.0000000020452,144.99999999915445,nhgis_block_weight_chain_2000_2010_2020,119.99999999963634,0.9999999999969695,411.0000000020452,144.99999999915445,1.0,1.0,1.0,1.0,population
16041041015,041015,041,weston 15 Voting District,16041041015,16041,Franklin,041,128.99975115109999,129,97,736.9999999937,222.999999998,nhgis_block_weight_chain_2000_2010_2020,128.99975115109999,0.9999980709387596,736.9999999937,222.999999998,1.0,1.0,1.0,1.0,population
16041041016,041016,041,whitney 16 Voting District,16041041016,16041,Franklin,041,26.999999999899998,27,33,642.9999999865,202.9999999962,nhgis_block_weight_chain_2000_2010_2020,26.999999999899998,0.9999999999962962,642.9999999865,202.9999999962,1.0,1.0,1.0,1.0,population
16043043001,043001,043,1 ashton 1 Voting District,16043043001,16043,Fremont,043,100.9999999999,101,92,867.0000000019,364.000000001,nhgis_block_weight_chain_2000_2010_2020,100.9999999999,0.9999999999990099,867.0000000019,364.000000001,1.0,1.0,1.0,1.0,population
16043043002,043002,043,2 ashton 2 Voting District,16043043002,16043,Fremont,043,188.99999999980074,189,155,1190.9999999918,512.9999999966,nhgis_block_weight_chain_2000_2010_2020,188.99999999980074,0.9999999999989457,1190.9999999918,512.9999999966,1.0,1.0,1.0,1.0,population
16043043003,043003,043,3 chester/twin grov Voting District,16043043003,16043,Fremont,043,54.9999999999,55,57,1039.9999999952,352.9999999982,nhgis_block_weight_chain_2000_2010_2020,54.9999999999,0.9999999999981818,1039.9999999952,352.9999999982,1.0,1.0,1.0,1.0,population
16043043004,043004,043,4 drummond/lamont Voting District,16043043004,16043,Fremont,043,70.9999999999,71,49,99.0,59.0,nhgis_block_weight_chain_2000_2010_2020,70.9999999999,0.9999999999985916,99.0,59.0,1.0,1.0,1.0,1.0,population
16043043005,043005,043,5 egin Voting District,16043043005,16033,Clark,033,0.002165621,1,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.002165621,0.002165621,871.9999999980322,285.99999999948653,0.0,0.0,1.665862307714489e-05,0.0,population
16043043005,043005,043,5 egin Voting District,16043043005,16043,Fremont,043,129.99783437726902,130,104,871.9999999980322,285.99999999948653,nhgis_block_weight_chain_2000_2010_2020,129.99783437726902,0.9999833413636078,871.9999999980322,285.99999999948653,1.0,1.0,0.9999833413769229,1.0,population
16043043006,043006,043,6 island park Voting District,16043043006,16033,Clark,033,0.004977472328120284,12,4,5.0478e-06,2.5239e-06,nhgis_block_weight_chain_2000_2010_2020,0.004977472328120284,0.0004147893606766903,828.0000000079148,2859.9999985202394,6.0963768115359285e-09,8.824825179391129e-10,7.384973786820373e-06,6.0963768115359285e-09,population
16043043006,043006,043,6 island park Voting District,16043043006,16043,Fremont,043,673.9950219594034,674,612,827.9999949601148,2859.9999959963393,nhgis_block_weight_chain_2000_2010_2020,673.9950219594034,0.9999926141830912,828.0000000079148,2859.9999985202394,0.9999999939036233,0.9999999991175175,0.9999926150262131,0.9999999939036233,population
16043043007,043007,043,7 newdale Voting District,16043043007,16043,Fremont,043,47.0,47,45,400.0,122.0,nhgis_block_weight_chain_2000_2010_2020,47.0,1.0,400.0,122.0,1.0,1.0,1.0,1.0,population
16043043008,043008,043,8 parker Voting District,16043043008,16043,Fremont,043,65.00000000029993,65,61,868.0,246.0,nhgis_block_weight_chain_2000_2010_2020,65.00000000029993,1.0000000000046143,868.0,246.0,1.0,1.0,1.0,1.0,population
16043043009,043009,043,9 squirrel Voting District,16043043009,16043,Fremont,043,52.999999999799996,53,48,93.0,41.0,nhgis_block_weight_chain_2000_2010_2020,52.999999999799996,0.9999999999962264,93.0,41.0,1.0,1.0,1.0,1.0,population
16043043010,043010,043,10 st anthony 1 Voting District,16043043010,16043,Fremont,043,44.00000000003499,44,38,859.0000000029441,301.0000000016047,nhgis_block_weight_chain_2000_2010_2020,44.00000000003499,1.0000000000007951,859.0000000029441,301.0000000016047,1.0,1.0,1.0,1.0,population
16043043011,043011,043,11 st anthony 2 Voting District,16043043011,16043,Fremont,043,63.9999999999,64,74,1058.000000002,376.0000000004,nhgis_block_weight_chain_2000_2010_2020,63.9999999999,0.9999999999984375,1058.000000002,376.0000000004,1.0,1.0,1.0,1.0,population
16043043012,043012,043,12 st anthony 3 Voting District,16043043012,16043,Fremont,043,99.0,99,94,1861.0,702.0,nhgis_block_weight_chain_2000_2010_2020,99.0,1.0,1861.0,702.0,1.0,1.0,1.0,1.0,population
16043043013,043013,043,13 teton Voting District,16043043013,16043,Fremont,043,33.9651052678,34,36,761.5463684887,268.860421073,nhgis_block_weight_chain_2000_2010_2020,33.9651052678,0.9989736843470588,762.0000000073,269.0000000018,0.9994046830464625,0.9994811192237952,0.9989736843470588,0.9994046830464625,population
16043043013,043013,043,13 teton Voting District,16043043013,16065,Madison,065,0.0348947322,1,1,0.4536315186,0.1395789288,nhgis_block_weight_chain_2000_2010_2020,0.0348947322,0.0348947322,762.0000000073,269.0000000018,0.0005953169535376039,0.0005188807762047064,0.0010263156529411765,0.0005953169535376039,population
16043043014,043014,043,14 warm river/green Voting District,16043043014,16043,Fremont,043,113.0000000003,113,91,155.0,108.0,nhgis_block_weight_chain_2000_2010_2020,113.0000000003,1.000000000002655,155.0,108.0,1.0,1.0,1.0,1.0,population
16043043015,043015,043,15 wilford Voting District,16043043015,16043,Fremont,043,73.9999999999,74,82,866.0000000003,290.0000000004,nhgis_block_weight_chain_2000_2010_2020,73.9999999999,0.9999999999986486,866.0000000003,290.0000000004,1.0,1.0,1.0,1.0,population
16045045001,045001,045,ola Voting District,16045045001,16003,Adams,003,0.11029342500408156,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.11029342500408156,0.11029342500408156,173.0000000038,89.0000000019,0.0,0.0,0.0005380167073361959,0.0,population
16045045001,045001,045,ola Voting District,16045045001,16045,Gem,045,202.68660146329591,204,99,173.0000000038,89.0000000019,nhgis_block_weight_chain_2000_2010_2020,202.68660146329591,0.9935617718789015,173.0000000038,89.0000000019,1.0,1.0,0.9887151290878015,1.0,population
16045045001,045001,045,ola Voting District,16045045001,16085,Valley,085,1.203105112,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.203105112,0.601552556,173.0000000038,89.0000000019,0.0,0.0,0.005868805424381656,0.0,population
16045045001,045001,045,ola Voting District,16045045001,16087,Washington,087,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,173.0000000038,89.0000000019,0.0,0.0,0.0048780487804806665,0.0,population
16045045002,045002,045,montour-sweet Voting District,16045045002,16045,Gem,045,92.0,92,73,578.0000000025,214.0000000013,nhgis_block_weight_chain_2000_2010_2020,92.0,1.0,578.0000000025,214.0000000013,1.0,1.0,1.0,1.0,population
16045045003,045003,045,bench Voting District,16045045003,16045,Gem,045,50.99999999971683,51,59,812.9999999904371,322.99999999620866,nhgis_block_weight_chain_2000_2010_2020,50.99999999971683,0.9999999999944476,812.9999999904371,322.99999999620866,1.0,1.0,1.0,1.0,population
16045045004,045004,045,letha Voting District,16045045004,16027,Canyon,027,1.0015711034,2,1,0.1791057876,0.059701929200000003,nhgis_block_weight_chain_2000_2010_2020,1.0015711034,0.5007855517,1897.000000026292,669.0000000108837,9.441528075778475e-05,8.924055186700857e-05,0.008487890706791599,9.441528075778475e-05,population
16045045004,045004,045,letha Voting District,16045045004,16045,Gem,045,116.94837610903404,117,137,1896.8208942386918,668.9402980816837,nhgis_block_weight_chain_2000_2010_2020,116.94837610903404,0.9995587701626841,1897.000000026292,669.0000000108837,0.9999055847192422,0.9999107594481331,0.9910879331288011,0.9999055847192422,population
16045045004,045004,045,letha Voting District,16045045004,16075,Payette,075,0.0500527874,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0500527874,0.0500527874,1897.000000026292,669.0000000108837,0.0,0.0,0.00042417616440737623,0.0,population
16045045005,045005,045,hanna Voting District,16045045005,16045,Gem,045,83.0000000005,83,81,1145.0000000147,399.0000000042,nhgis_block_weight_chain_2000_2010_2020,83.0000000005,1.000000000006024,1145.0000000147,399.0000000042,1.0,1.0,1.0,1.0,population
16045045006,045006,045,emerson Voting District,16045045006,16045,Gem,045,56.00000000033635,56,84,1497.9999999918266,594.9999999967271,nhgis_block_weight_chain_2000_2010_2020,56.00000000033635,1.0000000000060063,1497.9999999918266,594.9999999967271,1.0,1.0,1.0,1.0,population
16045045007,045007,045,lincoln Voting District,16045045007,16001,Ada,001,1.0285757831772782,6,7,0.040361657215628434,0.013481387858542812,nhgis_block_weight_chain_2000_2010_2020,1.0285757831772782,0.17142929719621303,1711.0000000034986,641.0000000015501,2.3589513276181124e-05,2.103180633152919e-05,0.014906895408364594,2.3589513276181124e-05,population
16045045007,045007,045,lincoln Voting District,16045045007,16015,Boise,015,0.0006981899041612051,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0006981899041612051,0.0006981899041612051,1711.0000000034986,641.0000000015501,0.0,0.0,1.0118694263204679e-05,0.0,population
16045045007,045007,045,lincoln Voting District,16045045007,16045,Gem,045,67.97072602692668,68,105,1710.9596383462829,640.9865186136916,nhgis_block_weight_chain_2000_2010_2020,67.97072602692668,0.9995695003959807,1711.0000000034986,641.0000000015501,0.9999764104867238,0.9999789681936685,0.9850829858973721,0.9999764104867238,population
16045045008,045008,045,north emmett Voting District,16045045008,16045,Gem,045,41.0000000001,41,43,1077.0000000033,448.0000000012,nhgis_block_weight_chain_2000_2010_2020,41.0000000001,1.0000000000024392,1077.0000000033,448.0000000012,1.0,1.0,1.0,1.0,population
16045045009,045009,045,south emmett Voting District,16045045009,16045,Gem,045,30.000000000082505,30,45,1848.0000000111213,720.000000004678,nhgis_block_weight_chain_2000_2010_2020,30.000000000082505,1.0000000000027502,1848.0000000111213,720.000000004678,1.0,1.0,1.0,1.0,population
16045045010,045010,045,west emmett Voting District,16045045010,16045,Gem,045,31.000000000300002,31,50,817.0000000171,322.0000000069,nhgis_block_weight_chain_2000_2010_2020,31.000000000300002,1.0000000000096774,817.0000000171,322.0000000069,1.0,1.0,1.0,1.0,population
16045045011,045011,045,central emmett Voting District,16045045011,16045,Gem,045,56.0,56,59,1293.0,546.0,nhgis_block_weight_chain_2000_2010_2020,56.0,1.0,1293.0,546.0,1.0,1.0,1.0,1.0,population
16045045012,045012,045,butte view Voting District,16045045012,16045,Gem,045,25.0,25,26,1136.0,497.0,nhgis_block_weight_chain_2000_2010_2020,25.0,1.0,1136.0,497.0,1.0,1.0,1.0,1.0,population
16045045013,045013,045,brick Voting District,16045045013,16045,Gem,045,49.999999999997584,50,48,1194.9999999937,424.9999999989,nhgis_block_weight_chain_2000_2010_2020,49.999999999997584,0.9999999999999517,1194.9999999937,424.9999999989,1.0,1.0,1.0,1.0,population
16047047001,047001,047,Voting District 1,16047047001,16047,Gooding,047,85.0,85,77,1572.0,621.0,nhgis_block_weight_chain_2000_2010_2020,85.0,1.0,1572.0,621.0,1.0,1.0,1.0,1.0,population
16047047002,047002,047,Voting District 2,16047047002,16047,Gooding,047,90.0,90,88,1806.0000000011,773.0000000007,nhgis_block_weight_chain_2000_2010_2020,90.0,1.0,1806.0000000011,773.0000000007,1.0,1.0,1.0,1.0,population
16047047003,047003,047,Voting District 3,16047047003,16047,Gooding,047,74.95440914222955,75,89,1068.000000001,342.0000000008,nhgis_block_weight_chain_2000_2010_2020,74.95440914222955,0.999392121896394,1068.000000001,342.0000000008,1.0,1.0,0.9993921218950617,1.0,population
16047047003,047003,047,Voting District 3,16047047003,16083,Twin Falls,083,0.04559085787044291,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.04559085787044291,0.04559085787044291,1068.000000001,342.0000000008,0.0,0.0,0.0006078781049384285,0.0,population
16047047004,047004,047,Voting District 4,16047047004,16047,Gooding,047,146.0000000002,146,138,1388.0000000029,474.0000000005,nhgis_block_weight_chain_2000_2010_2020,146.0000000002,1.0000000000013698,1388.0000000029,474.0000000005,1.0,1.0,1.0,1.0,population
16047047005,047005,047,Voting District 5,16047047005,16047,Gooding,047,120.00000000020667,120,95,1174.9999999935528,439.9999999966398,nhgis_block_weight_chain_2000_2010_2020,120.00000000020667,1.0000000000017222,1174.9999999935528,439.9999999966398,1.0,1.0,1.0,1.0,population
16047047006,047006,047,Voting District 6,16047047006,16039,Elmore,039,0.0003459369564710871,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0003459369564710871,0.00017296847823554355,861.9999999930741,384.9999999958889,0.0,0.0,1.5868667728019896e-06,0.0,population
16047047006,047006,047,Voting District 6,16047047006,16047,Gooding,047,217.9996540632032,218,208,861.9999999930741,384.9999999958889,nhgis_block_weight_chain_2000_2010_2020,217.9996540632032,0.9999984131339597,861.9999999930741,384.9999999958889,1.0,1.0,0.9999984131332271,1.0,population
16047047007,047007,047,Voting District 7,16047047007,16047,Gooding,047,86.9999999998847,87,102,1299.0000000038724,589.000000004594,nhgis_block_weight_chain_2000_2010_2020,86.9999999998847,0.9999999999986746,1299.0000000038724,589.000000004594,1.0,1.0,1.0,1.0,population
16047047008,047008,047,Voting District 8,16047047008,16047,Gooding,047,135.95303354725178,136,94,827.0000000059848,393.00000000389235,nhgis_block_weight_chain_2000_2010_2020,135.95303354725178,0.9996546584356748,827.0000000059848,393.00000000389235,1.0,1.0,0.9923579091036492,1.0,population
16047047008,047008,047,Voting District 8,16047047008,16083,Twin Falls,083,1.0469664528004474,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0469664528004474,0.5234832264002237,827.0000000059848,393.00000000389235,0.0,0.0,0.0076420908963507166,0.0,population
16047047009,047009,047,Voting District 9,16047047009,16047,Gooding,047,42.890508554265686,43,45,621.9999999954,228.9999999984,nhgis_block_weight_chain_2000_2010_2020,42.890508554265686,0.9974536873085044,621.9999999954,228.9999999984,1.0,1.0,0.932402359875341,1.0,population
16047047009,047009,047,Voting District 9,16047047009,16083,Twin Falls,083,3.109491445734314,4,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,3.109491445734314,0.7773728614335785,621.9999999954,228.9999999984,0.0,0.0,0.067597640124659,0.0,population
16047047010,047010,047,Voting District 10,16047047010,16047,Gooding,047,90.00000000005286,90,91,1204.0000000182406,373.00000000456475,nhgis_block_weight_chain_2000_2010_2020,90.00000000005286,1.0000000000005873,1204.0000000182406,373.00000000456475,1.0,1.0,1.0,1.0,population
16047047011,047011,047,Voting District 11,16047047011,16047,Gooding,047,70.9999999998,71,117,1491.9999999988,578.9999999996,nhgis_block_weight_chain_2000_2010_2020,70.9999999998,0.999999999997183,1491.9999999988,578.9999999996,1.0,1.0,1.0,1.0,population
16047047012,047012,047,Voting District 12,16047047012,16047,Gooding,047,50.9999999999,51,66,840.0000000015,307.0000000004,nhgis_block_weight_chain_2000_2010_2020,50.9999999999,0.9999999999980392,840.0000000015,307.0000000004,1.0,1.0,1.0,1.0,population
16049049001,049001,049,big butte 1 Voting District,16049049001,16049,Idaho,049,33.0,33,25,128.0,51.0,nhgis_block_weight_chain_2000_2010_2020,33.0,1.0,128.0,51.0,1.0,1.0,1.0,1.0,population
16049049002,049002,049,clearwater 2 Voting District,16049049002,16049,Idaho,049,27.0,27,13,358.0,170.0,nhgis_block_weight_chain_2000_2010_2020,27.0,1.0,358.0,170.0,1.0,1.0,1.0,1.0,population
16049049003,049003,049,cottonwood 1 Voting District,16049049003,16049,Idaho,049,73.0,73,52,597.0,239.0,nhgis_block_weight_chain_2000_2010_2020,73.0,1.0,597.0,239.0,1.0,1.0,1.0,1.0,population
16049049004,049004,049,cottonwood 2 Voting District,16049049004,16049,Idaho,049,52.0,52,52,630.0,279.0,nhgis_block_weight_chain_2000_2010_2020,52.0,1.0,630.0,279.0,1.0,1.0,1.0,1.0,population
16049049005,049005,049,elk city 5 Voting District,16049049005,16049,Idaho,049,480.9999999999,481,299,474.9999999871,553.99999999,nhgis_block_weight_chain_2000_2010_2020,480.9999999999,0.9999999999997922,474.9999999871,553.99999999,1.0,1.0,1.0,1.0,population
16049049006,049006,049,fenn 6 Voting District,16049049006,16049,Idaho,049,51.0,51,42,236.0,90.0,nhgis_block_weight_chain_2000_2010_2020,51.0,1.0,236.0,90.0,1.0,1.0,1.0,1.0,population
16049049007,049007,049,ferdinand 7 Voting District,16049049007,16049,Idaho,049,74.00000000012128,74,59,367.00000000197235,149.00000000061914,nhgis_block_weight_chain_2000_2010_2020,74.00000000012128,1.000000000001639,367.00000000197235,149.00000000061914,1.0,1.0,1.0,1.0,population
16049049008,049008,049,glover 8 Voting District,16049049008,16049,Idaho,049,79.0,79,66,261.0,106.0,nhgis_block_weight_chain_2000_2010_2020,79.0,1.0,261.0,106.0,1.0,1.0,1.0,1.0,population
16049049009,049009,049,grangeville 1 Voting District,16049049009,16049,Idaho,049,117.0000000002,117,101,906.0000000007,451.0000000002,nhgis_block_weight_chain_2000_2010_2020,117.0000000002,1.0000000000017095,906.0000000007,451.0000000002,1.0,1.0,1.0,1.0,population
16049049010,049010,049,grangeville 2 Voting District,16049049010,16049,Idaho,049,75.9999999999,76,64,984.9999999994,457.9999999995,nhgis_block_weight_chain_2000_2010_2020,75.9999999999,0.9999999999986842,984.9999999994,457.9999999995,1.0,1.0,1.0,1.0,population
16049049011,049011,049,grangeville 3 Voting District,16049049011,16049,Idaho,049,70.99999999994273,71,75,943.0,403.0,nhgis_block_weight_chain_2000_2010_2020,70.99999999994273,0.9999999999991934,943.0,403.0,1.0,1.0,1.0,1.0,population
16049049012,049012,049,grangeville 4 Voting District,16049049012,16049,Idaho,049,105.0,105,74,998.0,435.0,nhgis_block_weight_chain_2000_2010_2020,105.0,1.0,998.0,435.0,1.0,1.0,1.0,1.0,population
16049049013,049013,049,grangeville 5 Voting District,16049049013,16049,Idaho,049,106.0000000001,106,80,1075.0000000039,453.0000000018,nhgis_block_weight_chain_2000_2010_2020,106.0000000001,1.0000000000009435,1075.0000000039,453.0000000018,1.0,1.0,1.0,1.0,population
16049049014,049014,049,greencreek 14 Voting District,16049049014,16049,Idaho,049,28.000000000100002,28,27,290.0000000017,107.0000000008,nhgis_block_weight_chain_2000_2010_2020,28.000000000100002,1.0000000000035716,290.0000000017,107.0000000008,1.0,1.0,1.0,1.0,population
16049049015,049015,049,harpster 15 Voting District,16049049015,16049,Idaho,049,165.9999999997,166,129,395.99999999849996,208.9999999989,nhgis_block_weight_chain_2000_2010_2020,165.9999999997,0.9999999999981928,395.99999999849996,208.9999999989,1.0,1.0,1.0,1.0,population
16049049016,049016,049,joseph 16 Voting District,16049049016,16049,Idaho,049,93.0000000001,93,42,27.0000000004,34.0000000009,nhgis_block_weight_chain_2000_2010_2020,93.0000000001,1.0000000000010754,27.0000000004,34.0000000009,1.0,1.0,1.0,1.0,population
16049049017,049017,049,kamiah 17 Voting District,16049049017,16049,Idaho,049,57.9443107876,58,51,1480.7507790711,634.2107277227,nhgis_block_weight_chain_2000_2010_2020,57.9443107876,0.9990398411655173,1492.0000000163,639.0000000063,0.9924603076775622,0.992505051199448,0.9990398411620722,0.9924603076775622,population
16049049017,049017,049,kamiah 17 Voting District,16049049017,16061,Lewis,061,0.0556892126,1,1,11.249220945200001,4.7892722836,nhgis_block_weight_chain_2000_2010_2020,0.0556892126,0.0556892126,1492.0000000163,639.0000000063,0.007539692322437738,0.007494948800552084,0.0009601588379277235,0.007539692322437738,population
16049049018,049018,049,keuterville 18 Voting District,16049049018,16049,Idaho,049,39.9999999999,40,26,666.9999999821,125.9999999928,nhgis_block_weight_chain_2000_2010_2020,39.9999999999,0.9999999999975,666.9999999821,125.9999999928,1.0,1.0,1.0,1.0,population
16049049019,049019,049,kooskia 19 Voting District,16049049019,16049,Idaho,049,206.00000000008703,206,170,1801.0,865.0,nhgis_block_weight_chain_2000_2010_2020,206.00000000008703,1.0000000000004226,1801.0,865.0,1.0,1.0,1.0,1.0,population
16049049020,049020,049,lowell 20 Voting District,16049049020,16049,Idaho,049,618.8069947999434,619,346,163.0,135.0,nhgis_block_weight_chain_2000_2010_2020,618.8069947999434,0.9996881983843996,163.0,135.0,1.0,1.0,1.0,1.0,population
16049049021,049021,049,pollock 21 Voting District,16049049021,16003,Adams,003,0.0010395842,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0010395842,0.0010395842,544.0000000181831,312.00000000835564,0.0,0.0,9.119159649116235e-06,0.0,population
16049049021,049021,049,pollock 21 Voting District,16049049021,16049,Idaho,049,113.99896041588215,114,75,544.0000000181831,312.00000000835564,nhgis_block_weight_chain_2000_2010_2020,113.99896041588215,0.9999908808410715,544.0000000181831,312.00000000835564,1.0,1.0,0.9999908808403509,1.0,population
16049049022,049022,049,riggins 22 Voting District,16049049022,16049,Idaho,049,431.00000000023454,431,311,774.0000000127197,499.000000008108,nhgis_block_weight_chain_2000_2010_2020,431.00000000023454,1.0000000000005442,774.0000000127197,499.000000008108,1.0,1.0,1.0,1.0,population
16049049023,049023,049,slate creek 23 Voting District,16049049023,16049,Idaho,049,163.9999999997,164,113,203.0000000002,116.0,nhgis_block_weight_chain_2000_2010_2020,163.9999999997,0.9999999999981708,203.0000000002,116.0,1.0,1.0,1.0,1.0,population
16049049024,049024,049,stites 24 Voting District,16049049024,16049,Idaho,049,42.9999999999,43,50,556.0000000046,274.0000000024,nhgis_block_weight_chain_2000_2010_2020,42.9999999999,0.9999999999976744,556.0000000046,274.0000000024,1.0,1.0,1.0,1.0,population
16049049025,049025,049,white bird 25 Voting District,16049049025,16049,Idaho,049,251.00000000010053,251,134,389.0000000042,240.0000000032,nhgis_block_weight_chain_2000_2010_2020,251.00000000010053,1.0000000000004006,389.0000000042,240.0000000032,1.0,1.0,1.0,1.0,population
16049049026,049026,049,woodland 26 Voting District,16049049026,16049,Idaho,049,20.0,20,20,250.0,143.0,nhgis_block_weight_chain_2000_2010_2020,20.0,1.0,250.0,143.0,1.0,1.0,1.0,1.0,population
16051051001,051001,051,annis Voting District,16051051001,16051,Jefferson,051,28.999041803412922,29,27,477.9999999979,166.9999999996,nhgis_block_weight_chain_2000_2010_2020,28.999041803412922,0.9999669587383766,477.9999999979,166.9999999996,1.0,1.0,0.9999669587383766,1.0,population
16051051001,051001,051,annis Voting District,16051051001,16065,Madison,065,0.0009581965870787192,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0009581965870787192,0.0009581965870787192,477.9999999979,166.9999999996,0.0,0.0,3.304126162340411e-05,0.0,population
16051051002,051002,051,clark Voting District,16051051002,16051,Jefferson,051,25.0000000002,25,35,1294.0000000136,402.0000000041,nhgis_block_weight_chain_2000_2010_2020,25.0000000002,1.000000000008,1294.0000000136,402.0000000041,1.0,1.0,1.0,1.0,population
16051051003,051003,051,garfield Voting District,16051051003,16051,Jefferson,051,25.0,25,46,2155.9999999934,656.9999999976,nhgis_block_weight_chain_2000_2010_2020,25.0,1.0,2155.9999999934,656.9999999976,1.0,1.0,1.0,1.0,population
16051051004,051004,051,grant Voting District,16051051004,16051,Jefferson,051,31.9999999999,32,39,799.9999999985,258.9999999994,nhgis_block_weight_chain_2000_2010_2020,31.9999999999,0.999999999996875,799.9999999985,258.9999999994,1.0,1.0,1.0,1.0,population
16051051005,051005,051,hamer Voting District,16051051005,16043,Fremont,043,0.0038020851,1,2,0.0076041702,0.0038020851,nhgis_block_weight_chain_2000_2010_2020,0.0038020851,0.0038020851,559.9999999968697,184.99999999950913,1.3578875357218759e-05,2.055181135140588e-05,1.5269418072303358e-05,1.3578875357218759e-05,population
16051051005,051005,051,hamer Voting District,16051051005,16051,Jefferson,051,248.9961979146684,249,152,559.9923958266697,184.99619791440912,nhgis_block_weight_chain_2000_2010_2020,248.9961979146684,0.9999847305809976,559.9999999968697,184.99999999950913,0.9999864211246428,0.9999794481886486,0.9999847305819277,0.9999864211246428,population
16051051006,051006,051,labelle Voting District,16051051006,16051,Jefferson,051,43.09054976952447,44,57,1018.0000000272,314.0000000083,nhgis_block_weight_chain_2000_2010_2020,43.09054976952447,0.9793306765801016,1018.0000000272,314.0000000083,1.0,1.0,0.8286644186415142,1.0,population
16051051006,051006,051,labelle Voting District,16051051006,16065,Madison,065,8.909450230675528,17,4,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,8.909450230675528,0.5240853076867957,1018.0000000272,314.0000000083,0.0,0.0,0.17133558135848578,0.0,population
16051051007,051007,051,lewisville Voting District,16051051007,16051,Jefferson,051,87.0000000001,87,83,1183.0000000027,400.0000000008,nhgis_block_weight_chain_2000_2010_2020,87.0000000001,1.0000000000011495,1183.0000000027,400.0000000008,1.0,1.0,1.0,1.0,population
16051051008,051008,051,lorenzo Voting District,16051051008,16051,Jefferson,051,33.85687215994889,35,33,434.0000000045,146.00000000149998,nhgis_block_weight_chain_2000_2010_2020,33.85687215994889,0.9673392045699684,434.0000000045,146.00000000149998,1.0,1.0,0.9404686711096915,1.0,population
16051051008,051008,051,lorenzo Voting District,16051051008,16065,Madison,065,2.1431278400511053,7,3,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,2.1431278400511053,0.3061611200073008,434.0000000045,146.00000000149998,0.0,0.0,0.05953132889030848,0.0,population
16051051009,051009,051,menan Voting District,16051051009,16051,Jefferson,051,90.086694498,91,102,1503.8198842418,483.4330834835,nhgis_block_weight_chain_2000_2010_2020,90.086694498,0.9899636758021978,1522.9999999871002,487.999999996,0.9874063586700836,0.990641564523489,0.9899636758032857,0.9874063586700836,population
16051051009,051009,051,menan Voting District,16051051009,16065,Madison,065,0.9133055018999999,2,2,19.1801157453,4.5669165125,nhgis_block_weight_chain_2000_2010_2020,0.9133055018999999,0.45665275094999996,1522.9999999871002,487.999999996,0.012593641329916255,0.009358435476511134,0.010036324196714325,0.012593641329916255,population
16051051010,051010,051,monteview Voting District,16051051010,16033,Clark,033,0.003848593669784414,2,2,0.00029673134892207,0.00023738507913765601,nhgis_block_weight_chain_2000_2010_2020,0.003848593669784414,0.001924296834892207,481.0000000052,179.0000000004,6.169050913074056e-07,1.3261736264643885e-06,3.234112327544492e-05,6.169050913074056e-07,population
