source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,district_num,CD119FP,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16027027010,027010,Voting District 027010,951875.1582298931,16027027010,1601,Congressional District 1,1,01,951875.1582297984,30,0.9999999999999005,99.99999999999005
16027027011,027011,Voting District 027011,1674118.0298248988,16027027011,1601,Congressional District 1,1,01,1674118.0298251067,37,1.0000000000001241,100.0000000000124
16027027012,027012,Voting District 027012,1224417.3620845876,16027027012,1601,Congressional District 1,1,01,1224417.3620847838,18,1.0000000000001603,100.00000000001603
16027027013,027013,Voting District 027013,7983273.950347645,16027027013,1601,Congressional District 1,1,01,7983273.950342906,106,0.9999999999994064,99.99999999994064
16027027015,027015,Voting District 027015,3748898.020433012,16027027015,1601,Congressional District 1,1,01,3748898.020433259,127,1.000000000000066,100.0000000000066
16027027018,027018,Voting District 027018,89461325.50763838,16027027018,1601,Congressional District 1,1,01,89461325.50763568,79,0.9999999999999698,99.99999999999699
16027027019,027019,Voting District 027019,49802493.099230304,16027027019,1601,Congressional District 1,1,01,49802493.09922987,98,0.9999999999999913,99.99999999999913
16027027020,027020,Voting District 027020,54488626.25803403,16027027020,1601,Congressional District 1,1,01,54488626.2580339,130,0.9999999999999977,99.99999999999977
16027027021,027021,Voting District 027021,74159568.60704269,16027027021,1601,Congressional District 1,1,01,74159568.60704412,151,1.0000000000000193,100.00000000000193
16027027022,027022,Voting District 027022,68983057.75168553,16027027022,1601,Congressional District 1,1,01,68983057.75168468,135,0.9999999999999877,99.99999999999876
16027027023,027023,Voting District 027023,26058294.686867222,16027027023,1601,Congressional District 1,1,01,26058294.68686709,100,0.999999999999995,99.9999999999995
16027027025,027025,Voting District 027025,43733368.07477379,16027027025,1601,Congressional District 1,1,01,43733368.07477192,161,0.9999999999999573,99.99999999999572
16027027027,027027,Voting District 027027,33719728.81400551,16027027027,1601,Congressional District 1,1,01,33719728.814006425,68,1.000000000000027,100.00000000000271
16027027028,027028,Voting District 027028,128617620.21089669,16027027028,1601,Congressional District 1,1,01,128617620.21089603,187,0.9999999999999949,99.99999999999949
16027027029,027029,Voting District 027029,28938290.69626498,16027027029,1601,Congressional District 1,1,01,28938290.696266644,142,1.0000000000000575,100.00000000000576
16027027030,027030,Voting District 027030,25369877.344442263,16027027030,1601,Congressional District 1,1,01,25369877.344442885,115,1.0000000000000244,100.00000000000244
16027027032,027032,Voting District 027032,14439490.587224366,16027027032,1601,Congressional District 1,1,01,14439490.587224428,74,1.0000000000000042,100.00000000000043
16027027033,027033,Voting District 027033,8105472.166131917,16027027033,1601,Congressional District 1,1,01,8105472.16613326,149,1.0000000000001656,100.00000000001657
16027027034,027034,Voting District 027034,1085250.5063988443,16027027034,1601,Congressional District 1,1,01,1085250.5063989472,69,1.0000000000000948,100.00000000000948
16027027035,027035,Voting District 027035,1432255.812632364,16027027035,1601,Congressional District 1,1,01,1432255.812632964,43,1.000000000000419,100.0000000000419
16027027036,027036,Voting District 027036,1254938.5787537103,16027027036,1601,Congressional District 1,1,01,1254938.5787539543,29,1.0000000000001945,100.00000000001945
16027027037,027037,Voting District 027037,2995136.9608093533,16027027037,1601,Congressional District 1,1,01,2995136.960809185,65,0.9999999999999438,99.99999999999439
16027027038,027038,Voting District 027038,9368573.43116093,16027027038,1601,Congressional District 1,1,01,9368573.43116033,141,0.9999999999999359,99.99999999999359
16027027039,027039,Voting District 027039,2551172.991579669,16027027039,1601,Congressional District 1,1,01,2551172.9915791247,51,0.9999999999997866,99.99999999997866
16027027040,027040,Voting District 027040,1026406.0308852152,16027027040,1601,Congressional District 1,1,01,1026406.0308851394,77,0.9999999999999262,99.99999999999261
16027027042,027042,Voting District 027042,733472.2677519541,16027027042,1601,Congressional District 1,1,01,733472.2677518417,53,0.9999999999998467,99.99999999998467
16027027043,027043,Voting District 027043,1350188.088706093,16027027043,1601,Congressional District 1,1,01,1350188.0887066838,21,1.0000000000004376,100.00000000004377
16027027044,027044,Voting District 027044,1180238.5918824305,16027027044,1601,Congressional District 1,1,01,1180238.5918820524,71,0.9999999999996796,99.99999999996795
16027027045,027045,Voting District 027045,2882367.7917494494,16027027045,1601,Congressional District 1,1,01,2882367.791750265,63,1.0000000000002829,100.0000000000283
16027027046,027046,Voting District 027046,1317978.8530541358,16027027046,1601,Congressional District 1,1,01,1317978.853053467,24,0.9999999999994926,99.99999999994927
16027027047,027047,Voting District 027047,971902.6798482913,16027027047,1601,Congressional District 1,1,01,971902.679847804,29,0.9999999999994986,99.99999999994986
16027027048,027048,Voting District 027048,904049.276107584,16027027048,1601,Congressional District 1,1,01,904049.2761082283,30,1.0000000000007125,100.00000000007125
16027027049,027049,Voting District 027049,1428858.763330238,16027027049,1601,Congressional District 1,1,01,1428858.7633314675,30,1.0000000000008604,100.00000000008605
16027027050,027050,Voting District 027050,2856080.082950362,16027027050,1601,Congressional District 1,1,01,2856080.0829494544,63,0.9999999999996823,99.99999999996822
16027027051,027051,Voting District 027051,109810875.76529743,16027027051,1601,Congressional District 1,1,01,109810875.76529935,228,1.0000000000000175,100.00000000000175
16027027052,027052,Voting District 027052,37599032.31405909,16027027052,1601,Congressional District 1,1,01,37599032.314059,116,0.9999999999999974,99.99999999999974
16027027054,027054,Voting District 027054,139090980.321692,16027027054,1601,Congressional District 1,1,01,139090980.3216904,181,0.9999999999999887,99.99999999999886
16027027055,027055,Voting District 027055,42207320.26041852,16027027055,1601,Congressional District 1,1,01,42207320.260416254,93,0.9999999999999464,99.99999999999464
16027027056,027056,Voting District 027056,97840486.13433045,16027027056,1601,Congressional District 1,1,01,97840486.13433136,138,1.0000000000000093,100.00000000000094
16027027057,027057,Voting District 027057,98944815.2473809,16027027057,1601,Congressional District 1,1,01,98944785.43991563,128,0.999999698746567,99.9999698746567
16027027058,027058,Voting District 027058,18992791.857348565,16027027058,1601,Congressional District 1,1,01,18992791.857347745,116,0.9999999999999568,99.99999999999568
16027027059,027059,Voting District 027059,39665059.44125841,16027027059,1601,Congressional District 1,1,01,39665059.44125849,162,1.000000000000002,100.0000000000002
16027027060,027060,Voting District 027060,15492931.155113015,16027027060,1601,Congressional District 1,1,01,15492931.155113282,40,1.000000000000017,100.0000000000017
16027027061,027061,Voting District 027061,15563134.805628773,16027027061,1601,Congressional District 1,1,01,15563134.805628842,72,1.0000000000000044,100.00000000000044
16027027062,027062,Voting District 027062,45032185.59190606,16027027062,1601,Congressional District 1,1,01,45032185.59190597,103,0.9999999999999979,99.99999999999979
16029029001,029001,soda 1 Voting District,195020901.80342492,16029029001,1602,Congressional District 2,2,02,195020901.80342487,122,0.9999999999999997,99.99999999999997
16029029002,029002,soda 2 Voting District,1154927773.6034026,16029029002,1602,Congressional District 2,2,02,1154927773.6033983,341,0.9999999999999963,99.99999999999963
16029029003,029003,soda 3 Voting District,468634432.940697,16029029003,1602,Congressional District 2,2,02,468634432.94069415,191,0.9999999999999939,99.99999999999939
16029029004,029004,soda 4 Voting District,40541038.80939252,16029029004,1602,Congressional District 2,2,02,40541038.80939385,43,1.0000000000000329,100.00000000000328
16029029005,029005,bancroft Voting District,1031796567.172077,16029029005,1602,Congressional District 2,2,02,1031796567.1720822,362,1.000000000000005,100.00000000000051
16029029006,029006,grace 1 Voting District,247719622.55272564,16029029006,1602,Congressional District 2,2,02,247719622.5527259,126,1.000000000000001,100.00000000000011
16029029007,029007,grace 2 Voting District,304389937.57491505,16029029007,1602,Congressional District 2,2,02,304389937.57491845,170,1.000000000000011,100.00000000000111
16029029008,029008,wayan Voting District,182675963.60636052,16029029008,1602,Congressional District 2,2,02,182675963.6063606,26,1.0000000000000004,100.00000000000004
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,1602,Congressional District 2,2,02,1032610312.5310992,111,0.9999962899518856,99.99962899518856
16031031001,031001,albion Voting District,293455635.7214855,16031031001,1602,Congressional District 2,2,02,293455635.7214875,67,1.0000000000000069,100.00000000000068
16031031002,031002,almo Voting District,251872108.24552295,16031031002,1602,Congressional District 2,2,02,251470741.06884733,43,0.9984064643780074,99.84064643780074
16031031003,031003,bridge Voting District,805469000.0534599,16031031003,1602,Congressional District 2,2,02,804970936.8772831,214,0.9993816482370598,99.93816482370597
16031031004,031004,burley 1 Voting District,875749.9580667185,16031031004,1602,Congressional District 2,2,02,875749.9580666688,27,0.9999999999999433,99.99999999999433
16031031005,031005,burley 2 Voting District,1232977.7707246186,16031031005,1602,Congressional District 2,2,02,1232977.7707245806,51,0.9999999999999692,99.99999999999693
16031031006,031006,burley 3 Voting District,3283783.30903463,16031031006,1602,Congressional District 2,2,02,3283783.3090341096,54,0.9999999999998415,99.99999999998414
16031031007,031007,burley 4 Voting District,1302862.4456627609,16031031007,1602,Congressional District 2,2,02,1302862.4456628414,39,1.0000000000000617,100.00000000000617
16031031008,031008,burley 5 Voting District,1720363.9583288822,16031031008,1602,Congressional District 2,2,02,1720363.958328995,30,1.0000000000000655,100.00000000000655
16031031009,031009,burley 6 Voting District,3034497.2153556775,16031031009,1602,Congressional District 2,2,02,3034497.215356,54,1.0000000000001061,100.00000000001062
16031031010,031010,burley 7 Voting District,3075447.654008391,16031031010,1602,Congressional District 2,2,02,3075447.6540088793,51,1.0000000000001588,100.00000000001587
16031031011,031011,burley 8 Voting District,5617470.912355047,16031031011,1602,Congressional District 2,2,02,5617470.912355607,30,1.0000000000000997,100.00000000000998
16031031012,031012,declo Voting District,127150406.35472654,16031031012,1602,Congressional District 2,2,02,127150406.35472855,114,1.0000000000000158,100.00000000000158
16031031013,031013,elba Voting District,669419120.2516649,16031031013,1602,Congressional District 2,2,02,669419120.2516689,81,1.000000000000006,100.0000000000006
16031031014,031014,heglar-yale Voting District,860789102.340922,16031031014,1602,Congressional District 2,2,02,860789102.340919,198,0.9999999999999966,99.99999999999966
16031031015,031015,jackson Voting District,168302105.8220653,16031031015,1602,Congressional District 2,2,02,168302105.82206258,66,0.9999999999999839,99.9999999999984
16031031016,031016,malta Voting District,386181320.76617897,16031031016,1602,Congressional District 2,2,02,386181320.76618445,151,1.0000000000000142,100.00000000000142
16031031017,031017,oakley 1 Voting District,1368182173.5044062,16031031017,1602,Congressional District 2,2,02,1367716966.6222456,310,0.999659981769117,99.9659981769117
16031031018,031018,oakley 2 Voting District,483884889.27145195,16031031018,1602,Congressional District 2,2,02,483824808.3216902,134,0.9998758362761602,99.98758362761602
16031031019,031019,parsons Voting District,260184197.5706938,16031031019,1602,Congressional District 2,2,02,260184197.57069215,81,0.9999999999999937,99.99999999999936
16031031020,031020,pella Voting District,163182190.86065775,16031031020,1602,Congressional District 2,2,02,163182190.8606637,117,1.0000000000000366,100.00000000000367
16031031021,031021,springdale Voting District,25726268.775870465,16031031021,1602,Congressional District 2,2,02,25726268.77586959,37,0.9999999999999659,99.99999999999659
16031031022,031022,starrahs ferry Voting District,59825440.66381104,16031031022,1602,Congressional District 2,2,02,59825440.66380804,93,0.9999999999999498,99.99999999999498
16031031023,031023,sublett Voting District,598581904.6001549,16031031023,1602,Congressional District 2,2,02,598581904.6001577,134,1.0000000000000049,100.00000000000048
16031031024,031024,unity Voting District,45690361.548174776,16031031024,1602,Congressional District 2,2,02,45690361.548176035,57,1.0000000000000275,100.00000000000276
16031031025,031025,view Voting District,94864638.06943405,16031031025,1602,Congressional District 2,2,02,94864638.06943217,74,0.9999999999999802,99.99999999999802
16033033001,033001,Voting District 033001,1768797097.8113365,16033033001,1602,Congressional District 2,2,02,1767695897.1836624,1022,0.9993774296503332,99.93774296503332
16033033002,033002,Voting District 033002,401155.9167845443,16033033002,1602,Congressional District 2,2,02,401155.9167847149,19,1.0000000000004252,100.00000000004252
16033033003,033003,Voting District 033003,2802480799.055501,16033033003,1602,Congressional District 2,2,02,2800812301.0097575,959,0.9994046353336994,99.94046353336994
16035035001,035001,1 orofino Voting District,109693719.89174904,16035035001,1601,Congressional District 1,1,01,109693719.89174958,107,1.0000000000000049,100.00000000000048
16035035002,035002,2 orofino Voting District,100280887.70923705,16035035002,1601,Congressional District 1,1,01,100280887.70923686,14,0.9999999999999981,99.99999999999982
16035035003,035003,3 orofino Voting District,120190886.95070435,16035035003,1601,Congressional District 1,1,01,120190886.95070049,104,0.9999999999999679,99.99999999999679
16035035004,035004,4 orofino Voting District,70552064.07478544,16035035004,1601,Congressional District 1,1,01,70552064.07479061,35,1.0000000000000733,100.00000000000733
16035035005,035005,5 orofino Voting District,12892699.358440276,16035035005,1601,Congressional District 1,1,01,12892699.358439362,43,0.9999999999999291,99.99999999999291
16035035006,035006,6 fraser Voting District,84207526.64647621,16035035006,1601,Congressional District 1,1,01,84207526.64647546,23,0.9999999999999911,99.99999999999912
16035035007,035007,7 greer Voting District,26140877.00913908,16035035007,1601,Congressional District 1,1,01,26140877.00913936,5,1.0000000000000107,100.00000000000107
16035035008,035008,8 teakean Voting District,228047091.3876476,16035035008,1601,Congressional District 1,1,01,228047091.3876482,65,1.0000000000000027,100.00000000000027
16035035009,035009,9 weippe Voting District,259126311.49606118,16035035009,1601,Congressional District 1,1,01,259126311.4960623,188,1.0000000000000044,100.00000000000044
16035035010,035010,10 headquarters Voting District,2004066819.8960762,16035035010,1601,Congressional District 1,1,01,2004066819.8960814,952,1.0000000000000027,100.00000000000027
16035035011,035011,11 ahsahka Voting District,30354210.824434604,16035035011,1601,Congressional District 1,1,01,30354210.824433986,24,0.9999999999999796,99.99999999999795
16035035012,035012,12 pierce Voting District,2211183421.3920736,16035035012,1601,Congressional District 1,1,01,2210589287.2665415,520,0.9997313049113049,99.97313049113049
16035035013,035013,13 elk river Voting District,963382170.0074763,16035035013,1601,Congressional District 1,1,01,963382170.0074886,577,1.0000000000000127,100.00000000000126
16035035014,035014,14 grangemont Voting District,223831654.81177863,16035035014,1601,Congressional District 1,1,01,223831654.8117779,119,0.9999999999999967,99.99999999999967
16037037001,037001,challis 1 Voting District,2306207.332087274,16037037001,1602,Congressional District 2,2,02,2306207.332087066,51,0.9999999999999097,99.99999999999098
16037037002,037002,mackay Voting District,2207279.27338583,16037037002,1602,Congressional District 2,2,02,2207279.273384956,52,0.999999999999604,99.9999999999604
16037037003,037003,battleground Voting District,1880574184.5127885,16037037003,1602,Congressional District 2,2,02,1880574184.5127952,282,1.0000000000000036,100.00000000000036
16037037004,037004,stanley Voting District,3645024413.496847,16037037004,1601,Congressional District 1,1,01,731467.8039246314,10,0.00020067569402721757,0.020067569402721756
16037037004,037004,stanley Voting District,3645024413.496847,16037037004,1602,Congressional District 2,2,02,3644292945.692945,349,0.999799324305979,99.9799324305979
16037037005,037005,clayton Voting District,2214024292.270461,16037037005,1602,Congressional District 2,2,02,2214024292.270456,175,0.9999999999999977,99.99999999999977
16037037006,037006,sunol Voting District,2150006133.0102763,16037037006,1602,Congressional District 2,2,02,2150006133.010284,283,1.0000000000000036,100.00000000000036
16037037007,037007,round valley 1 Voting District,920272348.4361589,16037037007,1602,Congressional District 2,2,02,920272348.436161,78,1.0000000000000024,100.00000000000024
16037037008,037008,challis 2 Voting District,2414362.7343768682,16037037008,1602,Congressional District 2,2,02,2414362.734376862,46,0.9999999999999974,99.99999999999974
16037037009,037009,leslie Voting District,1087422565.5490048,16037037009,1602,Congressional District 2,2,02,1087422565.5490007,185,0.9999999999999962,99.99999999999962
16037037010,037010,round valley 2 Voting District,883220646.4335322,16037037010,1602,Congressional District 2,2,02,883220646.4335303,116,0.9999999999999979,99.99999999999979
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,1601,Congressional District 1,1,01,354200.18375341536,7,0.00031526870443610315,0.031526870443610314
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,1602,Congressional District 2,2,02,1123132459.8288388,123,0.9996847312955619,99.96847312955619
16039039002,039002,camas Voting District,670865720.5871919,16039039002,1602,Congressional District 2,2,02,670865720.5871845,214,0.999999999999989,99.9999999999989
16039039005,039005,hammett Voting District,180619849.0232794,16039039005,1601,Congressional District 1,1,01,241129.9874795815,4,0.0013350137805092682,0.13350137805092682
16039039005,039005,hammett Voting District,180619849.0232794,16039039005,1602,Congressional District 2,2,02,180378719.03580225,229,0.9986649862195042,99.86649862195041
16039039006,039006,king hill Voting District,864417611.3219484,16039039006,1602,Congressional District 2,2,02,864417611.3219491,366,1.0000000000000009,100.00000000000009
16039039007,039007,mayfield Voting District,745514384.4410465,16039039007,1601,Congressional District 1,1,01,17416.09748451261,4,2.336118235675684e-05,0.002336118235675684
16039039007,039007,mayfield Voting District,745514384.4410465,16039039007,1602,Congressional District 2,2,02,745496968.3435644,79,0.9999766388176465,99.99766388176465
16039039008,039008,mtn home 1 Voting District,256183709.13928548,16039039008,1601,Congressional District 1,1,01,181505.3285054244,1,0.0007084967624024098,0.07084967624024098
16039039008,039008,mtn home 1 Voting District,256183709.13928548,16039039008,1602,Congressional District 2,2,02,256002203.81077683,152,0.999291503237585,99.92915032375849
16039039009,039009,mtn home 2 Voting District,437189282.66744673,16039039009,1601,Congressional District 1,1,01,149792.00596159487,9,0.0003426250640172622,0.03426250640172622
16039039009,039009,mtn home 2 Voting District,437189282.66744673,16039039009,1602,Congressional District 2,2,02,437039490.661488,327,0.9996573749359893,99.96573749359892
16039039010,039010,mtn home 3 Voting District,1413288.1343602964,16039039010,1602,Congressional District 2,2,02,1413288.1343599877,68,0.9999999999997815,99.99999999997814
16039039011,039011,mtn home 4 Voting District,257782535.19396842,16039039011,1602,Congressional District 2,2,02,257782535.19396967,172,1.0000000000000049,100.00000000000048
16039039012,039012,mtn home 5 Voting District,13884361.776901403,16039039012,1602,Congressional District 2,2,02,13884361.776904585,29,1.0000000000002292,100.00000000002291
16039039013,039013,mtn home 6 Voting District,2751345.564841492,16039039013,1602,Congressional District 2,2,02,2751345.5648402446,52,0.9999999999995466,99.99999999995465
16039039014,039014,mtn home 7 Voting District,365024769.75944275,16039039014,1602,Congressional District 2,2,02,365024769.759443,93,1.0000000000000007,100.00000000000007
16039039015,039015,mtn home 8 Voting District,169768122.16913354,16039039015,1602,Congressional District 2,2,02,169768122.16913226,217,0.9999999999999925,99.99999999999925
16039039016,039016,pine Voting District,885554314.6653013,16039039016,1602,Congressional District 2,2,02,885554314.6653023,184,1.000000000000001,100.00000000000011
16039039017,039017,prairie Voting District,865011130.4266661,16039039017,1601,Congressional District 1,1,01,35814.40860753467,6,4.140340782652038e-05,0.004140340782652038
16039039017,039017,prairie Voting District,865011130.4266661,16039039017,1602,Congressional District 2,2,02,864975316.0180573,105,0.999958596592172,99.9958596592172
16039039018,039018,chattin flats Voting District,244481177.66216987,16039039018,1601,Congressional District 1,1,01,137293.17348078877,14,0.0005615695031971086,0.05615695031971086
16039039018,039018,chattin flats Voting District,244481177.66216987,16039039018,1602,Congressional District 2,2,02,244343884.4886873,267,0.9994384304967956,99.94384304967956
16039039019,039019,glenns ferry Voting District,947030855.8308657,16039039019,1601,Congressional District 1,1,01,286963.79546204215,18,0.00030301419821245214,0.030301419821245214
16039039019,039019,glenns ferry Voting District,947030855.8308657,16039039019,1602,Congressional District 2,2,02,946743892.0354027,577,0.9996969858017865,99.96969858017864
16041041001,041001,preston 1 Voting District,4643593.831922216,16041041001,1602,Congressional District 2,2,02,4643593.831922088,27,0.9999999999999724,99.99999999999723
16041041002,041002,preston 2 Voting District,8649671.649896493,16041041002,1602,Congressional District 2,2,02,8649671.649898563,30,1.0000000000002391,100.00000000002392
16041041003,041003,preston 3 Voting District,24973556.38668585,16041041003,1602,Congressional District 2,2,02,24973556.386685602,28,0.9999999999999901,99.999999999999
16041041004,041004,preston 4 Voting District,23527519.42134711,16041041004,1602,Congressional District 2,2,02,23527519.42134666,40,0.9999999999999808,99.99999999999808
16041041005,041005,preston 5 Voting District,46580605.38741345,16041041005,1602,Congressional District 2,2,02,46580605.387412295,27,0.9999999999999752,99.99999999999753
16041041006,041006,banida-winder 6 Voting District,106297812.97594142,16041041006,1602,Congressional District 2,2,02,106297812.97594449,64,1.0000000000000289,100.00000000000288
16041041007,041007,clifton-oxford 7 Voting District,105422005.87133461,16041041007,1602,Congressional District 2,2,02,105422005.87133557,67,1.000000000000009,100.00000000000091
16041041008,041008,dayton 8 Voting District,159146778.8821234,16041041008,1602,Congressional District 2,2,02,159146778.88212326,81,0.9999999999999991,99.99999999999991
16041041009,041009,fairview 9 Voting District,42081570.80230184,16041041009,1602,Congressional District 2,2,02,42081510.39739449,22,0.9999985645757468,99.99985645757468
16041041010,041010,franklin 10 Voting District,53409282.9688729,16041041010,1602,Congressional District 2,2,02,53409044.95708346,66,0.999995543625074,99.99955436250741
16041041011,041011,mapleton 11 Voting District,340259770.14495254,16041041011,1602,Congressional District 2,2,02,340236461.03279686,69,0.9999314961267806,99.99314961267805
16041041012,041012,mink creek 12 Voting District,177243661.36149892,16041041012,1602,Congressional District 2,2,02,177243661.36149728,49,0.9999999999999908,99.99999999999908
16041041013,041013,thatcher-cleve 13 Voting District,231666124.7913884,16041041013,1602,Congressional District 2,2,02,231666124.79139003,80,1.000000000000007,100.00000000000071
16041041014,041014,riverdale 14 Voting District,250079415.42720664,16041041014,1602,Congressional District 2,2,02,250079415.42719892,120,0.9999999999999691,99.99999999999692
16041041015,041015,weston 15 Voting District,127934419.49087337,16041041015,1602,Congressional District 2,2,02,127850858.02829565,129,0.9993468414293022,99.93468414293022
16041041016,041016,whitney 16 Voting District,29056606.789796278,16041041016,1602,Congressional District 2,2,02,29056606.789795738,27,0.9999999999999815,99.99999999999815
16043043001,043001,1 ashton 1 Voting District,87325590.35765012,16043043001,1602,Congressional District 2,2,02,87325590.35765001,101,0.9999999999999988,99.99999999999987
16043043002,043002,2 ashton 2 Voting District,510356439.5224257,16043043002,1602,Congressional District 2,2,02,510356439.52242744,189,1.0000000000000033,100.00000000000033
16043043003,043003,3 chester/twin grov Voting District,64285665.43409294,16043043003,1602,Congressional District 2,2,02,64285665.434091315,55,0.9999999999999747,99.99999999999747
16043043004,043004,4 drummond/lamont Voting District,252430457.64028367,16043043004,1602,Congressional District 2,2,02,252430457.34477273,71,0.9999999988293372,99.99999988293372
16043043005,043005,5 egin Voting District,586584494.3284128,16043043005,1602,Congressional District 2,2,02,586584494.328415,130,1.0000000000000038,100.00000000000038
16043043006,043006,6 island park Voting District,2403744903.266865,16043043006,1602,Congressional District 2,2,02,2402345905.6838427,674,0.9994179924911663,99.94179924911663
16043043007,043007,7 newdale Voting District,21032733.749844152,16043043007,1602,Congressional District 2,2,02,21032733.74984419,47,1.0000000000000018,100.00000000000017
16043043008,043008,8 parker Voting District,237246797.3821447,16043043008,1602,Congressional District 2,2,02,237246797.3821438,65,0.9999999999999962,99.99999999999962
16043043009,043009,9 squirrel Voting District,196867749.35180277,16043043009,1602,Congressional District 2,2,02,196867749.3518014,53,0.999999999999993,99.9999999999993
16043043010,043010,10 st anthony 1 Voting District,73266833.0306866,16043043010,1602,Congressional District 2,2,02,73266833.03068635,44,0.9999999999999966,99.99999999999966
16043043011,043011,11 st anthony 2 Voting District,11451507.05893814,16043043011,1602,Congressional District 2,2,02,11451507.05893679,64,0.9999999999998821,99.9999999999882
16043043012,043012,12 st anthony 3 Voting District,3469503.685151906,16043043012,1602,Congressional District 2,2,02,3469503.6851517376,99,0.9999999999999514,99.99999999999514
16043043013,043013,13 teton Voting District,13266281.095484467,16043043013,1602,Congressional District 2,2,02,13266281.095485667,34,1.0000000000000904,100.00000000000904
16043043014,043014,14 warm river/green Voting District,338999481.0697511,16043043014,1602,Congressional District 2,2,02,338999474.5049234,113,0.999999980634697,99.9999980634697
16043043015,043015,15 wilford Voting District,109427662.804739,16043043015,1602,Congressional District 2,2,02,109427662.8047412,74,1.0000000000000202,100.00000000000202
16045045001,045001,ola Voting District,519965377.7234731,16045045001,1601,Congressional District 1,1,01,519965377.7234706,205,0.9999999999999953,99.99999999999953
16045045002,045002,montour-sweet Voting District,256599106.99610376,16045045002,1601,Congressional District 1,1,01,256599106.99610147,92,0.999999999999991,99.9999999999991
16045045003,045003,bench Voting District,152097179.24715558,16045045003,1601,Congressional District 1,1,01,152097179.24715513,51,0.9999999999999971,99.99999999999972
16045045004,045004,letha Voting District,126739506.27438612,16045045004,1601,Congressional District 1,1,01,126739506.27438407,118,0.9999999999999838,99.99999999999838
16045045005,045005,hanna Voting District,133510944.16498536,16045045005,1601,Congressional District 1,1,01,133510944.1649838,83,0.9999999999999882,99.99999999999882
16045045006,045006,emerson Voting District,48270494.502736,16045045006,1601,Congressional District 1,1,01,48270494.502739325,56,1.0000000000000688,100.00000000000688
16045045007,045007,lincoln Voting District,142676732.70420423,16045045007,1601,Congressional District 1,1,01,142676732.70420176,69,0.9999999999999827,99.99999999999827
16045045008,045008,north emmett Voting District,1060248.0186963836,16045045008,1601,Congressional District 1,1,01,1060248.0186965496,41,1.0000000000001565,100.00000000001566
16045045009,045009,south emmett Voting District,1351768.965576712,16045045009,1601,Congressional District 1,1,01,1351768.9655766748,30,0.9999999999999725,99.99999999999724
16045045010,045010,west emmett Voting District,7996917.196288541,16045045010,1601,Congressional District 1,1,01,7996917.196288237,31,0.999999999999962,99.9999999999962
16045045011,045011,central emmett Voting District,695083.8869403136,16045045011,1601,Congressional District 1,1,01,695083.8869407355,56,1.000000000000607,100.00000000006071
16045045012,045012,butte view Voting District,770999.6548876257,16045045012,1601,Congressional District 1,1,01,770999.6548870392,25,0.9999999999992393,99.99999999992393
16045045013,045013,brick Voting District,73447823.7316063,16045045013,1601,Congressional District 1,1,01,73447823.73160546,50,0.9999999999999885,99.99999999999885
16047047001,047001,Voting District 1,1650302.049666912,16047047001,1602,Congressional District 2,2,02,1650302.049667135,85,1.0000000000001352,100.00000000001353
16047047002,047002,Voting District 2,1691271.2874466362,16047047002,1602,Congressional District 2,2,02,1691271.2874474758,90,1.0000000000004965,100.00000000004965
16047047003,047003,Voting District 3,112770087.90527831,16047047003,1602,Congressional District 2,2,02,112770087.9052778,75,0.9999999999999956,99.99999999999956
16047047004,047004,Voting District 4,200991996.8169042,16047047004,1602,Congressional District 2,2,02,200991996.8169037,146,0.9999999999999977,99.99999999999977
16047047005,047005,Voting District 5,306916223.8436955,16047047005,1602,Congressional District 2,2,02,306916223.8436944,120,0.9999999999999963,99.99999999999963
16047047006,047006,Voting District 6,931979112.1071422,16047047006,1602,Congressional District 2,2,02,931979112.1071353,218,0.9999999999999926,99.99999999999926
16047047007,047007,Voting District 7,65449714.45676158,16047047007,1602,Congressional District 2,2,02,65449714.45676135,87,0.9999999999999964,99.99999999999964
16047047008,047008,Voting District 8,51443237.06178035,16047047008,1602,Congressional District 2,2,02,51443237.06178121,137,1.0000000000000169,100.00000000000169
16047047009,047009,Voting District 9,62173537.19053952,16047047009,1602,Congressional District 2,2,02,62173537.19053724,46,0.9999999999999634,99.99999999999633
16047047010,047010,Voting District 10,162377847.1972761,16047047010,1602,Congressional District 2,2,02,162377847.1972767,90,1.0000000000000038,100.00000000000038
16047047011,047011,Voting District 11,1465102.7312624045,16047047011,1602,Congressional District 2,2,02,1465102.7312618776,71,0.9999999999996404,99.99999999996405
16047047012,047012,Voting District 12,1288796.6252080193,16047047012,1602,Congressional District 2,2,02,1288796.6252079618,51,0.9999999999999554,99.99999999999554
16049049001,049001,big butte 1 Voting District,135598052.5126231,16049049001,1601,Congressional District 1,1,01,135598052.51262385,33,1.0000000000000056,100.00000000000055
16049049002,049002,clearwater 2 Voting District,73814740.03927049,16049049002,1601,Congressional District 1,1,01,73814740.03927112,27,1.0000000000000084,100.00000000000084
16049049003,049003,cottonwood 1 Voting District,65681693.79739834,16049049003,1601,Congressional District 1,1,01,65681693.79739735,73,0.9999999999999849,99.9999999999985
