source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,district_num,SLDLST,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16011011006,011006,blackfoot 6 Voting District,5887502.953878543,16011011006,16030,State House District 30,30,030,5887502.953877695,28,0.9999999999998559,99.99999999998559
16011011007,011007,firth 7 Voting District,1190642568.1746593,16011011007,16030,State House District 30,30,030,1189826450.470494,481,0.9993145569241519,99.9314556924152
16011011007,011007,firth 7 Voting District,1190642568.1746593,16011011007,16032,State House District 32,32,032,96389.96293073877,7,8.095625463694912e-05,0.008095625463694911
16011011007,011007,firth 7 Voting District,1190642568.1746593,16011011007,16035,State House District 35,35,035,719727.7412422355,39,0.0006044868212175799,0.060448682121757996
16011011008,011008,firth 8 Voting District,62091755.4350743,16011011008,16030,State House District 30,30,030,62091755.43507091,112,0.9999999999999454,99.99999999999454
16011011009,011009,groveland 9 Voting District,25518271.16667902,16011011009,16030,State House District 30,30,030,25518271.16667999,66,1.000000000000038,100.0000000000038
16011011010,011010,jameston 10 Voting District,37033980.15311755,16011011010,16030,State House District 30,30,030,37026134.663479075,46,0.9997881542948924,99.97881542948925
16011011010,011010,jameston 10 Voting District,37033980.15311755,16011011010,16032,State House District 32,32,032,7845.489636904984,11,0.00021184570506512366,0.021184570506512367
16011011011,011011,moreland 11 Voting District,1032239475.4078627,16011011011,16030,State House District 30,30,030,1032143060.5300574,236,0.9999065964050957,99.99065964050958
16011011011,011011,moreland 11 Voting District,1032239475.4078627,16011011011,16031,State House District 31,31,031,68420.2372587418,2,6.628329848721134e-05,0.006628329848721134
16011011011,011011,moreland 11 Voting District,1032239475.4078627,16011011011,16032,State House District 32,32,032,27994.640542400077,3,2.712029641313487e-05,0.002712029641313487
16011011012,011012,rockford 12 Voting District,96472734.79251583,16011011012,16030,State House District 30,30,030,96472734.79251458,71,0.999999999999987,99.9999999999987
16011011013,011013,shelley 13 Voting District,11022238.904182417,16011011013,16030,State House District 30,30,030,11022238.904180704,53,0.9999999999998446,99.99999999998445
16011011014,011014,shelley 14 Voting District,25025311.727214247,16011011014,16030,State House District 30,30,030,25025306.589010835,107,0.9999997946797439,99.99997946797438
16011011014,011014,shelley 14 Voting District,25025311.727214247,16011011014,16032,State House District 32,32,032,5.1382034367994525,3,2.0532025705844919e-07,2.053202570584492e-05
16011011015,011015,aberdeen 15 Voting District,373381474.5734152,16011011015,16028,State House District 28,28,028,58511.868137824655,17,0.0001567080107674702,0.01567080107674702
16011011015,011015,aberdeen 15 Voting District,373381474.5734152,16011011015,16030,State House District 30,30,030,373322962.7052822,347,0.9998432919892454,99.98432919892454
16011011016,011016,sterling 16 Voting District,454553205.0604338,16011011016,16026,State House District 26,26,026,62999.6524371691,3,0.0001385968721280783,0.013859687212807831
16011011016,011016,sterling 16 Voting District,454553205.0604338,16011011016,16028,State House District 28,28,028,30324.92292545509,3,6.671369289195381e-05,0.006671369289195381
16011011016,011016,sterling 16 Voting District,454553205.0604338,16011011016,16030,State House District 30,30,030,454459880.48507303,180,0.9997946894349841,99.9794689434984
16011011017,011017,riverside 17 Voting District,34905761.992878295,16011011017,16030,State House District 30,30,030,34905761.99287915,62,1.0000000000000246,100.00000000000246
16011011018,011018,pingree 18 Voting District,737792180.1434745,16011011018,16026,State House District 26,26,026,206255.6817586986,1,0.0002795579667415141,0.02795579667415141
16011011018,011018,pingree 18 Voting District,737792180.1434745,16011011018,16030,State House District 30,30,030,737585924.4617155,140,0.999720442033258,99.97204420332581
16011011019,011019,wapello 19 Voting District,43578065.05663748,16011011019,16030,State House District 30,30,030,43578065.056634955,56,0.999999999999942,99.9999999999942
16011011020,011020,ft hall 20 Voting District,909877603.8065991,16011011020,16028,State House District 28,28,028,343832.5011567883,38,0.0003778887398901977,0.03778887398901977
16011011020,011020,ft hall 20 Voting District,909877603.8065991,16011011020,16030,State House District 30,30,030,909502777.9988871,473,0.999588048099938,99.9588048099938
16011011020,011020,ft hall 20 Voting District,909877603.8065991,16011011020,16035,State House District 35,35,035,30993.306553205155,4,3.406316016961002e-05,0.003406316016961002
16011011021,011021,shelley 21 Voting District,197420527.4408286,16011011021,16030,State House District 30,30,030,197326544.59311548,75,0.9995239459192445,99.95239459192446
16011011021,011021,shelley 21 Voting District,197420527.4408286,16011011021,16032,State House District 32,32,032,93982.84771577072,6,0.0004760540807689794,0.04760540807689794
16011011022,011022,groveland 22 Voting District,160155046.64111367,16011011022,16030,State House District 30,30,030,160155046.6411152,83,1.0000000000000095,100.00000000000095
16013013001,013001,Voting District 013001,761268909.8230733,16013013001,16008,State House District 8,8,008,83265.92054167388,5,0.00010937780259675355,0.010937780259675355
16013013001,013001,Voting District 013001,761268909.8230733,16013013001,16024,State House District 24,24,024,152657.10566487032,3,0.00020052980450804093,0.020052980450804093
16013013001,013001,Voting District 013001,761268909.8230733,16013013001,16026,State House District 26,26,026,761032986.7968669,218,0.9996900923928954,99.96900923928955
16013013002,013002,Voting District 013002,1833777.0815929475,16013013002,16026,State House District 26,26,026,1833777.0815928346,37,0.9999999999999384,99.99999999999383
16013013003,013003,Voting District 013003,2865823.6307927486,16013013003,16026,State House District 26,26,026,2865823.6307925424,49,0.9999999999999281,99.99999999999281
16013013004,013004,Voting District 013004,279747511.09307075,16013013004,16024,State House District 24,24,024,50099.34639168807,5,0.00017908772877346616,0.017908772877346615
16013013004,013004,Voting District 013004,279747511.09307075,16013013004,16026,State House District 26,26,026,279697411.74667835,87,0.999820912271224,99.98209122712241
16013013005,013005,Voting District 013005,683611141.1753198,16013013005,16008,State House District 8,8,008,4085833.914011242,15,0.0059768392700366825,0.5976839270036682
16013013005,013005,Voting District 013005,683611141.1753198,16013013005,16026,State House District 26,26,026,679525307.2613134,160,0.9940231607299704,99.40231607299704
16013013006,013006,Voting District 013006,311282565.6832388,16013013006,16024,State House District 24,24,024,412556.6186497654,6,0.0013253444430600815,0.13253444430600814
16013013006,013006,Voting District 013006,311282565.6832388,16013013006,16026,State House District 26,26,026,310870009.06459033,180,0.9986746555569441,99.86746555569441
16013013007,013007,Voting District 013007,8609784.331250014,16013013007,16026,State House District 26,26,026,8609784.331249785,104,0.9999999999999734,99.99999999999733
16013013008,013008,Voting District 013008,50024692.73380534,16013013008,16026,State House District 26,26,026,50024692.73380613,55,1.0000000000000158,100.00000000000158
16013013009,013009,Voting District 013009,688170745.4507262,16013013009,16026,State House District 26,26,026,687873592.2759947,182,0.9995681984787992,99.95681984787991
16013013009,013009,Voting District 013009,688170745.4507262,16013013009,16027,State House District 27,27,027,171453.37182006604,18,0.00024914365069060075,0.024914365069060074
16013013009,013009,Voting District 013009,688170745.4507262,16013013009,16028,State House District 28,28,028,125699.80290787293,10,0.00018265787050500708,0.018265787050500706
16013013010,013010,Voting District 013010,308526026.6400166,16013013010,16026,State House District 26,26,026,308526026.6400138,159,0.9999999999999909,99.99999999999909
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16024,State House District 24,24,024,138677.92406645065,7,0.00019396269119612778,0.01939626911961278
16013013011,013011,Voting District 013011,714972158.8788679,16013013011,16026,State House District 26,26,026,714833480.9548017,316,0.9998060373088042,99.98060373088042
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16008,State House District 8,8,008,3118184.820680386,2,0.0010646848711251431,0.10646848711251432
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16026,State House District 26,26,026,2915167307.012176,396,0.9953657999968252,99.53657999968252
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16027,State House District 27,27,027,170523.97196913473,4,5.822435280795533e-05,0.0058224352807955335
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16028,State House District 28,28,028,615.6723024257348,2,2.1021748987298147e-07,2.1021748987298148e-05
16013013012,013012,Voting District 013012,2928739672.411363,16013013012,16030,State House District 30,30,030,10283040.93420767,19,0.0035110805617425125,0.3511080561742512
16013013013,013013,Voting District 013013,25727127.885715555,16013013013,16026,State House District 26,26,026,25727127.8857122,64,0.9999999999998695,99.99999999998695
16013013014,013014,Voting District 013014,125816194.8499291,16013013014,16026,State House District 26,26,026,125816194.84992892,92,0.9999999999999986,99.99999999999986
16015015030,015030,garden valley Voting District,793889155.9229627,16015015030,16008,State House District 8,8,008,793889155.9229599,315,0.9999999999999966,99.99999999999966
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16008,State House District 8,8,008,857850477.9400475,317,0.999302691541138,99.9302691541138
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16014,State House District 14,14,014,226097.96066084597,9,0.00026337958239866597,0.026337958239866597
16015015040,015040,horseshoe bend Voting District,858449081.7462515,16015015040,16019,State House District 19,19,019,372505.84555214917,11,0.0004339288764738384,0.04339288764738384
16015015050,015050,idaho city Voting District,569204770.4232777,16015015050,16008,State House District 8,8,008,569204770.423281,244,1.0000000000000056,100.00000000000055
16015015060,015060,lowman Voting District,1771262312.3744361,16015015060,16008,State House District 8,8,008,1771262312.3744347,335,0.9999999999999992,99.99999999999993
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16008,State House District 8,8,008,575728686.6891387,282,0.9999782435627883,99.99782435627883
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16018,State House District 18,18,018,12393.929598633109,7,2.1526910569898132e-05,0.002152691056989813
16015015070,015070,mores creek Voting District,575741212.7666844,16015015070,16019,State House District 19,19,019,132.14794651131547,1,2.295266407563351e-07,2.295266407563351e-05
16015015080,015080,placerville Voting District,369713546.62332964,16015015080,16008,State House District 8,8,008,369713546.62332964,168,1.0,100.0
16017017001,017001,Voting District 017001,53989764.92033843,16017017001,16001,State House District 1,1,001,53989764.92033955,81,1.0000000000000207,100.00000000000206
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16001,State House District 1,1,001,189628984.45556822,104,0.9681587172727887,96.81587172727887
16017017002,017002,Voting District 017002,195865596.28336054,16017017002,16002,State House District 2,2,002,6236611.82778866,2,0.031841282727192666,3.1841282727192666
16017017003,017003,Voting District 017003,126703157.2708959,16017017003,16001,State House District 1,1,001,126703157.27089278,79,0.9999999999999755,99.99999999999754
16017017004,017004,Voting District 017004,162785532.4867318,16017017004,16001,State House District 1,1,001,15586646.372790575,4,0.09574958004367495,9.574958004367495
16017017004,017004,Voting District 017004,162785532.4867318,16017017004,16002,State House District 2,2,002,147198886.11394143,78,0.9042504199563264,90.42504199563264
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16001,State House District 1,1,001,690115061.5501599,205,0.9912773367692959,99.12773367692958
16017017005,017005,Voting District 017005,696187672.1597775,16017017005,16002,State House District 2,2,002,5932002.075688451,26,0.008520693934848986,0.8520693934848986
16017017006,017006,Voting District 017006,75257317.11519739,16017017006,16001,State House District 1,1,001,49583707.52515795,38,0.6588556359145716,65.88556359145716
16017017006,017006,Voting District 017006,75257317.11519739,16017017006,16002,State House District 2,2,002,25673609.590039358,8,0.3411443640854273,34.11443640854273
16017017007,017007,Voting District 017007,400363155.6985103,16017017007,16001,State House District 1,1,001,400363155.6984993,201,0.9999999999999726,99.99999999999726
16017017009,017009,Voting District 017009,19558724.35305672,16017017009,16001,State House District 1,1,001,19558724.353054613,37,0.9999999999998922,99.99999999998921
16017017010,017010,Voting District 017010,40562181.413025394,16017017010,16001,State House District 1,1,001,40562181.41302496,118,0.9999999999999893,99.99999999999893
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16001,State House District 1,1,001,152695568.9372295,65,0.5125946949677994,51.25946949677994
16017017011,017011,Voting District 017011,297887532.6573984,16017017011,16002,State House District 2,2,002,145191963.72016484,65,0.487405305032187,48.7405305032187
16017017012,017012,Voting District 017012,106864506.43519732,16017017012,16001,State House District 1,1,001,106864506.43519647,41,0.999999999999992,99.9999999999992
16017017014,017014,Voting District 017014,128663233.02613002,16017017014,16001,State House District 1,1,001,128663233.02612837,53,0.9999999999999871,99.9999999999987
16017017015,017015,Voting District 017015,399297575.09487754,16017017015,16001,State House District 1,1,001,399297454.896827,126,0.9999996989762572,99.99996989762572
16017017016,017016,Voting District 017016,626067.8992460559,16017017016,16001,State House District 1,1,001,626067.8992456698,7,0.9999999999993834,99.99999999993834
16017017017,017017,Voting District 017017,47354062.39182409,16017017017,16001,State House District 1,1,001,47354062.39182498,133,1.0000000000000189,100.00000000000189
16017017018,017018,Voting District 017018,83229710.13155898,16017017018,16001,State House District 1,1,001,83229710.13155651,53,0.9999999999999702,99.99999999999703
16017017020,017020,Voting District 017020,493809777.41133446,16017017020,16001,State House District 1,1,001,493809736.86882913,345,0.9999999178985367,99.99999178985367
16017017021,017021,Voting District 017021,870052.8222517166,16017017021,16001,State House District 1,1,001,870052.8222523896,22,1.0000000000007736,100.00000000007736
16017017025,017025,Voting District 017025,116126188.61796932,16017017025,16001,State House District 1,1,001,100291174.62573898,123,0.8636395960232175,86.36395960232176
16017017025,017025,Voting District 017025,116126188.61796932,16017017025,16002,State House District 2,2,002,15819519.734411804,5,0.13622697793393262,13.622697793393263
16017017026,017026,Voting District 017026,11960986.95949642,16017017026,16001,State House District 1,1,001,11960934.308533767,28,0.9999955981088491,99.9995598108849
16017017027,017027,Voting District 017027,68019220.64537548,16017017027,16001,State House District 1,1,001,68019220.64537646,23,1.0000000000000144,100.00000000000145
16017017028,017028,Voting District 017028,444725577.6574283,16017017028,16001,State House District 1,1,001,444725577.6574363,347,1.000000000000018,100.0000000000018
16017017029,017029,Voting District 017029,6915727.773418125,16017017029,16001,State House District 1,1,001,6915727.773418061,184,0.9999999999999909,99.99999999999909
16017017030,017030,Voting District 017030,250313584.49959454,16017017030,16001,State House District 1,1,001,250313584.4995928,69,0.9999999999999931,99.99999999999932
16017017031,017031,Voting District 017031,139420893.13384876,16017017031,16001,State House District 1,1,001,15242738.863080915,3,0.10932894288983913,10.932894288983913
16017017031,017031,Voting District 017031,139420893.13384876,16017017031,16002,State House District 2,2,002,124161845.14735402,106,0.8905540794962091,89.05540794962091
16017017032,017032,Voting District 017032,5739155.758183034,16017017032,16001,State House District 1,1,001,5739155.758182848,37,0.9999999999999676,99.99999999999676
16017017033,017033,Voting District 017033,226452349.27498794,16017017033,16001,State House District 1,1,001,226452331.9569745,112,0.9999999235246908,99.99999235246908
16017017034,017034,Voting District 017034,87672720.12397617,16017017034,16001,State House District 1,1,001,87672720.12397917,55,1.0000000000000342,100.00000000000342
16017017035,017035,Voting District 017035,79605072.50139448,16017017035,16001,State House District 1,1,001,79605062.21753275,62,0.9999998708139896,99.99998708139896
16017017036,017036,Voting District 017036,204674013.04652545,16017017036,16001,State House District 1,1,001,204674013.04652807,154,1.0000000000000129,100.0000000000013
16019019001,019001,Voting District 019001,3683933.8796306583,16019019001,16032,State House District 32,32,032,1.7652985040823002,1,4.791884332786354e-07,4.791884332786354e-05
16019019001,019001,Voting District 019001,3683933.8796306583,16019019001,16033,State House District 33,33,033,3683932.114331363,27,0.9999995208113519,99.99995208113519
16019019002,019002,Voting District 019002,1444208.8417673884,16019019002,16032,State House District 32,32,032,4.997896853104521,1,3.4606469013084104e-06,0.000346064690130841
16019019002,019002,Voting District 019002,1444208.8417673884,16019019002,16033,State House District 33,33,033,1444203.8438709069,33,0.999996539353356,99.9996539353356
16019019003,019003,Voting District 019003,2050726.3569264037,16019019003,16032,State House District 32,32,032,128383.93116330552,3,0.06260412596233723,6.260412596233723
16019019003,019003,Voting District 019003,2050726.3569264037,16019019003,16033,State House District 33,33,033,1922342.4257641823,33,0.9373958740381915,93.73958740381914
16019019004,019004,Voting District 019004,1617262.4087834908,16019019004,16033,State House District 33,33,033,1617262.408782581,32,0.9999999999994376,99.99999999994375
16019019005,019005,Voting District 019005,2346374.5159498416,16019019005,16032,State House District 32,32,032,1638586.654315315,37,0.6983482999737554,69.83482999737554
16019019005,019005,Voting District 019005,2346374.5159498416,16019019005,16033,State House District 33,33,033,707787.8616347393,39,0.3016517000263353,30.16517000263353
16019019006,019006,Voting District 019006,2537470.933249231,16019019006,16032,State House District 32,32,032,36901.70323496997,5,0.014542709731739607,1.4542709731739607
16019019006,019006,Voting District 019006,2537470.933249231,16019019006,16033,State House District 33,33,033,2500569.2300147857,68,0.9854572902684672,98.54572902684671
16019019007,019007,Voting District 019007,640326.3682700123,16019019007,16032,State House District 32,32,032,22551.90615576315,7,0.03521939322394651,3.5219393223946507
16019019007,019007,Voting District 019007,640326.3682700123,16019019007,16033,State House District 33,33,033,617774.4621141494,31,0.9647806067758976,96.47806067758977
16019019008,019008,Voting District 019008,2174058.184569432,16019019008,16033,State House District 33,33,033,2174058.1845695735,104,1.000000000000065,100.00000000000651
16019019009,019009,Voting District 019009,3423354.1866184776,16019019009,16032,State House District 32,32,032,1165635.8080072808,15,0.34049524076814064,34.049524076814066
16019019009,019009,Voting District 019009,3423354.1866184776,16019019009,16033,State House District 33,33,033,2257718.3786103665,77,0.6595047592316168,65.95047592316168
16019019010,019010,Voting District 019010,703639.9613064993,16019019010,16033,State House District 33,33,033,703639.9613065148,32,1.000000000000022,100.0000000000022
16019019011,019011,Voting District 019011,611293.7310699451,16019019011,16033,State House District 33,33,033,611293.7310701283,25,1.0000000000002995,100.00000000002996
16019019012,019012,Voting District 019012,630902.5551271071,16019019012,16033,State House District 33,33,033,630902.5551274109,36,1.0000000000004816,100.00000000004816
16019019013,019013,Voting District 019013,7609394.486361611,16019019013,16032,State House District 32,32,032,2262946.2874771124,12,0.2973884836083886,29.73884836083886
16019019013,019013,Voting District 019013,7609394.486361611,16019019013,16033,State House District 33,33,033,5346448.198883845,131,0.7026115163915255,70.26115163915256
16019019014,019014,Voting District 019014,2251875.047833256,16019019014,16032,State House District 32,32,032,1412.050139998066,5,0.0006270552806012635,0.06270552806012636
16019019014,019014,Voting District 019014,2251875.047833256,16019019014,16033,State House District 33,33,033,2250462.9976930404,61,0.9993729447193022,99.93729447193022
16019019015,019015,Voting District 019015,895585.7188018379,16019019015,16033,State House District 33,33,033,895585.7188017401,43,0.9999999999998909,99.99999999998909
16019019016,019016,Voting District 019016,1515514.7819082872,16019019016,16032,State House District 32,32,032,671401.0868808958,21,0.4430185009713262,44.30185009713262
16019019016,019016,Voting District 019016,1515514.7819082872,16019019016,16033,State House District 33,33,033,844113.6950273844,19,0.5569814990286692,55.69814990286692
16019019017,019017,Voting District 019017,613132.4622639109,16019019017,16033,State House District 33,33,033,613132.4622637533,23,0.9999999999997429,99.99999999997429
16019019018,019018,Voting District 019018,467217.707542934,16019019018,16033,State House District 33,33,033,467217.7075430302,28,1.0000000000002058,100.00000000002058
16019019019,019019,Voting District 019019,810384.3403914339,16019019019,16033,State House District 33,33,033,810384.340391579,31,1.000000000000179,100.00000000001789
16019019020,019020,Voting District 019020,1283350.7306996903,16019019020,16033,State House District 33,33,033,1283350.730699986,24,1.0000000000002305,100.00000000002305
16019019021,019021,Voting District 019021,3116644.3549991082,16019019021,16032,State House District 32,32,032,761636.846915369,21,0.24437720835670612,24.43772083567061
16019019021,019021,Voting District 019021,3116644.3549991082,16019019021,16033,State House District 33,33,033,2355007.5080839097,34,0.7556227916433486,75.56227916433485
16019019022,019022,Voting District 019022,627311.1360636982,16019019022,16033,State House District 33,33,033,627311.1360630435,31,0.9999999999989563,99.99999999989562
16019019023,019023,Voting District 019023,611944.7498173881,16019019023,16033,State House District 33,33,033,611944.7498180704,22,1.0000000000011149,100.00000000011148
16019019024,019024,Voting District 019024,1393195.545306391,16019019024,16032,State House District 32,32,032,15.710373319711309,2,1.127650269385285e-05,0.001127650269385285
16019019024,019024,Voting District 019024,1393195.545306391,16019019024,16033,State House District 33,33,033,1393179.8349323878,36,0.9999887234968156,99.99887234968156
16019019025,019025,Voting District 019025,1130591.194208616,16019019025,16032,State House District 32,32,032,0.44654558441047143,1,3.949664447219064e-07,3.949664447219064e-05
16019019025,019025,Voting District 019025,1130591.194208616,16019019025,16033,State House District 33,33,033,1130590.7476634856,23,0.9999996050339569,99.99996050339568
16019019026,019026,Voting District 019026,1944695.8847409652,16019019026,16032,State House District 32,32,032,47102.49131971073,2,0.024221006322530894,2.4221006322530894
16019019026,019026,Voting District 019026,1944695.8847409652,16019019026,16033,State House District 33,33,033,1897593.3934212134,34,0.9757789936774479,97.57789936774479
16019019027,019027,Voting District 019027,1409452.1255880196,16019019027,16032,State House District 32,32,032,11259.836576250907,9,0.007988803856358962,0.7988803856358963
16019019027,019027,Voting District 019027,1409452.1255880196,16019019027,16033,State House District 33,33,033,1398192.2890122624,25,0.9920111961439912,99.20111961439912
16019019036,019036,Voting District 019036,395969247.97366565,16019019036,16030,State House District 30,30,030,5012.6160845974755,1,1.2659104489171959e-05,0.0012659104489171958
16019019036,019036,Voting District 019036,395969247.97366565,16019019036,16031,State House District 31,31,031,333012.6518117595,8,0.0008410063496494224,0.08410063496494224
16019019036,019036,Voting District 019036,395969247.97366565,16019019036,16032,State House District 32,32,032,393427223.31708026,130,0.993580247280328,99.3580247280328
16019019036,019036,Voting District 019036,395969247.97366565,16019019036,16033,State House District 33,33,033,1413217.4223187687,13,0.003569008021584434,0.35690080215844344
16019019036,019036,Voting District 019036,395969247.97366565,16019019036,16035,State House District 35,35,035,790781.9663666894,6,0.001997079243939876,0.19970792439398757
16019019037,019037,Voting District 019037,390060533.13918716,16019019037,16030,State House District 30,30,030,866597.5433873374,8,0.002221700145905572,0.22217001459055719
16019019037,019037,Voting District 019037,390060533.13918716,16019019037,16032,State House District 32,32,032,386358722.15646696,77,0.9905096499947631,99.0509649994763
16019019037,019037,Voting District 019037,390060533.13918716,16019019037,16033,State House District 33,33,033,2835213.4393321546,29,0.007268649859329531,0.726864985932953
16019019038,019038,Voting District 019038,27387096.2069057,16019019038,16030,State House District 30,30,030,2694.4444118506512,5,9.838372025622938e-05,0.009838372025622938
16019019038,019038,Voting District 019038,27387096.2069057,16019019038,16032,State House District 32,32,032,26845902.589336418,45,0.9802391018938028,98.02391018938027
16019019038,019038,Voting District 019038,27387096.2069057,16019019038,16033,State House District 33,33,033,538499.1731551536,5,0.019662514385857754,1.9662514385857754
16019019039,019039,Voting District 019039,37996058.301483706,16019019039,16031,State House District 31,31,031,3.1375199782760794,6,8.257488062001323e-08,8.257488062001323e-06
16019019039,019039,Voting District 019039,37996058.301483706,16019019039,16032,State House District 32,32,032,15606.286785088821,4,0.00041073436252937355,0.041073436252937356
16019019039,019039,Voting District 019039,37996058.301483706,16019019039,16035,State House District 35,35,035,37980448.87717611,39,0.9995891830625235,99.95891830625236
16019019040,019040,Voting District 019040,23700050.565841835,16019019040,16032,State House District 32,32,032,16534956.775760092,85,0.6976760125394594,69.76760125394594
16019019040,019040,Voting District 019040,23700050.565841835,16019019040,16033,State House District 33,33,033,4.9978324658005776e-08,2,2.1087855706957025e-15,2.1087855706957024e-13
16019019040,019040,Voting District 019040,23700050.565841835,16019019040,16035,State House District 35,35,035,7165093.790081047,23,0.30232398746051115,30.232398746051114
16019019041,019041,Voting District 019041,45215576.87371099,16019019041,16030,State House District 30,30,030,18100.55188500096,6,0.0004003167301294544,0.04003167301294544
16019019041,019041,Voting District 019041,45215576.87371099,16019019041,16032,State House District 32,32,032,45196066.948716894,126,0.9995685131907398,99.95685131907398
16019019041,019041,Voting District 019041,45215576.87371099,16019019041,16033,State House District 33,33,033,1409.3731083153,7,3.117007911348203e-05,0.003117007911348203
16019019042,019042,Voting District 019042,39976083.70308334,16019019042,16030,State House District 30,30,030,19413.910932264625,5,0.00048563813995534634,0.04856381399553463
16019019042,019042,Voting District 019042,39976083.70308334,16019019042,16032,State House District 32,32,032,39956669.53956404,52,0.9995143555415911,99.9514355541591
16019019042,019042,Voting District 019042,39976083.70308334,16019019042,16035,State House District 35,35,035,0.2525887819392501,8,6.3184974249933355e-09,6.318497424993336e-07
16019019043,019043,Voting District 019043,23373516.89812153,16019019043,16031,State House District 31,31,031,5.1546761296592845,3,2.2053489648678213e-07,2.2053489648678212e-05
16019019043,019043,Voting District 019043,23373516.89812153,16019019043,16035,State House District 35,35,035,23373511.743446924,65,0.9999997794651687,99.99997794651688
16019019044,019044,Voting District 019044,28272290.62489807,16019019044,16032,State House District 32,32,032,5.170609886339339,3,1.8288613239515256e-07,1.8288613239515254e-05
16019019044,019044,Voting District 019044,28272290.62489807,16019019044,16035,State House District 35,35,035,28272285.454285424,28,0.9999998171137701,99.999981711377
16019019045,019045,Voting District 019045,12835434.639256923,16019019045,16032,State House District 32,32,032,7579903.682477153,29,0.5905451506327778,59.054515063277776
16019019045,019045,Voting District 019045,12835434.639256923,16019019045,16033,State House District 33,33,033,0.2655736842496747,2,2.0690665467410262e-08,2.069066546741026e-06
16019019045,019045,Voting District 019045,12835434.639256923,16019019045,16035,State House District 35,35,035,5255530.691206787,17,0.4094548286766114,40.94548286766114
16019019046,019046,Voting District 019046,3758143.236847388,16019019046,16032,State House District 32,32,032,3758142.563196969,30,0.9999998207491368,99.99998207491369
16019019046,019046,Voting District 019046,3758143.236847388,16019019046,16033,State House District 33,33,033,0.6736498532929346,1,1.7925071260935826e-07,1.7925071260935827e-05
16019019047,019047,Voting District 019047,1304986.783855609,16019019047,16032,State House District 32,32,032,1304986.7838553349,18,0.9999999999997901,99.99999999997901
16019019047,019047,Voting District 019047,1304986.783855609,16019019047,16035,State House District 35,35,035,2.3060608222091276e-08,2,1.767114311606916e-14,1.7671143116069162e-12
16019019048,019048,Voting District 019048,3487251.416447338,16019019048,16032,State House District 32,32,032,3484798.1124778837,22,0.9992964935198295,99.92964935198295
16019019048,019048,Voting District 019048,3487251.416447338,16019019048,16033,State House District 33,33,033,2453.303969228821,2,0.0007035064801057968,0.07035064801057968
16019019049,019049,Voting District 019049,4256314.902071261,16019019049,16032,State House District 32,32,032,4237712.70386151,38,0.9956295061249585,99.56295061249585
16019019049,019049,Voting District 019049,4256314.902071261,16019019049,16033,State House District 33,33,033,18602.198210087005,1,0.004370493875120605,0.4370493875120605
16019019050,019050,Voting District 019050,5640781.171288344,16019019050,16032,State House District 32,32,032,5639176.483346985,39,0.9997155202634828,99.97155202634828
16019019050,019050,Voting District 019050,5640781.171288344,16019019050,16035,State House District 35,35,035,1604.6879412344465,4,0.00028447973649506754,0.028447973649506755
16019019051,019051,Voting District 019051,657700105.8372343,16019019051,16030,State House District 30,30,030,239359.60328627808,17,0.00036393426298993804,0.0363934262989938
16019019051,019051,Voting District 019051,657700105.8372343,16019019051,16032,State House District 32,32,032,17510875.710246947,37,0.02662440762109363,2.662440762109363
16019019051,019051,Voting District 019051,657700105.8372343,16019019051,16033,State House District 33,33,033,26.71047360629033,3,4.061193448082029e-08,4.061193448082029e-06
16019019051,019051,Voting District 019051,657700105.8372343,16019019051,16035,State House District 35,35,035,639949843.8132222,156,0.9730116175039739,97.3011617503974
16019019052,019052,Voting District 019052,72176694.31774153,16019019052,16031,State House District 31,31,031,1.2828014601211102,5,1.7773070272155546e-08,1.7773070272155545e-06
16019019052,019052,Voting District 019052,72176694.31774153,16019019052,16035,State House District 35,35,035,72176693.03493962,41,0.9999999822269234,99.99999822269234
16019019053,019053,Voting District 019053,78110446.17192765,16019019053,16032,State House District 32,32,032,19.714762233179457,2,2.5239597517834694e-07,2.5239597517834693e-05
16019019053,019053,Voting District 019053,78110446.17192765,16019019053,16035,State House District 35,35,035,78110426.4571701,67,0.9999997476040848,99.99997476040848
16019019054,019054,Voting District 019054,458029991.6587894,16019019054,16031,State House District 31,31,031,23809.98858341252,9,5.1983470552185656e-05,0.005198347055218566
16019019054,019054,Voting District 019054,458029991.6587894,16019019054,16034,State House District 34,34,034,43770.458880895814,4,9.556242970548253e-05,0.009556242970548252
16019019054,019054,Voting District 019054,458029991.6587894,16019019054,16035,State House District 35,35,035,457962411.2113264,128,0.9998524540997452,99.98524540997452
