precinct_key,precinct_norm,COUNTYFP20,prec_id,district_num,target_id,target_name,area_weight,population_weight,housing_weight,block_weight,crosswalk_basis
16017171003,BONNER - 171003,017,171003,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171004,BONNER - 171004,017,171004,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171006,BONNER - 171006,017,171006,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171007,BONNER - 171007,017,171007,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171008,BONNER - 171008,017,171008,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171009,BONNER - 171009,017,171009,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171010,BONNER - 171010,017,171010,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171011,BONNER - 171011,017,171011,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171013,BONNER - 171013,017,171013,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171014,BONNER - 171014,017,171014,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171015,BONNER - 171015,017,171015,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171016,BONNER - 171016,017,171016,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171017,BONNER - 171017,017,171017,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171018,BONNER - 171018,017,171018,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171020,BONNER - 171020,017,171020,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171021,BONNER - 171021,017,171021,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171022,BONNER - 171022,017,171022,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171023,BONNER - 171023,017,171023,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171024,BONNER - 171024,017,171024,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171026,BONNER - 171026,017,171026,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171029,BONNER - 171029,017,171029,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171030,BONNER - 171030,017,171030,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171031,BONNER - 171031,017,171031,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171032,BONNER - 171032,017,171032,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017171033,BONNER - 171033,017,171033,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
1601717127A,BONNER - 17127A,017,17127A,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
1601717127B,BONNER - 17127B,017,17127B,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017177005,BONNER - 177005,017,177005,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017177012,BONNER - 177012,017,177012,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017177019,BONNER - 177019,017,177019,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017177025,BONNER - 177025,017,177025,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16017177028,BONNER - 177028,017,177028,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16021211001,BOUNDARY - 211001,021,211001,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16021211002,BOUNDARY - 211002,021,211002,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16021211003,BOUNDARY - 211003,021,211003,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16021211004,BOUNDARY - 211004,021,211004,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16021211005,BOUNDARY - 211005,021,211005,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16021211006,BOUNDARY - 211006,021,211006,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16021211007,BOUNDARY - 211007,021,211007,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271007,CANYON - 271007,027,271007,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271008,CANYON - 271008,027,271008,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271009,CANYON - 271009,027,271009,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271010,CANYON - 271010,027,271010,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271011,CANYON - 271011,027,271011,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271012,CANYON - 271012,027,271012,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271013,CANYON - 271013,027,271013,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271014,CANYON - 271014,027,271014,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271015,CANYON - 271015,027,271015,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271016,CANYON - 271016,027,271016,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271017,CANYON - 271017,027,271017,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271018,CANYON - 271018,027,271018,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271019,CANYON - 271019,027,271019,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271020,CANYON - 271020,027,271020,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271126,CANYON - 271126,027,271126,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271127,CANYON - 271127,027,271127,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271128,CANYON - 271128,027,271128,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271129,CANYON - 271129,027,271129,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271130,CANYON - 271130,027,271130,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271131,CANYON - 271131,027,271131,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271132,CANYON - 271132,027,271132,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271133,CANYON - 271133,027,271133,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271134,CANYON - 271134,027,271134,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271135,CANYON - 271135,027,271135,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271136,CANYON - 271136,027,271136,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271137,CANYON - 271137,027,271137,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271138,CANYON - 271138,027,271138,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271139,CANYON - 271139,027,271139,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271140,CANYON - 271140,027,271140,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271141,CANYON - 271141,027,271141,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271142,CANYON - 271142,027,271142,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271143,CANYON - 271143,027,271143,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271144,CANYON - 271144,027,271144,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271249,CANYON - 271249,027,271249,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271250,CANYON - 271250,027,271250,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271251,CANYON - 271251,027,271251,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271252,CANYON - 271252,027,271252,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271253,CANYON - 271253,027,271253,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271254,CANYON - 271254,027,271254,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271255,CANYON - 271255,027,271255,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271256,CANYON - 271256,027,271256,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271257,CANYON - 271257,027,271257,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271258,CANYON - 271258,027,271258,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271259,CANYON - 271259,027,271259,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271260,CANYON - 271260,027,271260,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271261,CANYON - 271261,027,271261,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271262,CANYON - 271262,027,271262,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271369,CANYON - 271369,027,271369,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271370,CANYON - 271370,027,271370,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271371,CANYON - 271371,027,271371,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271372,CANYON - 271372,027,271372,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271373,CANYON - 271373,027,271373,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271374,CANYON - 271374,027,271374,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271375,CANYON - 271375,027,271375,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271376,CANYON - 271376,027,271376,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271377,CANYON - 271377,027,271377,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271378,CANYON - 271378,027,271378,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271379,CANYON - 271379,027,271379,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271380,CANYON - 271380,027,271380,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271381,CANYON - 271381,027,271381,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027271382,CANYON - 271382,027,271382,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027279001,CANYON - 279001,027,279001,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027279002,CANYON - 279002,027,279002,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16027279003,CANYON - 279003,027,279003,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357001,CLEARWATER - 357001,035,357001,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357002,CLEARWATER - 357002,035,357002,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357003,CLEARWATER - 357003,035,357003,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357004,CLEARWATER - 357004,035,357004,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357005,CLEARWATER - 357005,035,357005,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357006,CLEARWATER - 357006,035,357006,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357007,CLEARWATER - 357007,035,357007,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357008,CLEARWATER - 357008,035,357008,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357009,CLEARWATER - 357009,035,357009,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357010,CLEARWATER - 357010,035,357010,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357011,CLEARWATER - 357011,035,357011,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357012,CLEARWATER - 357012,035,357012,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357013,CLEARWATER - 357013,035,357013,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16035357014,CLEARWATER - 357014,035,357014,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458001,GEM - 458001,045,458001,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458002,GEM - 458002,045,458002,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458003,GEM - 458003,045,458003,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458004,GEM - 458004,045,458004,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458005,GEM - 458005,045,458005,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458006,GEM - 458006,045,458006,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458007,GEM - 458007,045,458007,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458008,GEM - 458008,045,458008,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458009,GEM - 458009,045,458009,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458010,GEM - 458010,045,458010,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458011,GEM - 458011,045,458011,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458012,GEM - 458012,045,458012,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16045458013,GEM - 458013,045,458013,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497001,IDAHO - 497001,049,497001,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497002,IDAHO - 497002,049,497002,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497003,IDAHO - 497003,049,497003,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497004,IDAHO - 497004,049,497004,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497005,IDAHO - 497005,049,497005,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497006,IDAHO - 497006,049,497006,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497007,IDAHO - 497007,049,497007,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497008,IDAHO - 497008,049,497008,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497009,IDAHO - 497009,049,497009,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497010,IDAHO - 497010,049,497010,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497011,IDAHO - 497011,049,497011,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497012,IDAHO - 497012,049,497012,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497013,IDAHO - 497013,049,497013,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497014,IDAHO - 497014,049,497014,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497015,IDAHO - 497015,049,497015,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497016,IDAHO - 497016,049,497016,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497017,IDAHO - 497017,049,497017,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497018,IDAHO - 497018,049,497018,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497019,IDAHO - 497019,049,497019,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497020,IDAHO - 497020,049,497020,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497021,IDAHO - 497021,049,497021,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497022,IDAHO - 497022,049,497022,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497023,IDAHO - 497023,049,497023,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497024,IDAHO - 497024,049,497024,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497025,IDAHO - 497025,049,497025,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497026,IDAHO - 497026,049,497026,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16049497027,IDAHO - 497027,049,497027,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552001,KOOTENAI - 552001,055,552001,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552002,KOOTENAI - 552002,055,552002,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552003,KOOTENAI - 552003,055,552003,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552004,KOOTENAI - 552004,055,552004,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552005,KOOTENAI - 552005,055,552005,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552006,KOOTENAI - 552006,055,552006,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552007,KOOTENAI - 552007,055,552007,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552012,KOOTENAI - 552012,055,552012,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552013,KOOTENAI - 552013,055,552013,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552014,KOOTENAI - 552014,055,552014,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552015,KOOTENAI - 552015,055,552015,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552016,KOOTENAI - 552016,055,552016,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552017,KOOTENAI - 552017,055,552017,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552018,KOOTENAI - 552018,055,552018,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552019,KOOTENAI - 552019,055,552019,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552020,KOOTENAI - 552020,055,552020,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552021,KOOTENAI - 552021,055,552021,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552022,KOOTENAI - 552022,055,552022,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552041,KOOTENAI - 552041,055,552041,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552061,KOOTENAI - 552061,055,552061,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552067,KOOTENAI - 552067,055,552067,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552068,KOOTENAI - 552068,055,552068,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055552070,KOOTENAI - 552070,055,552070,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055553008,KOOTENAI - 553008,055,553008,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055553009,KOOTENAI - 553009,055,553009,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055553010,KOOTENAI - 553010,055,553010,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055553011,KOOTENAI - 553011,055,553011,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055553023,KOOTENAI - 553023,055,553023,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
16055553024,KOOTENAI - 553024,055,553024,1,1601,Congressional District 1,1.0,1.0,1.0,1.0,population
