source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,district_num,CD119FP,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16011011009,011009,011,groveland 9 Voting District,16011011009,1602,Congressional District 2,2,02,66.0,66,78,2383.9999999991,798.9999999995,nhgis_block_weight_chain_2000_2010_2020,66.0,1.0,2383.9999999991,798.9999999995,1.0,1.0,1.0,1.0,population
16011011010,011010,011,jameston 10 Voting District,16011011010,1602,Congressional District 2,2,02,45.9999999999,46,52,1378.9999999848,443.9999999946,nhgis_block_weight_chain_2000_2010_2020,45.9999999999,0.9999999999978261,1378.9999999848,443.9999999946,1.0,1.0,1.0,1.0,population
16011011011,011011,011,moreland 11 Voting District,16011011011,1602,Congressional District 2,2,02,236.0,236,172,2622.9999999991,818.9999999998,nhgis_block_weight_chain_2000_2010_2020,236.0,1.0,2622.9999999991,818.9999999998,1.0,1.0,1.0,1.0,population
16011011012,011012,011,rockford 12 Voting District,16011011012,1602,Congressional District 2,2,02,71.0,71,62,1437.0,435.0,nhgis_block_weight_chain_2000_2010_2020,71.0,1.0,1437.0,435.0,1.0,1.0,1.0,1.0,population
16011011013,011013,011,shelley 13 Voting District,16011011013,1602,Congressional District 2,2,02,53.0000000001,53,59,2075.0000000078,721.0000000044,nhgis_block_weight_chain_2000_2010_2020,53.0000000001,1.000000000001887,2075.0000000078,721.0000000044,1.0,1.0,1.0,1.0,population
16011011014,011014,011,shelley 14 Voting District,16011011014,1602,Congressional District 2,2,02,107.0000000001,107,86,2139.0000000044,698.0000000018,nhgis_block_weight_chain_2000_2010_2020,107.0000000001,1.0000000000009346,2139.0000000044,698.0000000018,1.0,1.0,1.0,1.0,population
16011011015,011015,011,aberdeen 15 Voting District,16011011015,1602,Congressional District 2,2,02,346.99999999990547,347,269,2893.0,1011.0,nhgis_block_weight_chain_2000_2010_2020,346.99999999990547,0.9999999999997276,2893.0,1011.0,1.0,1.0,1.0,1.0,population
16011011016,011016,011,sterling 16 Voting District,16011011016,1602,Congressional District 2,2,02,180.0000000002,180,135,801.0000000033,288.0000000012,nhgis_block_weight_chain_2000_2010_2020,180.0000000002,1.0000000000011111,801.0000000033,288.0000000012,1.0,1.0,1.0,1.0,population
16011011017,011017,011,riverside 17 Voting District,16011011017,1602,Congressional District 2,2,02,62.0,62,59,2395.0,754.0,nhgis_block_weight_chain_2000_2010_2020,62.0,1.0,2395.0,754.0,1.0,1.0,1.0,1.0,population
16011011018,011018,011,pingree 18 Voting District,16011011018,1602,Congressional District 2,2,02,139.9999999999,140,105,1222.9999999931001,391.9999999979,nhgis_block_weight_chain_2000_2010_2020,139.9999999999,0.9999999999992858,1222.9999999931001,391.9999999979,1.0,1.0,1.0,1.0,population
16011011019,011019,011,wapello 19 Voting District,16011011019,1602,Congressional District 2,2,02,56.0,56,41,743.0,249.0,nhgis_block_weight_chain_2000_2010_2020,56.0,1.0,743.0,249.0,1.0,1.0,1.0,1.0,population
16011011020,011020,011,ft hall 20 Voting District,16011011020,1602,Congressional District 2,2,02,472.9999999998,473,306,2865.9999999988,1007.9999999997,nhgis_block_weight_chain_2000_2010_2020,472.9999999998,0.9999999999995772,2865.9999999988,1007.9999999997,1.0,1.0,1.0,1.0,population
16011011021,011021,011,shelley 21 Voting District,16011011021,1602,Congressional District 2,2,02,74.9999999999,75,84,1930.9999999758,566.9999999928,nhgis_block_weight_chain_2000_2010_2020,74.9999999999,0.9999999999986666,1930.9999999758,566.9999999928,1.0,1.0,1.0,1.0,population
16011011022,011022,011,groveland 22 Voting District,16011011022,1602,Congressional District 2,2,02,83.0,83,67,1102.0,373.0,nhgis_block_weight_chain_2000_2010_2020,83.0,1.0,1102.0,373.0,1.0,1.0,1.0,1.0,population
16013013001,013001,013,Voting District 013001,16013013001,1602,Congressional District 2,2,02,218.0000000002,218,113,1094.0000000303,998.0000000199,nhgis_block_weight_chain_2000_2010_2020,218.0000000002,1.0000000000009175,1094.0000000303,998.0000000199,1.0,1.0,1.0,1.0,population
16013013002,013002,013,Voting District 013002,16013013002,1602,Congressional District 2,2,02,37.00000000006941,37,49,1523.0000000006744,1444.0000000016162,nhgis_block_weight_chain_2000_2010_2020,37.00000000006941,1.000000000001876,1523.0000000006744,1444.0000000016162,1.0,1.0,1.0,1.0,population
16013013003,013003,013,Voting District 013003,16013013003,1602,Congressional District 2,2,02,49.0,49,47,473.0,501.0,nhgis_block_weight_chain_2000_2010_2020,49.0,1.0,473.0,501.0,1.0,1.0,1.0,1.0,population
16013013004,013004,013,Voting District 013004,16013013004,1602,Congressional District 2,2,02,87.00000000000018,87,61,820.0000000159417,774.0000000125286,nhgis_block_weight_chain_2000_2010_2020,87.00000000000018,1.0000000000000022,820.0000000159417,774.0000000125286,1.0,1.0,1.0,1.0,population
16013013005,013005,013,Voting District 013005,16013013005,1602,Congressional District 2,2,02,160.9999999998,161,76,1495.9999999788,789.9999999837,nhgis_block_weight_chain_2000_2010_2020,160.9999999998,0.9999999999987578,1495.9999999788,789.9999999837,1.0,1.0,1.0,1.0,population
16013013006,013006,013,Voting District 013006,16013013006,1602,Congressional District 2,2,02,180.0000000002,180,142,1520.0000000071,653.0000000026,nhgis_block_weight_chain_2000_2010_2020,180.0000000002,1.0000000000011111,1520.0000000071,653.0000000026,1.0,1.0,1.0,1.0,population
16013013007,013007,013,Voting District 013007,16013013007,1602,Congressional District 2,2,02,104.00000000068613,104,126,1974.0000000507243,948.0000000260011,nhgis_block_weight_chain_2000_2010_2020,104.00000000068613,1.0000000000065974,1974.0000000507243,948.0000000260011,1.0,1.0,1.0,1.0,population
16013013008,013008,013,Voting District 013008,16013013008,1602,Congressional District 2,2,02,55.0000000001,55,60,2477.000000045,977.0000000203,nhgis_block_weight_chain_2000_2010_2020,55.0000000001,1.0000000000018183,2477.000000045,977.0000000203,1.0,1.0,1.0,1.0,population
16013013009,013009,013,Voting District 013009,16013013009,1602,Congressional District 2,2,02,182.0,182,92,45.0,19.0,nhgis_block_weight_chain_2000_2010_2020,182.0,1.0,45.0,19.0,1.0,1.0,1.0,1.0,population
16013013010,013010,013,Voting District 013010,16013013010,1602,Congressional District 2,2,02,158.9999999990878,159,158,2393.999999985989,961.9999999934334,nhgis_block_weight_chain_2000_2010_2020,158.9999999990878,0.9999999999942629,2393.999999985989,961.9999999934334,1.0,1.0,1.0,1.0,population
16013013011,013011,013,Voting District 013011,16013013011,1602,Congressional District 2,2,02,315.99999999981515,316,178,767.999999996,551.9999999981,nhgis_block_weight_chain_2000_2010_2020,315.99999999981515,0.999999999999415,767.999999996,551.9999999981,1.0,1.0,1.0,1.0,population
16013013012,013012,013,Voting District 013012,16013013012,1602,Congressional District 2,2,02,400.00000000013824,400,216,848.0000000022559,329.0000000004206,nhgis_block_weight_chain_2000_2010_2020,400.00000000013824,1.0000000000003455,848.0000000022559,329.0000000004206,1.0,1.0,1.0,1.0,population
16013013013,013013,013,Voting District 013013,16013013013,1602,Congressional District 2,2,02,63.99999999999719,64,54,1426.9999999692316,2338.99999995466,nhgis_block_weight_chain_2000_2010_2020,63.99999999999719,0.9999999999999561,1426.9999999692316,2338.99999995466,1.0,1.0,1.0,1.0,population
16013013014,013014,013,Voting District 013014,16013013014,1602,Congressional District 2,2,02,91.9999999998,92,85,2131.9999999511,899.999999979,nhgis_block_weight_chain_2000_2010_2020,91.9999999998,0.9999999999978261,2131.9999999511,899.999999979,1.0,1.0,1.0,1.0,population
16015015030,015030,015,garden valley Voting District,16015015030,1601,Congressional District 1,1,01,314.99999999737497,315,289,1769.9999999892889,1395.999999995056,nhgis_block_weight_chain_2000_2010_2020,314.99999999737497,0.9999999999916666,1769.9999999892889,1395.999999995056,1.0,1.0,1.0,1.0,population
16015015040,015040,015,horseshoe bend Voting District,16015015040,1601,Congressional District 1,1,01,314.5921456532872,316,240,1578.4473042105337,661.9078840357014,nhgis_block_weight_chain_2000_2010_2020,314.5921456532872,0.9955447647255925,1578.9999999945767,661.9999999997085,0.9996499710044048,0.999860852018116,0.9924042449674091,0.9996499710044048,population
16015015040,015040,015,horseshoe bend Voting District,16015015040,1602,Congressional District 2,2,02,2.4078543453207555,5,6,0.5526957840429548,0.09211596400715913,nhgis_block_weight_chain_2000_2010_2020,2.4078543453207555,0.4815708690641511,1578.9999999945767,661.9999999997085,0.00035002899559522047,0.00013914798188398745,0.007595755032590943,0.00035002899559522047,population
16015015050,015050,015,idaho city Voting District,16015015050,1601,Congressional District 1,1,01,244.00000000027325,244,171,1010.9999999950257,586.99999999532,nhgis_block_weight_chain_2000_2010_2020,244.00000000027325,1.0000000000011198,1010.9999999950257,586.99999999532,1.0,1.0,1.0,1.0,population
16015015060,015060,015,lowman Voting District,16015015060,1601,Congressional District 1,1,01,335.00000000099715,335,225,231.00000000660586,442.00000001026496,nhgis_block_weight_chain_2000_2010_2020,335.00000000099715,1.0000000000029765,231.00000000660586,442.00000001026496,1.0,1.0,1.0,1.0,population
16015015070,015070,015,mores creek Voting District,16015015070,1601,Congressional District 1,1,01,281.9999999989732,282,181,1706.9999999672916,916.9999999801545,nhgis_block_weight_chain_2000_2010_2020,281.9999999989732,0.9999999999963588,1706.9999999672916,916.9999999801545,1.0,1.0,1.0,1.0,population
16015015080,015080,015,placerville Voting District,16015015080,1601,Congressional District 1,1,01,167.99999999979474,168,126,371.9999999982,344.9999999990895,nhgis_block_weight_chain_2000_2010_2020,167.99999999979474,0.9999999999987782,371.9999999982,344.9999999990895,1.0,1.0,1.0,1.0,population
16017017001,017001,017,Voting District 017001,16017017001,1601,Congressional District 1,1,01,81.0000000001,81,94,3082.0000000348,1262.0000000118,nhgis_block_weight_chain_2000_2010_2020,81.0000000001,1.0000000000012346,3082.0000000348,1262.0000000118,1.0,1.0,1.0,1.0,population
16017017002,017002,017,Voting District 017002,16017017002,1601,Congressional District 1,1,01,103.99999999983136,104,92,3291.9999999661063,1539.9999999833774,nhgis_block_weight_chain_2000_2010_2020,103.99999999983136,0.9999999999983784,3291.9999999661063,1539.9999999833774,1.0,1.0,1.0,1.0,population
16017017003,017003,017,Voting District 017003,16017017003,1601,Congressional District 1,1,01,78.99999999990347,79,64,215.99999999717963,97.99999999825194,nhgis_block_weight_chain_2000_2010_2020,78.99999999990347,0.9999999999987781,215.99999999717963,97.99999999825194,1.0,1.0,1.0,1.0,population
16017017004,017004,017,Voting District 017004,16017017004,1601,Congressional District 1,1,01,78.0000000002,78,55,995.0000000412999,438.0000000183,nhgis_block_weight_chain_2000_2010_2020,78.0000000002,1.0000000000025642,995.0000000412999,438.0000000183,1.0,1.0,1.0,1.0,population
16017017005,017005,017,Voting District 017005,16017017005,1601,Congressional District 1,1,01,205.9929885048,206,185,1224.9153101873999,734.9727191456,nhgis_block_weight_chain_2000_2010_2020,205.9929885048,0.9999659636155339,1224.9153101873999,734.9727191456,1.0,1.0,1.0,1.0,population
16017017006,017006,017,Voting District 017006,16017017006,1601,Congressional District 1,1,01,42.0000000001,42,28,765.0000000089,380.0000000035,nhgis_block_weight_chain_2000_2010_2020,42.0000000001,1.000000000002381,765.0000000089,380.0000000035,1.0,1.0,1.0,1.0,population
16017017007,017007,017,Voting District 017007,16017017007,1601,Congressional District 1,1,01,201.0,201,129,1572.9999999973,1201.9999999986,nhgis_block_weight_chain_2000_2010_2020,201.0,1.0,1572.9999999973,1201.9999999986,1.0,1.0,1.0,1.0,population
16017017009,017009,017,Voting District 017009,16017017009,1601,Congressional District 1,1,01,36.9999999999,37,65,621.9999999808,278.9999999926,nhgis_block_weight_chain_2000_2010_2020,36.9999999999,0.9999999999972973,621.9999999808,278.9999999926,1.0,1.0,1.0,1.0,population
16017017010,017010,017,Voting District 017010,16017017010,1601,Congressional District 1,1,01,118.0000000003,118,133,1534.9999999955,690.9999999993,nhgis_block_weight_chain_2000_2010_2020,118.0000000003,1.0000000000025424,1534.9999999955,690.9999999993,1.0,1.0,1.0,1.0,population
16017017011,017011,017,Voting District 017011,16017017011,1601,Congressional District 1,1,01,115.0,115,118,2437.0000000164,1120.0000000068,nhgis_block_weight_chain_2000_2010_2020,115.0,1.0,2437.0000000164,1120.0000000068,1.0,1.0,1.0,1.0,population
16017017012,017012,017,Voting District 017012,16017017012,1601,Congressional District 1,1,01,41.00000000009541,41,41,516.0000000002944,598.0000000008265,nhgis_block_weight_chain_2000_2010_2020,41.00000000009541,1.000000000002327,516.0000000002944,598.0000000008265,1.0,1.0,1.0,1.0,population
16017017014,017014,017,Voting District 017014,16017017014,1601,Congressional District 1,1,01,53.0000000001,53,48,1114.0000000084,466.0000000035,nhgis_block_weight_chain_2000_2010_2020,53.0000000001,1.000000000001887,1114.0000000084,466.0000000035,1.0,1.0,1.0,1.0,population
16017017015,017015,017,Voting District 017015,16017017015,1601,Congressional District 1,1,01,125.9999999998,126,110,1046.0000000091,730.0000000012,nhgis_block_weight_chain_2000_2010_2020,125.9999999998,0.9999999999984127,1046.0000000091,730.0000000012,1.0,1.0,1.0,1.0,population
16017017016,017016,017,Voting District 017016,16017017016,1601,Congressional District 1,1,01,7.0,7,10,10.0,5.0,nhgis_block_weight_chain_2000_2010_2020,7.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,population
16017017017,017017,017,Voting District 017017,16017017017,1601,Congressional District 1,1,01,133.00000000031957,133,141,2528.0000000269115,1121.0000000102752,nhgis_block_weight_chain_2000_2010_2020,133.00000000031957,1.0000000000024027,2528.0000000269115,1121.0000000102752,1.0,1.0,1.0,1.0,population
16017017018,017018,017,Voting District 017018,16017017018,1601,Congressional District 1,1,01,52.9999999999,53,57,725.9999999904,355.9999999948,nhgis_block_weight_chain_2000_2010_2020,52.9999999999,0.9999999999981132,725.9999999904,355.9999999948,1.0,1.0,1.0,1.0,population
16017017020,017020,017,Voting District 017020,16017017020,1601,Congressional District 1,1,01,345.00000000055115,345,180,656.000000002,1086.000000006,nhgis_block_weight_chain_2000_2010_2020,345.00000000055115,1.0000000000015976,656.000000002,1086.000000006,1.0,1.0,1.0,1.0,population
16017017021,017021,017,Voting District 017021,16017017021,1601,Congressional District 1,1,01,22.0,22,23,722.0,303.0,nhgis_block_weight_chain_2000_2010_2020,22.0,1.0,722.0,303.0,1.0,1.0,1.0,1.0,population
16017017025,017025,017,Voting District 017025,16017017025,1601,Congressional District 1,1,01,121.96303426080596,122,105,1976.0000000273,949.0000000111,nhgis_block_weight_chain_2000_2010_2020,121.96303426080596,0.9996970021377537,1976.0000000273,949.0000000111,1.0,1.0,1.0,1.0,population
16017017026,017026,017,Voting District 017026,16017017026,1601,Congressional District 1,1,01,27.9999999997,28,25,308.99999999240003,140.9999999961,nhgis_block_weight_chain_2000_2010_2020,27.9999999997,0.9999999999892858,308.99999999240003,140.9999999961,1.0,1.0,1.0,1.0,population
16017017027,017027,017,Voting District 017027,16017017027,1601,Congressional District 1,1,01,23.0000000001,23,34,644.0000000129,322.000000005,nhgis_block_weight_chain_2000_2010_2020,23.0000000001,1.0000000000043479,644.0000000129,322.000000005,1.0,1.0,1.0,1.0,population
16017017028,017028,017,Voting District 017028,16017017028,1601,Congressional District 1,1,01,346.9999999999,347,154,254.9999999925,826.9999999857,nhgis_block_weight_chain_2000_2010_2020,346.9999999999,0.9999999999997119,254.9999999925,826.9999999857,1.0,1.0,1.0,1.0,population
16017017029,017029,017,Voting District 017029,16017017029,1601,Congressional District 1,1,01,184.0,184,179,3423.0,1712.0,nhgis_block_weight_chain_2000_2010_2020,184.0,1.0,3423.0,1712.0,1.0,1.0,1.0,1.0,population
16017017030,017030,017,Voting District 017030,16017017030,1601,Congressional District 1,1,01,69.0000000003,69,83,966.0000000215,433.0000000125,nhgis_block_weight_chain_2000_2010_2020,69.0000000003,1.0000000000043479,966.0000000215,433.0000000125,1.0,1.0,1.0,1.0,population
16017017031,017031,017,Voting District 017031,16017017031,1601,Congressional District 1,1,01,106.0000000001,106,77,1251.0000000192,527.0000000092,nhgis_block_weight_chain_2000_2010_2020,106.0000000001,1.0000000000009435,1251.0000000192,527.0000000092,1.0,1.0,1.0,1.0,population
16017017032,017032,017,Voting District 017032,16017017032,1601,Congressional District 1,1,01,37.0000000001,37,36,1040.0000000324999,515.0000000172,nhgis_block_weight_chain_2000_2010_2020,37.0000000001,1.0000000000027027,1040.0000000324999,515.0000000172,1.0,1.0,1.0,1.0,population
16017017033,017033,017,Voting District 017033,16017017033,1601,Congressional District 1,1,01,111.9999999999,112,78,598.9999999967999,307.9999999976,nhgis_block_weight_chain_2000_2010_2020,111.9999999999,0.9999999999991072,598.9999999967999,307.9999999976,1.0,1.0,1.0,1.0,population
16017017034,017034,017,Voting District 017034,16017017034,1601,Congressional District 1,1,01,55.0,55,42,1301.0,608.0,nhgis_block_weight_chain_2000_2010_2020,55.0,1.0,1301.0,608.0,1.0,1.0,1.0,1.0,population
16017017035,017035,017,Voting District 017035,16017017035,1601,Congressional District 1,1,01,62.0000000003,62,71,1543.0000000093,688.000000004,nhgis_block_weight_chain_2000_2010_2020,62.0000000003,1.0000000000048386,1543.0000000093,688.000000004,1.0,1.0,1.0,1.0,population
16017017036,017036,017,Voting District 017036,16017017036,1601,Congressional District 1,1,01,154.0,154,97,468.0000000268,206.0000000113,nhgis_block_weight_chain_2000_2010_2020,154.0,1.0,468.0000000268,206.0000000113,1.0,1.0,1.0,1.0,population
16019019001,019001,019,Voting District 019001,16019019001,1602,Congressional District 2,2,02,27.0,27,29,2115.0,830.0,nhgis_block_weight_chain_2000_2010_2020,27.0,1.0,2115.0,830.0,1.0,1.0,1.0,1.0,population
16019019002,019002,019,Voting District 019002,16019019002,1602,Congressional District 2,2,02,33.0,33,28,2210.0,772.0,nhgis_block_weight_chain_2000_2010_2020,33.0,1.0,2210.0,772.0,1.0,1.0,1.0,1.0,population
16019019003,019003,019,Voting District 019003,16019019003,1602,Congressional District 2,2,02,33.0,33,35,1234.9999999983,563.9999999988,nhgis_block_weight_chain_2000_2010_2020,33.0,1.0,1234.9999999983,563.9999999988,1.0,1.0,1.0,1.0,population
16019019004,019004,019,Voting District 019004,16019019004,1602,Congressional District 2,2,02,31.9999999998,32,27,1719.9999999748,674.9999999884,nhgis_block_weight_chain_2000_2010_2020,31.9999999998,0.99999999999375,1719.9999999748,674.9999999884,1.0,1.0,1.0,1.0,population
16019019005,019005,019,Voting District 019005,16019019005,1602,Congressional District 2,2,02,71.99999999959999,72,94,1771.9999999962,676.9999999988,nhgis_block_weight_chain_2000_2010_2020,71.99999999959999,0.9999999999944443,1771.9999999962,676.9999999988,1.0,1.0,1.0,1.0,population
16019019006,019006,019,Voting District 019006,16019019006,1602,Congressional District 2,2,02,68.99999999966289,69,67,3312.999999977504,977.999999993419,nhgis_block_weight_chain_2000_2010_2020,68.99999999966289,0.9999999999951144,3312.999999977504,977.999999993419,1.0,1.0,1.0,1.0,population
16019019007,019007,019,Voting District 019007,16019019007,1602,Congressional District 2,2,02,34.0,34,43,1217.0,467.0,nhgis_block_weight_chain_2000_2010_2020,34.0,1.0,1217.0,467.0,1.0,1.0,1.0,1.0,population
16019019008,019008,019,Voting District 019008,16019019008,1602,Congressional District 2,2,02,104.0000000001,104,128,2394.0000000016,1143.0000000012,nhgis_block_weight_chain_2000_2010_2020,104.0000000001,1.0000000000009615,2394.0000000016,1143.0000000012,1.0,1.0,1.0,1.0,population
16019019009,019009,019,Voting District 019009,16019019009,1602,Congressional District 2,2,02,88.0,88,120,2961.0,1164.0,nhgis_block_weight_chain_2000_2010_2020,88.0,1.0,2961.0,1164.0,1.0,1.0,1.0,1.0,population
16019019010,019010,019,Voting District 019010,16019019010,1602,Congressional District 2,2,02,32.0,32,48,1483.0,626.0,nhgis_block_weight_chain_2000_2010_2020,32.0,1.0,1483.0,626.0,1.0,1.0,1.0,1.0,population
16019019011,019011,019,Voting District 019011,16019019011,1602,Congressional District 2,2,02,25.0,25,42,1197.0,540.0,nhgis_block_weight_chain_2000_2010_2020,25.0,1.0,1197.0,540.0,1.0,1.0,1.0,1.0,population
16019019012,019012,019,Voting District 019012,16019019012,1602,Congressional District 2,2,02,36.0,36,54,1503.0,683.0,nhgis_block_weight_chain_2000_2010_2020,36.0,1.0,1503.0,683.0,1.0,1.0,1.0,1.0,population
16019019013,019013,019,Voting District 019013,16019019013,1602,Congressional District 2,2,02,136.00000000012466,136,177,2372.9999999805314,1129.9999999887657,nhgis_block_weight_chain_2000_2010_2020,136.00000000012466,1.0000000000009166,2372.9999999805314,1129.9999999887657,1.0,1.0,1.0,1.0,population
16019019014,019014,019,Voting District 019014,16019019014,1602,Congressional District 2,2,02,60.9999999999,61,62,1357.9999999998,593.9999999998,nhgis_block_weight_chain_2000_2010_2020,60.9999999999,0.9999999999983606,1357.9999999998,593.9999999998,1.0,1.0,1.0,1.0,population
16019019015,019015,019,Voting District 019015,16019019015,1602,Congressional District 2,2,02,43.0,43,32,1660.0,651.0,nhgis_block_weight_chain_2000_2010_2020,43.0,1.0,1660.0,651.0,1.0,1.0,1.0,1.0,population
16019019016,019016,019,Voting District 019016,16019019016,1602,Congressional District 2,2,02,34.0,34,39,2104.0,677.0,nhgis_block_weight_chain_2000_2010_2020,34.0,1.0,2104.0,677.0,1.0,1.0,1.0,1.0,population
16019019017,019017,019,Voting District 019017,16019019017,1602,Congressional District 2,2,02,23.00000000005038,23,23,1662.0000000046855,732.000000001965,nhgis_block_weight_chain_2000_2010_2020,23.00000000005038,1.0000000000021905,1662.0000000046855,732.000000001965,1.0,1.0,1.0,1.0,population
16019019018,019018,019,Voting District 019018,16019019018,1602,Congressional District 2,2,02,28.0,28,28,1098.0,481.0,nhgis_block_weight_chain_2000_2010_2020,28.0,1.0,1098.0,481.0,1.0,1.0,1.0,1.0,population
16019019019,019019,019,Voting District 019019,16019019019,1602,Congressional District 2,2,02,31.0,31,33,1510.0,586.0,nhgis_block_weight_chain_2000_2010_2020,31.0,1.0,1510.0,586.0,1.0,1.0,1.0,1.0,population
16019019020,019020,019,Voting District 019020,16019019020,1602,Congressional District 2,2,02,23.999999999899998,24,29,1474.9999999991,560.9999999997,nhgis_block_weight_chain_2000_2010_2020,23.999999999899998,0.9999999999958332,1474.9999999991,560.9999999997,1.0,1.0,1.0,1.0,population
16019019021,019021,019,Voting District 019021,16019019021,1602,Congressional District 2,2,02,46.999999999700684,47,56,1604.9999999720576,533.9999999911308,nhgis_block_weight_chain_2000_2010_2020,46.999999999700684,0.9999999999936315,1604.9999999720576,533.9999999911308,1.0,1.0,1.0,1.0,population
16019019022,019022,019,Voting District 019022,16019019022,1602,Congressional District 2,2,02,31.0000000002,31,27,1066.0000000094,427.0000000036,nhgis_block_weight_chain_2000_2010_2020,31.0000000002,1.0000000000064515,1066.0000000094,427.0000000036,1.0,1.0,1.0,1.0,population
16019019023,019023,019,Voting District 019023,16019019023,1602,Congressional District 2,2,02,22.0,22,24,1528.0,548.0,nhgis_block_weight_chain_2000_2010_2020,22.0,1.0,1528.0,548.0,1.0,1.0,1.0,1.0,population
16019019024,019024,019,Voting District 019024,16019019024,1602,Congressional District 2,2,02,36.0000000001,36,36,2647.0000000288,1027.0000000171,nhgis_block_weight_chain_2000_2010_2020,36.0000000001,1.0000000000027778,2647.0000000288,1027.0000000171,1.0,1.0,1.0,1.0,population
16019019025,019025,019,Voting District 019025,16019019025,1602,Congressional District 2,2,02,23.0,23,23,2374.000000011,1032.0000000083,nhgis_block_weight_chain_2000_2010_2020,23.0,1.0,2374.000000011,1032.0000000083,1.0,1.0,1.0,1.0,population
16019019026,019026,019,Voting District 019026,16019019026,1602,Congressional District 2,2,02,34.9999999999,35,40,1541.0000000206,575.0000000052,nhgis_block_weight_chain_2000_2010_2020,34.9999999999,0.9999999999971428,1541.0000000206,575.0000000052,1.0,1.0,1.0,1.0,population
16019019027,019027,019,Voting District 019027,16019019027,1602,Congressional District 2,2,02,26.9999999998,27,21,1732.9999999998,533.9999999999,nhgis_block_weight_chain_2000_2010_2020,26.9999999998,0.9999999999925926,1732.9999999998,533.9999999999,1.0,1.0,1.0,1.0,population
16019019036,019036,019,Voting District 019036,16019019036,1602,Congressional District 2,2,02,132.00000000080001,132,145,1198.9999999915,387.9999999988,nhgis_block_weight_chain_2000_2010_2020,132.00000000080001,1.0000000000060607,1198.9999999915,387.9999999988,1.0,1.0,1.0,1.0,population
16019019037,019037,019,Voting District 019037,16019019037,1602,Congressional District 2,2,02,93.00000000008133,93,109,1541.000000006306,558.0000000020625,nhgis_block_weight_chain_2000_2010_2020,93.00000000008133,1.0000000000008744,1541.000000006306,558.0000000020625,1.0,1.0,1.0,1.0,population
16019019038,019038,019,Voting District 019038,16019019038,1602,Congressional District 2,2,02,47.00000000010054,47,53,683.0000000053998,242.0000000020006,nhgis_block_weight_chain_2000_2010_2020,47.00000000010054,1.0000000000021392,683.0000000053998,242.0000000020006,1.0,1.0,1.0,1.0,population
16019019039,019039,019,Voting District 019039,16019019039,1602,Congressional District 2,2,02,38.9999999999,39,52,1169.9999999874,379.9999999962,nhgis_block_weight_chain_2000_2010_2020,38.9999999999,0.9999999999974358,1169.9999999874,379.9999999962,1.0,1.0,1.0,1.0,population
16019019040,019040,019,Voting District 019040,16019019040,1602,Congressional District 2,2,02,93.99999999993014,94,115,1841.0000000054042,599.000000001931,nhgis_block_weight_chain_2000_2010_2020,93.99999999993014,0.9999999999992568,1841.0000000054042,599.000000001931,1.0,1.0,1.0,1.0,population
16019019041,019041,019,Voting District 019041,16019019041,1602,Congressional District 2,2,02,125.99999999939413,126,179,3653.9999999454076,1245.999999982068,nhgis_block_weight_chain_2000_2010_2020,125.99999999939413,0.9999999999951915,3653.9999999454076,1245.999999982068,1.0,1.0,1.0,1.0,population
16019019042,019042,019,Voting District 019042,16019019042,1602,Congressional District 2,2,02,52.0000000002,52,52,838.0000000149,297.0000000065,nhgis_block_weight_chain_2000_2010_2020,52.0000000002,1.000000000003846,838.0000000149,297.0000000065,1.0,1.0,1.0,1.0,population
16019019043,019043,019,Voting District 019043,16019019043,1602,Congressional District 2,2,02,65.0000000003,65,71,1937.0000000466,583.000000014,nhgis_block_weight_chain_2000_2010_2020,65.0000000003,1.0000000000046154,1937.0000000466,583.000000014,1.0,1.0,1.0,1.0,population
16019019044,019044,019,Voting District 019044,16019019044,1602,Congressional District 2,2,02,27.99999999993871,28,52,941.9999999977774,355.99999999896454,nhgis_block_weight_chain_2000_2010_2020,27.99999999993871,0.999999999997811,941.9999999977774,355.99999999896454,1.0,1.0,1.0,1.0,population
16019019045,019045,019,Voting District 019045,16019019045,1602,Congressional District 2,2,02,36.0,36,95,1717.0000000008,584.0000000006,nhgis_block_weight_chain_2000_2010_2020,36.0,1.0,1717.0000000008,584.0000000006,1.0,1.0,1.0,1.0,population
16019019046,019046,019,Voting District 019046,16019019046,1602,Congressional District 2,2,02,30.000000000301807,30,60,2535.0000001172834,858.000000037977,nhgis_block_weight_chain_2000_2010_2020,30.000000000301807,1.0000000000100602,2535.0000001172834,858.000000037977,1.0,1.0,1.0,1.0,population
16019019047,019047,019,Voting District 019047,16019019047,1602,Congressional District 2,2,02,18.0,18,29,1697.9999999846,477.9999999962,nhgis_block_weight_chain_2000_2010_2020,18.0,1.0,1697.9999999846,477.9999999962,1.0,1.0,1.0,1.0,population
16019019048,019048,019,Voting District 019048,16019019048,1602,Congressional District 2,2,02,22.000000000100002,22,44,2228.0000001655,676.0000000466,nhgis_block_weight_chain_2000_2010_2020,22.000000000100002,1.0000000000045455,2228.0000001655,676.0000000466,1.0,1.0,1.0,1.0,population
