precinct_key,precinct_norm,COUNTYFP20,prec_id,district_num,target_id,target_name,area_weight,population_weight,housing_weight,block_weight,crosswalk_basis
16015158050,BOISE - 158050,015,158050,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16015158060,BOISE - 158060,015,158060,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16015158070,BOISE - 158070,015,158070,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16015158080,BOISE - 158080,015,158080,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378001,CUSTER - 378001,037,378001,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378002,CUSTER - 378002,037,378002,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378003,CUSTER - 378003,037,378003,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378004,CUSTER - 378004,037,378004,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378005,CUSTER - 378005,037,378005,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378006,CUSTER - 378006,037,378006,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378007,CUSTER - 378007,037,378007,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378008,CUSTER - 378008,037,378008,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037378009,CUSTER - 378009,037,378009,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392301,ELMORE - 392301,039,392301,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392303,ELMORE - 392303,039,392303,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392304,ELMORE - 392304,039,392304,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392305,ELMORE - 392305,039,392305,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392306,ELMORE - 392306,039,392306,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392307,ELMORE - 392307,039,392307,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392308,ELMORE - 392308,039,392308,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392309,ELMORE - 392309,039,392309,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392310,ELMORE - 392310,039,392310,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392311,ELMORE - 392311,039,392311,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392312,ELMORE - 392312,039,392312,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392313,ELMORE - 392313,039,392313,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392314,ELMORE - 392314,039,392314,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392315,ELMORE - 392315,039,392315,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392316,ELMORE - 392316,039,392316,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392317,ELMORE - 392317,039,392317,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039392318,ELMORE - 392318,039,392318,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085858001,VALLEY - 858001,085,858001,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085858002,VALLEY - 858002,085,858002,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085858003,VALLEY - 858003,085,858003,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085858004,VALLEY - 858004,085,858004,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085858005,VALLEY - 858005,085,858005,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085858006,VALLEY - 858006,085,858006,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085858007,VALLEY - 858007,085,858007,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085858008,VALLEY - 858008,085,858008,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16027271017,CANYON - 271017,027,271017,9,16009,State House District 9,0.13155136269034085,0.13155136269034085,0.14307931571534746,0.15384615384850886,population
16027271131,CANYON - 271131,027,271131,9,16009,State House District 9,0.808707124005514,0.808707124005514,0.810699588471079,0.6363636363673517,population
16027271133,CANYON - 271133,027,271133,9,16009,State House District 9,0.7179807659835329,0.7179807659835329,0.7217486047372833,0.8647377792750293,population
16027271134,CANYON - 271134,027,271134,9,16009,State House District 9,0.07610770717469963,0.07610770717469963,0.0652857990677427,0.03466463672233368,population
16027271135,CANYON - 271135,027,271135,9,16009,State House District 9,0.9908683725024379,0.9908683725024379,0.9910187067910471,0.980529641829946,population
16027271136,CANYON - 271136,027,271136,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16027271137,CANYON - 271137,027,271137,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16027271138,CANYON - 271138,027,271138,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16027271144,CANYON - 271144,027,271144,9,16009,State House District 9,0.7358778057075015,0.7358778057075015,0.6995719146563475,0.6595579829725438,population
16027279001,CANYON - 279001,027,279001,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16027279002,CANYON - 279002,027,279002,9,16009,State House District 9,1.0,1.0,1.0,0.9924245248179484,population
16027279003,CANYON - 279003,027,279003,9,16009,State House District 9,5.934118325744281e-07,5.934118325744281e-07,8.313085788694456e-07,1.7947190813227147e-06,population
16075759001,PAYETTE - 759001,075,759001,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759002,PAYETTE - 759002,075,759002,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759003,PAYETTE - 759003,075,759003,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759004,PAYETTE - 759004,075,759004,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759005,PAYETTE - 759005,075,759005,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759006,PAYETTE - 759006,075,759006,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759007,PAYETTE - 759007,075,759007,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759008,PAYETTE - 759008,075,759008,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759009,PAYETTE - 759009,075,759009,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16075759010,PAYETTE - 759010,075,759010,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879001,WASHINGTON - 879001,087,879001,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879002,WASHINGTON - 879002,087,879002,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879003,WASHINGTON - 879003,087,879003,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879004,WASHINGTON - 879004,087,879004,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879005,WASHINGTON - 879005,087,879005,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879006,WASHINGTON - 879006,087,879006,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879007,WASHINGTON - 879007,087,879007,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879008,WASHINGTON - 879008,087,879008,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879009,WASHINGTON - 879009,087,879009,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879010,WASHINGTON - 879010,087,879010,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16087879011,WASHINGTON - 879011,087,879011,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16001011401,ADA - 011401,001,011401,10,16010,State House District 10,0.7648687861146939,0.7648687861146939,0.7782563880478935,0.6362205025311187,population
16001011404,ADA - 011404,001,011404,10,16010,State House District 10,1.0,1.0,1.0,1.0,population
16001011405,ADA - 011405,001,011405,10,16010,State House District 10,0.9850239754946359,0.9850239754946359,0.9842259432633487,0.9801694104747892,population
16001011412,ADA - 011412,001,011412,10,16010,State House District 10,0.6904344085601688,0.6904344085601688,0.7086269412911608,0.7023232325307629,population
16027271008,CANYON - 271008,027,271008,10,16010,State House District 10,0.023714394887589293,0.023714394887589293,0.028490667335020575,0.14959714880644978,population
16027271012,CANYON - 271012,027,271012,10,16010,State House District 10,0.05471468386005251,0.05471468386005251,0.05045863569875667,0.14893598790678722,population
16027271015,CANYON - 271015,027,271015,10,16010,State House District 10,0.0,0.0,0.0,0.0006155740233333332,population
16027271016,CANYON - 271016,027,271016,10,16010,State House District 10,0.5868375377455035,0.5868375377455035,0.5411118193934283,0.4496167984666035,population
16027271020,CANYON - 271020,027,271020,10,16010,State House District 10,0.10853168247332778,0.10853168247332778,0.08183338555849594,0.11469182068399604,population
16027271134,CANYON - 271134,027,271134,10,16010,State House District 10,0.9238922928253004,0.9238922928253004,0.9347142009322573,0.9639236844705453,population
16027271135,CANYON - 271135,027,271135,10,16010,State House District 10,0.00913162749756218,0.00913162749756218,0.008981293208952948,0.019470358170054086,population
16027271139,CANYON - 271139,027,271139,10,16010,State House District 10,0.6090594148499577,0.6090594148499577,0.7189616063067422,0.8349436156402965,population
16027271140,CANYON - 271140,027,271140,10,16010,State House District 10,1.0,1.0,1.0,1.0,population
16027271141,CANYON - 271141,027,271141,10,16010,State House District 10,1.0,1.0,1.0,1.0,population
16027271142,CANYON - 271142,027,271142,10,16010,State House District 10,1.0,1.0,1.0,1.0,population
16027271143,CANYON - 271143,027,271143,10,16010,State House District 10,1.0,1.0,1.0,1.0,population
16027271144,CANYON - 271144,027,271144,10,16010,State House District 10,0.26412219429249845,0.26412219429249845,0.3004280853436525,0.3404420170274562,population
16027271251,CANYON - 271251,027,271251,10,16010,State House District 10,1.0,1.0,1.0,1.0,population
16027271252,CANYON - 271252,027,271252,10,16010,State House District 10,1.0,1.0,1.0,0.9990530716930168,population
16027271253,CANYON - 271253,027,271253,10,16010,State House District 10,0.3787289234788191,0.3787289234788191,0.16624685138506423,0.38805970149014446,population
16027279002,CANYON - 279002,027,279002,10,16010,State House District 10,0.0,0.0,0.0,0.007575475182051561,population
16027279003,CANYON - 279003,027,279003,10,16010,State House District 10,0.9999994065881674,0.9999994065881674,0.9999991686914211,0.9999982052809187,population
16027271007,CANYON - 271007,027,271007,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027271008,CANYON - 271008,027,271008,11,16011,State House District 11,0.9762856051124107,0.9762856051124107,0.9715093326649794,0.8504028511935503,population
16027271009,CANYON - 271009,027,271009,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027271010,CANYON - 271010,027,271010,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027271011,CANYON - 271011,027,271011,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027271012,CANYON - 271012,027,271012,11,16011,State House District 11,0.9452853161399475,0.9452853161399475,0.9495413643012433,0.8510640120932128,population
16027271013,CANYON - 271013,027,271013,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027271014,CANYON - 271014,027,271014,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027271015,CANYON - 271015,027,271015,11,16011,State House District 11,1.0,1.0,1.0,0.9993844259766667,population
16027271016,CANYON - 271016,027,271016,11,16011,State House District 11,0.4131624622544965,0.4131624622544965,0.4588881806065716,0.5503832015333966,population
16027271017,CANYON - 271017,027,271017,11,16011,State House District 11,0.8684486373096592,0.8684486373096592,0.8569206842846526,0.8461538461514911,population
16027271018,CANYON - 271018,027,271018,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027271019,CANYON - 271019,027,271019,11,16011,State House District 11,1.0,1.0,1.0,1.0,population
16027271020,CANYON - 271020,027,271020,11,16011,State House District 11,0.8914683175266721,0.8914683175266721,0.918166614441504,0.8853081793160039,population
16027271131,CANYON - 271131,027,271131,11,16011,State House District 11,0.191292875994486,0.191292875994486,0.189300411528921,0.36363636363264823,population
16027271134,CANYON - 271134,027,271134,11,16011,State House District 11,0.0,0.0,0.0,0.0014116788071209668,population
16027271139,CANYON - 271139,027,271139,11,16011,State House District 11,0.39094058515004226,0.39094058515004226,0.2810383936932578,0.16505638435970352,population
16027271249,CANYON - 271249,027,271249,11,16011,State House District 11,0.009715763039634269,0.009715763039634269,0.010233628020159747,0.03875953590108073,population
16027271130,CANYON - 271130,027,271130,12,16012,State House District 12,0.19346048179277076,0.19346048179277076,0.19709723760050468,0.2533934372743485,population
16027271249,CANYON - 271249,027,271249,12,16012,State House District 12,0.9902842369603657,0.9902842369603657,0.9897663719798403,0.9612404640989193,population
16027271250,CANYON - 271250,027,271250,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271252,CANYON - 271252,027,271252,12,16012,State House District 12,0.0,0.0,0.0,0.0009469283069832129,population
16027271254,CANYON - 271254,027,271254,12,16012,State House District 12,0.9569111413488093,0.9569111413488093,0.9429930691010463,0.8959724704080247,population
16027271255,CANYON - 271255,027,271255,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271256,CANYON - 271256,027,271256,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271257,CANYON - 271257,027,271257,12,16012,State House District 12,0.5691551701691188,0.5691551701691188,0.5478265026810083,0.6099099245598015,population
16027271259,CANYON - 271259,027,271259,12,16012,State House District 12,0.9702659417540924,0.9702659417540924,0.959843923704776,0.9223066347546298,population
16027271260,CANYON - 271260,027,271260,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271261,CANYON - 271261,027,271261,12,16012,State House District 12,0.657587981638593,0.657587981638593,0.6047507820884458,0.5662876852842424,population
16027271262,CANYON - 271262,027,271262,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271371,CANYON - 271371,027,271371,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271372,CANYON - 271372,027,271372,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271373,CANYON - 271373,027,271373,12,16012,State House District 12,0.00028758169957647056,0.00028758169957647056,0.00027708506533665833,0.00044091710793650796,population
16027271374,CANYON - 271374,027,271374,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271375,CANYON - 271375,027,271375,12,16012,State House District 12,1.0,1.0,1.0,1.0,population
16027271376,CANYON - 271376,027,271376,12,16012,State House District 12,0.000809262251764262,0.000809262251764262,0.000819863878149198,0.0009669860752899519,population
16027271378,CANYON - 271378,027,271378,12,16012,State House District 12,0.197154636900425,0.197154636900425,0.17891905909405378,0.2862376976163323,population
16027271128,CANYON - 271128,027,271128,13,16013,State House District 13,0.8338182988114765,0.8338182988114765,0.8500762230873304,0.8853012412297485,population
16027271129,CANYON - 271129,027,271129,13,16013,State House District 13,0.6976060614829943,0.6976060614829943,0.6822303380023339,0.5503634293375903,population
16027271253,CANYON - 271253,027,271253,13,16013,State House District 13,0.6212710765211809,0.6212710765211809,0.8337531486149358,0.6119402985098555,population
16027271257,CANYON - 271257,027,271257,13,16013,State House District 13,0.4308448298308813,0.4308448298308813,0.4521734973189918,0.3900900754401986,population
16027271258,CANYON - 271258,027,271258,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027271261,CANYON - 271261,027,271261,13,16013,State House District 13,0.34241201836140706,0.34241201836140706,0.39524921791155426,0.43371231471575755,population
16027271369,CANYON - 271369,027,271369,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027271370,CANYON - 271370,027,271370,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027271373,CANYON - 271373,027,271373,13,16013,State House District 13,0.9997124183004235,0.9997124183004235,0.9997229149346634,0.9995590828920635,population
16027271376,CANYON - 271376,027,271376,13,16013,State House District 13,0.9991907377482357,0.9991907377482357,0.9991801361218507,0.99903301392471,population
16027271377,CANYON - 271377,027,271377,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027271378,CANYON - 271378,027,271378,13,16013,State House District 13,0.802845363099575,0.802845363099575,0.8210809409059463,0.7137623023836676,population
16027271379,CANYON - 271379,027,271379,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027271380,CANYON - 271380,027,271380,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027271381,CANYON - 271381,027,271381,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16027271382,CANYON - 271382,027,271382,13,16013,State House District 13,1.0,1.0,1.0,1.0,population
16001011401,ADA - 011401,001,011401,14,16014,State House District 14,0.2351312138853061,0.2351312138853061,0.22174361195210646,0.3637794974688812,population
16001011402,ADA - 011402,001,011402,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011403,ADA - 011403,001,011403,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011405,ADA - 011405,001,011405,14,16014,State House District 14,0.014976024505363976,0.014976024505363976,0.015774056736651387,0.019830589525210697,population
16001011406,ADA - 011406,001,011406,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011407,ADA - 011407,001,011407,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011408,ADA - 011408,001,011408,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011409,ADA - 011409,001,011409,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011410,ADA - 011410,001,011410,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011411,ADA - 011411,001,011411,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011412,ADA - 011412,001,011412,14,16014,State House District 14,0.0631580862728081,0.0631580862728081,0.06056327623761324,0.12415570008486167,population
16001011413,ADA - 011413,001,011413,14,16014,State House District 14,0.8537346882737061,0.8537346882737061,0.8551739158483952,0.8147549417305026,population
16001011415,ADA - 011415,001,011415,14,16014,State House District 14,0.9968602302379983,0.9968602302379983,0.9968154964026094,0.9970477287410414,population
16001011416,ADA - 011416,001,011416,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458001,GEM - 458001,045,458001,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458002,GEM - 458002,045,458002,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458003,GEM - 458003,045,458003,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458004,GEM - 458004,045,458004,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458005,GEM - 458005,045,458005,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458006,GEM - 458006,045,458006,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458007,GEM - 458007,045,458007,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458008,GEM - 458008,045,458008,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458009,GEM - 458009,045,458009,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458010,GEM - 458010,045,458010,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458011,GEM - 458011,045,458011,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458012,GEM - 458012,045,458012,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16045458013,GEM - 458013,045,458013,14,16014,State House District 14,1.0,1.0,1.0,1.0,population
16001011501,ADA - 011501,001,011501,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011502,ADA - 011502,001,011502,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011503,ADA - 011503,001,011503,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011504,ADA - 011504,001,011504,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011505,ADA - 011505,001,011505,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011506,ADA - 011506,001,011506,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011507,ADA - 011507,001,011507,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011508,ADA - 011508,001,011508,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011509,ADA - 011509,001,011509,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011510,ADA - 011510,001,011510,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011511,ADA - 011511,001,011511,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011512,ADA - 011512,001,011512,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011513,ADA - 011513,001,011513,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001011514,ADA - 011514,001,011514,15,16015,State House District 15,0.9971539978952927,0.9971539978952927,0.996997238402485,0.9952283330557355,population
16001011515,ADA - 011515,001,011515,15,16015,State House District 15,0.998916664377362,0.998916664377362,0.9986150909789041,0.9991978658358758,population
16001011701,ADA - 011701,001,011701,15,16015,State House District 15,0.17782571881349205,0.17782571881349205,0.15153371292032022,0.19110566417390332,population
16001012011,ADA - 012011,001,012011,15,16015,State House District 15,1.0,1.0,1.0,1.0,population
16001012013,ADA - 012013,001,012013,15,16015,State House District 15,0.46513416775383115,0.46513416775383115,0.44460270619871695,0.39610098125165477,population
16001011601,ADA - 011601,001,011601,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011602,ADA - 011602,001,011602,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011603,ADA - 011603,001,011603,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011604,ADA - 011604,001,011604,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011605,ADA - 011605,001,011605,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011606,ADA - 011606,001,011606,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011607,ADA - 011607,001,011607,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011608,ADA - 011608,001,011608,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011609,ADA - 011609,001,011609,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011610,ADA - 011610,001,011610,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011611,ADA - 011611,001,011611,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011612,ADA - 011612,001,011612,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011613,ADA - 011613,001,011613,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011614,ADA - 011614,001,011614,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011615,ADA - 011615,001,011615,16,16016,State House District 16,1.0,1.0,1.0,1.0,population
16001011701,ADA - 011701,001,011701,16,16016,State House District 16,0.822174281186508,0.822174281186508,0.8484662870796799,0.8088943358260967,population
16001011514,ADA - 011514,001,011514,17,16017,State House District 17,0.0028460021047072522,0.0028460021047072522,0.0030027615975150444,0.004771666944264409,population
16001011515,ADA - 011515,001,011515,17,16017,State House District 17,0.0010833356226379715,0.0010833356226379715,0.0013849090210958934,0.0008021341641242749,population
16001011702,ADA - 011702,001,011702,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011703,ADA - 011703,001,011703,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011704,ADA - 011704,001,011704,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011705,ADA - 011705,001,011705,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011706,ADA - 011706,001,011706,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011707,ADA - 011707,001,011707,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011708,ADA - 011708,001,011708,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011709,ADA - 011709,001,011709,17,16017,State House District 17,0.9855558702934631,0.9855558702934631,0.9830072022498627,0.9179488595393934,population
16001011712,ADA - 011712,001,011712,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011713,ADA - 011713,001,011713,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011714,ADA - 011714,001,011714,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011715,ADA - 011715,001,011715,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011801,ADA - 011801,001,011801,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011802,ADA - 011802,001,011802,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011803,ADA - 011803,001,011803,17,16017,State House District 17,0.08317843866125817,0.08317843866125817,0.08261405671931944,0.32926829268316565,population
16001011807,ADA - 011807,001,011807,17,16017,State House District 17,0.7350288121559055,0.7350288121559055,0.7310653894013994,0.7021644693219186,population
16001012104,ADA - 012104,001,012104,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001012105,ADA - 012105,001,012105,17,16017,State House District 17,1.0,1.0,1.0,1.0,population
16001011709,ADA - 011709,001,011709,18,16018,State House District 18,0.01444412970653682,0.01444412970653682,0.016992797750137362,0.08205114046060649,population
16001011710,ADA - 011710,001,011710,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011711,ADA - 011711,001,011711,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011803,ADA - 011803,001,011803,18,16018,State House District 18,0.9168215613387417,0.9168215613387417,0.9173859432806807,0.6707317073168344,population
16001011804,ADA - 011804,001,011804,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011805,ADA - 011805,001,011805,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011806,ADA - 011806,001,011806,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011807,ADA - 011807,001,011807,18,16018,State House District 18,0.26497118784409446,0.26497118784409446,0.2689346105986005,0.29783553067808144,population
16001011808,ADA - 011808,001,011808,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011809,ADA - 011809,001,011809,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011810,ADA - 011810,001,011810,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011811,ADA - 011811,001,011811,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011812,ADA - 011812,001,011812,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011813,ADA - 011813,001,011813,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011814,ADA - 011814,001,011814,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011815,ADA - 011815,001,011815,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011816,ADA - 011816,001,011816,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011817,ADA - 011817,001,011817,18,16018,State House District 18,0.9930964433448539,0.9930964433448539,0.9914614437642157,0.950919577002101,population
16001011818,ADA - 011818,001,011818,18,16018,State House District 18,1.0,1.0,1.0,1.0,population
16001011918,ADA - 011918,001,011918,18,16018,State House District 18,8.94516405880166e-07,8.94516405880166e-07,1.8205572280177812e-06,0.041777030430262846,population
16001012214,ADA - 012214,001,012214,18,16018,State House District 18,0.61955594186768,0.61955594186768,0.005478165980269952,0.029660437641612688,population
16001011817,ADA - 011817,001,011817,19,16019,State House District 19,0.006903556655146076,0.006903556655146076,0.008538556235784213,0.049080422997898915,population
16001011901,ADA - 011901,001,011901,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011902,ADA - 011902,001,011902,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011903,ADA - 011903,001,011903,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011904,ADA - 011904,001,011904,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011905,ADA - 011905,001,011905,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011906,ADA - 011906,001,011906,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011907,ADA - 011907,001,011907,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011908,ADA - 011908,001,011908,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011909,ADA - 011909,001,011909,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011910,ADA - 011910,001,011910,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011911,ADA - 011911,001,011911,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011912,ADA - 011912,001,011912,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
16001011913,ADA - 011913,001,011913,19,16019,State House District 19,1.0,1.0,1.0,1.0,population
