GEOID20,precinct_norm,COUNTYFP20,prec_id,target_id,target_name,district_num,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_vtd20_pop2000,source_vtd20_housing2000,source_vtd20_block_weight,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16005052913,BANNOCK - 052913,005,052913,1602,Congressional District 2,2,41.9999999999,42,32,1852.9999999989,837.9999999996,nhgis_block_weight_chain_2000_2010_2020,1852.9999999989,837.9999999996,41.9999999999,1.0,1.0,1.0,1.0,population
16005052914,BANNOCK - 052914,005,052914,1602,Congressional District 2,2,35.946009589909565,40,39,1511.9651162766,613.8139534872,nhgis_block_weight_chain_2000_2010_2020,1511.9651162766,613.8139534872,35.946009589909565,1.0,1.0,1.0,1.0,population
16005052915,BANNOCK - 052915,005,052915,1602,Congressional District 2,2,30.4037013378,36,35,1397.3780583752,619.3576338386999,nhgis_block_weight_chain_2000_2010_2020,1397.3780583752,619.3576338386999,30.4037013378,1.0,1.0,1.0,1.0,population
16005052917,BANNOCK - 052917,005,052917,1602,Congressional District 2,2,26.84847435591777,28,34,1856.0495424463986,752.1510826652931,nhgis_block_weight_chain_2000_2010_2020,1856.0495424463986,752.1510826652931,26.84847435591777,1.0,1.0,1.0,1.0,population
16005052918,BANNOCK - 052918,005,052918,1602,Congressional District 2,2,14.822106618167515,19,18,1208.1211387022,427.067299279,nhgis_block_weight_chain_2000_2010_2020,1208.1211387022,427.067299279,14.822106618167515,1.0,1.0,1.0,1.0,population
16005052919,BANNOCK - 052919,005,052919,1602,Congressional District 2,2,20.0022550315,21,21,1245.004510063,499.0022550315,nhgis_block_weight_chain_2000_2010_2020,1245.004510063,499.0022550315,20.0022550315,1.0,1.0,1.0,1.0,population
16005052920,BANNOCK - 052920,005,052920,1602,Congressional District 2,2,30.922920875978626,32,31,1394.6523152852,599.8261576426,nhgis_block_weight_chain_2000_2010_2020,1394.6523152852,599.8261576426,30.922920875978626,1.0,1.0,1.0,1.0,population
16005052921,BANNOCK - 052921,005,052921,1602,Congressional District 2,2,12.1399125124,14,15,1527.5051546016,590.1357388168,nhgis_block_weight_chain_2000_2010_2020,1527.5051546016,590.1357388168,12.1399125124,1.0,1.0,1.0,1.0,population
16005052922,BANNOCK - 052922,005,052922,1602,Congressional District 2,2,22.3676975944,23,24,1373.6288658976,542.5601374248,nhgis_block_weight_chain_2000_2010_2020,1373.6288658976,542.5601374248,22.3676975944,1.0,1.0,1.0,1.0,population
16005052923,BANNOCK - 052923,005,052923,1602,Congressional District 2,2,18.530927835,19,19,1242.8659794149999,548.304123724,nhgis_block_weight_chain_2000_2010_2020,1242.8659794149999,548.304123724,18.530927835,1.0,1.0,1.0,1.0,population
16005052924,BANNOCK - 052924,005,052924,1602,Congressional District 2,2,29.0,29,29,860.0,394.0,nhgis_block_weight_chain_2000_2010_2020,860.0,394.0,29.0,1.0,1.0,1.0,1.0,population
16005052925,BANNOCK - 052925,005,052925,1602,Congressional District 2,2,85.50887676199912,86,93,2686.0,847.0,nhgis_block_weight_chain_2000_2010_2020,2686.0,847.0,85.50887676199912,1.0,1.0,1.0,1.0,population
16005052926,BANNOCK - 052926,005,052926,1602,Congressional District 2,2,78.0085848362,80,88,1705.0,786.0,nhgis_block_weight_chain_2000_2010_2020,1705.0,786.0,78.0085848362,1.0,1.0,1.0,1.0,population
16005052927,BANNOCK - 052927,005,052927,1602,Congressional District 2,2,10.0089192492,11,13,552.8531156756,228.0692658293,nhgis_block_weight_chain_2000_2010_2020,552.8531156756,228.0692658293,10.0089192492,1.0,1.0,1.0,1.0,population
16005052928,BANNOCK - 052928,005,052928,1602,Congressional District 2,2,40.3912269523362,43,40,1654.7213521837007,851.2205557947138,nhgis_block_weight_chain_2000_2010_2020,1654.7213521837007,851.2205557947138,40.3912269523362,1.0,1.0,1.0,1.0,population
16005052931,BANNOCK - 052931,005,052931,1602,Congressional District 2,2,29.0,29,30,1212.0,508.0,nhgis_block_weight_chain_2000_2010_2020,1212.0,508.0,29.0,1.0,1.0,1.0,1.0,population
16005052932,BANNOCK - 052932,005,052932,1602,Congressional District 2,2,12.4344378107,13,13,684.0000000176,285.0000000074,nhgis_block_weight_chain_2000_2010_2020,684.0000000176,285.0000000074,12.4344378107,1.0,1.0,1.0,1.0,population
16005052966,BANNOCK - 052966,005,052966,1602,Congressional District 2,2,69.39195281244986,76,49,1453.9116130589002,413.0041241129712,nhgis_block_weight_chain_2000_2010_2020,1453.9116130589002,413.0041241129712,69.39195281244986,1.0,1.0,1.0,1.0,population
16007072905,BEAR LAKE - 072905,007,072905,1602,Congressional District 2,2,78.8043984192,80,60,309.4086087552,107.8028695855,nhgis_block_weight_chain_2000_2010_2020,309.4086087552,107.8028695855,78.8043984192,1.0,1.0,1.0,1.0,population
16007072916,BEAR LAKE - 072916,007,072916,1602,Congressional District 2,2,8.9999183899909,9,7,137.0,53.0,nhgis_block_weight_chain_2000_2010_2020,137.0,53.0,8.9999183899909,1.0,1.0,1.0,1.0,population
16007073201,BEAR LAKE - 073201,007,073201,1602,Congressional District 2,2,49.046507456,50,44,949.2813323813,396.2099079883,nhgis_block_weight_chain_2000_2010_2020,949.2813323813,396.2099079883,49.046507456,1.0,1.0,1.0,1.0,population
16007073202,BEAR LAKE - 073202,007,073202,1602,Congressional District 2,2,49.1255470519,52,40,830.2615960705,335.9223806435,nhgis_block_weight_chain_2000_2010_2020,830.2615960705,335.9223806435,49.1255470519,1.0,1.0,1.0,1.0,population
16007073203,BEAR LAKE - 073203,007,073203,1602,Congressional District 2,2,62.8279454924,67,65,1164.4570715517,509.8677113695,nhgis_block_weight_chain_2000_2010_2020,1164.4570715517,509.8677113695,62.8279454924,1.0,1.0,1.0,1.0,population
16007073206,BEAR LAKE - 073206,007,073206,1602,Congressional District 2,2,36.1971304154,37,31,156.5913912453,58.1971304152,nhgis_block_weight_chain_2000_2010_2020,156.5913912453,58.1971304152,36.1971304154,1.0,1.0,1.0,1.0,population
16007073207,BEAR LAKE - 073207,007,073207,1602,Congressional District 2,2,59.8089115752,60,47,279.0,122.0,nhgis_block_weight_chain_2000_2010_2020,279.0,122.0,59.8089115752,1.0,1.0,1.0,1.0,population
16007073208,BEAR LAKE - 073208,007,073208,1602,Congressional District 2,2,86.0000000001,86,115,294.9999999983,132.99999999919999,nhgis_block_weight_chain_2000_2010_2020,294.9999999983,132.99999999919999,86.0000000001,1.0,1.0,1.0,1.0,population
16007073209,BEAR LAKE - 073209,007,073209,1602,Congressional District 2,2,33.0000000002,33,37,145.0000000041,373.0000000136,nhgis_block_weight_chain_2000_2010_2020,145.0000000041,373.0000000136,33.0000000002,1.0,1.0,1.0,1.0,population
16007073210,BEAR LAKE - 073210,007,073210,1602,Congressional District 2,2,98.99937108961193,99,72,158.9981505202,71.99937108951194,nhgis_block_weight_chain_2000_2010_2020,158.9981505202,71.99937108951194,98.99937108961193,1.0,1.0,1.0,1.0,population
16007073211,BEAR LAKE - 073211,007,073211,1602,Congressional District 2,2,191.85077052522288,195,134,746.0000000001,301.9999999997,nhgis_block_weight_chain_2000_2010_2020,746.0000000001,301.9999999997,191.85077052522288,1.0,1.0,1.0,1.0,population
16007073212,BEAR LAKE - 073212,007,073212,1602,Congressional District 2,2,73.00094247115963,76,65,380.0000000023,173.0000000022274,nhgis_block_weight_chain_2000_2010_2020,380.0000000023,173.0000000022274,73.00094247115963,1.0,1.0,1.0,1.0,population
16007073213,BEAR LAKE - 073213,007,073213,1602,Congressional District 2,2,88.9999928502,90,81,606.0000000008,335.0000000009,nhgis_block_weight_chain_2000_2010_2020,606.0000000008,335.0000000009,88.9999928502,1.0,1.0,1.0,1.0,population
16007073215,BEAR LAKE - 073215,007,073215,1602,Congressional District 2,2,84.1909850155,85,64,253.9999999957,295.9999999939,nhgis_block_weight_chain_2000_2010_2020,253.9999999957,295.9999999939,84.1909850155,1.0,1.0,1.0,1.0,population
16009095001,BENEWAH - 095001,009,095001,1601,Congressional District 1,1,136.5166841928,152,84,370.7671236206,188.4847357813,nhgis_block_weight_chain_2000_2010_2020,370.7671236206,188.4847357813,136.5166841928,1.0,1.0,1.0,1.0,population
16009095002,BENEWAH - 095002,009,095002,1601,Congressional District 1,1,53.9551522143,61,41,647.5739208261,296.3927924844,nhgis_block_weight_chain_2000_2010_2020,647.5739208261,296.3927924844,53.9551522143,1.0,1.0,1.0,1.0,population
16009095003,BENEWAH - 095003,009,095003,1601,Congressional District 1,1,70.95242801015232,77,74,1233.6156953864627,543.8234718821705,nhgis_block_weight_chain_2000_2010_2020,1233.6156953864627,543.8234718821705,70.95242801015232,1.0,1.0,1.0,1.0,population
16009095004,BENEWAH - 095004,009,095004,1601,Congressional District 1,1,130.5546038411,146,66,344.9408902862,174.4619070962,nhgis_block_weight_chain_2000_2010_2020,344.9408902862,174.4619070962,130.5546038411,1.0,1.0,1.0,1.0,population
16009095005,BENEWAH - 095005,009,095005,1601,Congressional District 1,1,78.26534416289999,83,54,596.733869598,277.8169029627,nhgis_block_weight_chain_2000_2010_2020,596.733869598,277.8169029627,78.26534416289999,1.0,1.0,1.0,1.0,population
16009095006,BENEWAH - 095006,009,095006,1601,Congressional District 1,1,189.155076875,198,155,1537.7347622859,758.0059230069,nhgis_block_weight_chain_2000_2010_2020,1537.7347622859,758.0059230069,189.155076875,1.0,1.0,1.0,1.0,population
16009095007,BENEWAH - 095007,009,095007,1601,Congressional District 1,1,79.08011799,87,56,400.2164343551,203.5722459676,nhgis_block_weight_chain_2000_2010_2020,400.2164343551,203.5722459676,79.08011799,1.0,1.0,1.0,1.0,population
16009095008,BENEWAH - 095008,009,095008,1601,Congressional District 1,1,120.74300884820798,126,44,110.9833081429,63.991654071300005,nhgis_block_weight_chain_2000_2010_2020,110.9833081429,63.991654071300005,120.74300884820798,1.0,1.0,1.0,1.0,population
16009095009,BENEWAH - 095009,009,095009,1601,Congressional District 1,1,136.01741249994836,154,108,1866.7925947131373,774.0675360098296,nhgis_block_weight_chain_2000_2010_2020,1866.7925947131373,774.0675360098296,136.01741249994836,1.0,1.0,1.0,1.0,population
16009095010,BENEWAH - 095010,009,095010,1601,Congressional District 1,1,130.8298224034365,140,82,780.8774373697858,325.50851853020635,nhgis_block_weight_chain_2000_2010_2020,780.8774373697858,325.50851853020635,130.8298224034365,1.0,1.0,1.0,1.0,population
16009095011,BENEWAH - 095011,009,095011,1601,Congressional District 1,1,124.9493806371,127,79,1281.1407381206,632.135295773,nhgis_block_weight_chain_2000_2010_2020,1281.1407381206,632.135295773,124.9493806371,1.0,1.0,1.0,1.0,population
16011113101,BINGHAM - 113101,011,113101,1602,Congressional District 2,2,42.3286806999,43,42,1299.9927079221,427.7441853279,nhgis_block_weight_chain_2000_2010_2020,1299.9927079221,427.7441853279,42.3286806999,1.0,1.0,1.0,1.0,population
16011113102,BINGHAM - 113102,011,113102,1602,Congressional District 2,2,46.4100111377,48,44,1424.0163477431,533.7204172507,nhgis_block_weight_chain_2000_2010_2020,1424.0163477431,533.7204172507,46.4100111377,1.0,1.0,1.0,1.0,population
16011113103,BINGHAM - 113103,011,113103,1602,Congressional District 2,2,83.0,83,73,1867.0,765.0,nhgis_block_weight_chain_2000_2010_2020,1867.0,765.0,83.0,1.0,1.0,1.0,1.0,population
16011113104,BINGHAM - 113104,011,113104,1602,Congressional District 2,2,77.39918059873487,81,62,2613.5489826227836,960.8496608742612,nhgis_block_weight_chain_2000_2010_2020,2613.5489826227836,960.8496608742612,77.39918059873487,1.0,1.0,1.0,1.0,population
16011113105,BINGHAM - 113105,011,113105,1602,Congressional District 2,2,128.5273679637261,136,124,2602.9743464454054,1028.21931783663,nhgis_block_weight_chain_2000_2010_2020,2602.9743464454054,1028.21931783663,128.5273679637261,1.0,1.0,1.0,1.0,population
16011113106,BINGHAM - 113106,011,113106,1602,Congressional District 2,2,38.0,38,39,1726.0,602.0,nhgis_block_weight_chain_2000_2010_2020,1726.0,602.0,38.0,1.0,1.0,1.0,1.0,population
16011113107,BINGHAM - 113107,011,113107,1602,Congressional District 2,2,417.9041286679442,433,247,2000.058539593362,670.5966405439319,nhgis_block_weight_chain_2000_2010_2020,2000.058539593362,670.5966405439319,417.9041286679442,1.0,1.0,1.0,1.0,population
16011113108,BINGHAM - 113108,011,113108,1602,Congressional District 2,2,135.22369918279426,144,119,1726.487427120372,586.1626100808935,nhgis_block_weight_chain_2000_2010_2020,1726.487427120372,586.1626100808935,135.22369918279426,1.0,1.0,1.0,1.0,population
16011113109,BINGHAM - 113109,011,113109,1602,Congressional District 2,2,47.920368734922626,52,47,2235.8561713494,745.0263447966,nhgis_block_weight_chain_2000_2010_2020,2235.8561713494,745.0263447966,47.920368734922626,1.0,1.0,1.0,1.0,population
16011113110,BINGHAM - 113110,011,113110,1602,Congressional District 2,2,44.94488738721577,47,46,1364.599425374538,438.9134823057181,nhgis_block_weight_chain_2000_2010_2020,1364.599425374538,438.9134823057181,44.94488738721577,1.0,1.0,1.0,1.0,population
16011113111,BINGHAM - 113111,011,113111,1602,Congressional District 2,2,38.9999999999,39,37,1238.9999999989,384.9999999997,nhgis_block_weight_chain_2000_2010_2020,1238.9999999989,384.9999999997,38.9999999999,1.0,1.0,1.0,1.0,population
16011113112,BINGHAM - 113112,011,113112,1602,Congressional District 2,2,71.0390175931,72,61,1439.7454896247,435.8345910839,nhgis_block_weight_chain_2000_2010_2020,1439.7454896247,435.8345910839,71.0390175931,1.0,1.0,1.0,1.0,population
16011113113,BINGHAM - 113113,011,113113,1602,Congressional District 2,2,48.36613388151966,52,53,2069.982877597474,718.1435958265344,nhgis_block_weight_chain_2000_2010_2020,2069.982877597474,718.1435958265344,48.36613388151966,1.0,1.0,1.0,1.0,population
16011113114,BINGHAM - 113114,011,113114,1602,Congressional District 2,2,93.41896074581521,96,75,2073.1559142377,676.7706074824,nhgis_block_weight_chain_2000_2010_2020,2073.1559142377,676.7706074824,93.41896074581521,1.0,1.0,1.0,1.0,population
16011113115,BINGHAM - 113115,011,113115,1602,Congressional District 2,2,347.9528882136269,350,266,2893.0,1011.0,nhgis_block_weight_chain_2000_2010_2020,2893.0,1011.0,347.9528882136269,1.0,1.0,1.0,1.0,population
16011113116,BINGHAM - 113116,011,113116,1602,Congressional District 2,2,181.0000000002,181,135,801.0000000033,288.0000000012,nhgis_block_weight_chain_2000_2010_2020,801.0000000033,288.0000000012,181.0000000002,1.0,1.0,1.0,1.0,population
16011113117,BINGHAM - 113117,011,113117,1602,Congressional District 2,2,23.631590944174256,26,21,1086.0,358.0,nhgis_block_weight_chain_2000_2010_2020,1086.0,358.0,23.631590944174256,1.0,1.0,1.0,1.0,population
16011113118,BINGHAM - 113118,011,113118,1602,Congressional District 2,2,149.9247142574,152,108,1220.2545103684,391.165408914,nhgis_block_weight_chain_2000_2010_2020,1220.2545103684,391.165408914,149.9247142574,1.0,1.0,1.0,1.0,population
16011113119,BINGHAM - 113119,011,113119,1602,Congressional District 2,2,62.09239915976099,78,39,781.8544357217362,265.5931766216644,nhgis_block_weight_chain_2000_2010_2020,781.8544357217362,265.5931766216644,62.09239915976099,1.0,1.0,1.0,1.0,population
16011113120,BINGHAM - 113120,011,113120,1602,Congressional District 2,2,484.97241699947716,485,314,2865.9999999988,1009.9999999997,nhgis_block_weight_chain_2000_2010_2020,2865.9999999988,1009.9999999997,484.97241699947716,1.0,1.0,1.0,1.0,population
16011113121,BINGHAM - 113121,011,113121,1602,Congressional District 2,2,60.72837955988034,62,69,1784.389793469626,514.0698919118656,nhgis_block_weight_chain_2000_2010_2020,1784.389793469626,514.0698919118656,60.72837955988034,1.0,1.0,1.0,1.0,population
16011113122,BINGHAM - 113122,011,113122,1602,Congressional District 2,2,76.4259253088,81,71,1139.3527236079,387.54171359960003,nhgis_block_weight_chain_2000_2010_2020,1139.3527236079,387.54171359960003,76.4259253088,1.0,1.0,1.0,1.0,population
16011113123,BINGHAM - 113123,011,113123,1602,Congressional District 2,2,29.064095243241532,40,24,764.4121116653033,258.0188232490657,nhgis_block_weight_chain_2000_2010_2020,764.4121116653033,258.0188232490657,29.064095243241532,1.0,1.0,1.0,1.0,population
16011113124,BINGHAM - 113124,011,113124,1602,Congressional District 2,2,36.0,36,36,1309.0,396.0,nhgis_block_weight_chain_2000_2010_2020,1309.0,396.0,36.0,1.0,1.0,1.0,1.0,population
16011113125,BINGHAM - 113125,011,113125,1602,Congressional District 2,2,178.49404588601246,186,108,1355.607141743,409.80357087149997,nhgis_block_weight_chain_2000_2010_2020,1355.607141743,409.80357087149997,178.49404588601246,1.0,1.0,1.0,1.0,population
16011113126,BINGHAM - 113126,011,113126,1602,Congressional District 2,2,17.61954495752853,22,18,28.3928582572,24.196429128600002,nhgis_block_weight_chain_2000_2010_2020,28.3928582572,24.196429128600002,17.61954495752853,1.0,1.0,1.0,1.0,population
16011113127,BINGHAM - 113127,011,113127,1602,Congressional District 2,2,56.51126749285,59,33,0.9987933677,8.49698341925,nhgis_block_weight_chain_2000_2010_2020,0.9987933677,8.49698341925,56.51126749285,1.0,1.0,1.0,1.0,population
16011113128,BINGHAM - 113128,011,113128,1602,Congressional District 2,2,13.430432660582593,17,3,22.322249280034004,7.134342104728094,nhgis_block_weight_chain_2000_2010_2020,22.322249280034004,7.134342104728094,13.430432660582593,1.0,1.0,1.0,1.0,population
16013132601,BLAINE - 132601,013,132601,1602,Congressional District 2,2,176.00141255914025,179,85,45.0,19.0,nhgis_block_weight_chain_2000_2010_2020,45.0,19.0,176.00141255914025,1.0,1.0,1.0,1.0,population
16013132602,BLAINE - 132602,013,132602,1602,Congressional District 2,2,310.2942585923422,325,169,851.487465151732,587.437330847566,nhgis_block_weight_chain_2000_2010_2020,851.487465151732,587.437330847566,310.2942585923422,1.0,1.0,1.0,1.0,population
16013132603,BLAINE - 132603,013,132603,1602,Congressional District 2,2,401.4106887427139,412,212,844.7622486256239,327.6413354282545,nhgis_block_weight_chain_2000_2010_2020,844.7622486256239,327.6413354282545,401.4106887427139,1.0,1.0,1.0,1.0,population
16013132604,BLAINE - 132604,013,132604,1602,Congressional District 2,2,68.36627307726738,82,51,1138.3143037063408,535.1616866562127,nhgis_block_weight_chain_2000_2010_2020,1138.3143037063408,535.1616866562127,68.36627307726738,1.0,1.0,1.0,1.0,population
16013132605,BLAINE - 132605,013,132605,1602,Congressional District 2,2,51.998439479043505,66,39,453.8547164555957,206.70746208064867,nhgis_block_weight_chain_2000_2010_2020,453.8547164555957,206.70746208064867,51.998439479043505,1.0,1.0,1.0,1.0,population
16013132606,BLAINE - 132606,013,132606,1602,Congressional District 2,2,127.37007591107377,150,65,720.7926296544956,384.3166392615231,nhgis_block_weight_chain_2000_2010_2020,720.7926296544956,384.3166392615231,127.37007591107377,1.0,1.0,1.0,1.0,population
16013132607,BLAINE - 132607,013,132607,1602,Congressional District 2,2,19.4167434505,20,23,1186.017506714,472.92457540149996,nhgis_block_weight_chain_2000_2010_2020,1186.017506714,472.92457540149996,19.4167434505,1.0,1.0,1.0,1.0,population
16013132608,BLAINE - 132608,013,132608,1602,Congressional District 2,2,63.59897418769544,70,90,1408.9703387739116,647.2620438796692,nhgis_block_weight_chain_2000_2010_2020,1408.9703387739116,647.2620438796692,63.59897418769544,1.0,1.0,1.0,1.0,population
16013132609,BLAINE - 132609,013,132609,1602,Congressional District 2,2,80.67960513121753,84,89,1366.0091001311982,592.1047927139841,nhgis_block_weight_chain_2000_2010_2020,1366.0091001311982,592.1047927139841,80.67960513121753,1.0,1.0,1.0,1.0,population
16013132610,BLAINE - 132610,013,132610,1602,Congressional District 2,2,41.308862116264244,43,40,1027.1722888982238,377.93051692717256,nhgis_block_weight_chain_2000_2010_2020,1027.1722888982238,377.93051692717256,41.308862116264244,1.0,1.0,1.0,1.0,population
16013132611,BLAINE - 132611,013,132611,1602,Congressional District 2,2,28.992060662781043,32,32,1263.788804010171,492.9808443140272,nhgis_block_weight_chain_2000_2010_2020,1263.788804010171,492.9808443140272,28.992060662781043,1.0,1.0,1.0,1.0,population
16013132612,BLAINE - 132612,013,132612,1602,Congressional District 2,2,102.12432567629624,123,111,1907.7244274032737,739.5342223691466,nhgis_block_weight_chain_2000_2010_2020,1907.7244274032737,739.5342223691466,102.12432567629624,1.0,1.0,1.0,1.0,population
16013132613,BLAINE - 132613,013,132613,1602,Congressional District 2,2,414.6457509452242,438,186,2338.5741207734636,1537.8977580148087,nhgis_block_weight_chain_2000_2010_2020,2338.5741207734636,1537.8977580148087,414.6457509452242,1.0,1.0,1.0,1.0,population
16013132614,BLAINE - 132614,013,132614,1602,Congressional District 2,2,57.19390494216438,65,52,1853.2548213082507,1789.1697660328348,nhgis_block_weight_chain_2000_2010_2020,1853.2548213082507,1789.1697660328348,57.19390494216438,1.0,1.0,1.0,1.0,population
16013132615,BLAINE - 132615,013,132615,1602,Congressional District 2,2,61.873690475763134,66,49,1429.067537525021,2340.0890202923506,nhgis_block_weight_chain_2000_2010_2020,1429.067537525021,2340.0890202923506,61.873690475763134,1.0,1.0,1.0,1.0,population
16013132616,BLAINE - 132616,013,132616,1602,Congressional District 2,2,90.14518136716627,92,84,1156.2836635954568,1135.9016497963212,nhgis_block_weight_chain_2000_2010_2020,1156.2836635954568,1135.9016497963212,90.14518136716627,1.0,1.0,1.0,1.0,population
16015158030,BOISE - 158030,015,158030,1601,Congressional District 1,1,319.7674289834966,333,288,1770.0092930715643,1396.0062330818519,nhgis_block_weight_chain_2000_2010_2020,1770.0092930715643,1396.0062330818519,319.7674289834966,1.0,1.0,1.0,1.0,population
16015158040,BOISE - 158040,015,158040,1601,Congressional District 1,1,314.55742633869556,317,235,1578.4398906338915,661.9047067873221,nhgis_block_weight_chain_2000_2010_2020,1578.9722908982474,661.9934401647147,314.6461597160882,0.9996628184880604,0.9998659603373554,0.9997179899558516,0.9996628184880604,population
16015158040,BOISE - 158040,015,158040,1602,Congressional District 2,2,0.0887333773926405,1,1,0.5324002643558432,0.0887333773926405,nhgis_block_weight_chain_2000_2010_2020,1578.9722908982474,661.9934401647147,314.6461597160882,0.0003371815119396242,0.00013403966264463618,0.0002820100441483426,0.0003371815119396242,population
16015158050,BOISE - 158050,015,158050,1601,Congressional District 1,1,244.00000000027325,244,171,1010.9999999950257,586.99999999532,nhgis_block_weight_chain_2000_2010_2020,1010.9999999950257,586.99999999532,244.00000000027325,1.0,1.0,1.0,1.0,population
16015158060,BOISE - 158060,015,158060,1601,Congressional District 1,1,332.9881551415098,339,219,231.00000526011465,442.00000676477623,nhgis_block_weight_chain_2000_2010_2020,231.00000526011465,442.00000676477623,332.9881551415098,1.0,1.0,1.0,1.0,population
16015158070,BOISE - 158070,015,158070,1601,Congressional District 1,1,282.9999999989732,283,182,1706.9999999672916,916.9999999801546,nhgis_block_weight_chain_2000_2010_2020,1706.9999999672916,916.9999999801546,282.9999999989732,1.0,1.0,1.0,1.0,population
16015158080,BOISE - 158080,015,158080,1601,Congressional District 1,1,164.25007748346596,165,120,371.99812049256667,344.9969441606728,nhgis_block_weight_chain_2000_2010_2020,371.99812049256667,344.9969441606728,164.25007748346596,1.0,1.0,1.0,1.0,population
16017171001,BONNER - 171001,017,171001,1601,Congressional District 1,1,161.68525657008598,180,89,1099.2266665244513,460.2556631671198,nhgis_block_weight_chain_2000_2010_2020,1099.2266665244513,460.2556631671198,161.68525657008598,1.0,1.0,1.0,1.0,population
16017171002,BONNER - 171002,017,171002,1601,Congressional District 1,1,32.0203375897,33,23,1191.2812681511,577.5897901013,nhgis_block_weight_chain_2000_2010_2020,1191.2812681511,577.5897901013,32.0203375897,1.0,1.0,1.0,1.0,population
16017171003,BONNER - 171003,017,171003,1601,Congressional District 1,1,37.508267301434415,40,49,1989.4623613401864,823.2441670211962,nhgis_block_weight_chain_2000_2010_2020,1989.4623613401864,823.2441670211962,37.508267301434415,1.0,1.0,1.0,1.0,population
16017171004,BONNER - 171004,017,171004,1601,Congressional District 1,1,190.64189799560347,205,130,835.0491464260797,412.89220833725193,nhgis_block_weight_chain_2000_2010_2020,835.0491464260797,412.89220833725193,190.64189799560347,1.0,1.0,1.0,1.0,population
16017171006,BONNER - 171006,017,171006,1601,Congressional District 1,1,99.05967318402386,104,80,1020.109669156,525.3278723832,nhgis_block_weight_chain_2000_2010_2020,1020.109669156,525.3278723832,99.05967318402386,1.0,1.0,1.0,1.0,population
16017171007,BONNER - 171007,017,171007,1601,Congressional District 1,1,34.57025005233723,38,23,680.6083576208135,347.8203264211649,nhgis_block_weight_chain_2000_2010_2020,680.6083576208135,347.8203264211649,34.57025005233723,1.0,1.0,1.0,1.0,population
16017171008,BONNER - 171008,017,171008,1601,Congressional District 1,1,205.7708229431409,220,125,1609.3109276532941,1207.9909810812821,nhgis_block_weight_chain_2000_2010_2020,1609.3109276532941,1207.9909810812821,205.7708229431409,1.0,1.0,1.0,1.0,population
16017171009,BONNER - 171009,017,171009,1601,Congressional District 1,1,37.95350475302347,46,55,570.0496141651556,259.47802771065113,nhgis_block_weight_chain_2000_2010_2020,570.0496141651556,259.47802771065113,37.95350475302347,1.0,1.0,1.0,1.0,population
16017171010,BONNER - 171010,017,171010,1601,Congressional District 1,1,116.3030592888,120,129,1599.0579231962001,716.1802332578,nhgis_block_weight_chain_2000_2010_2020,1599.0579231962001,716.1802332578,116.3030592888,1.0,1.0,1.0,1.0,population
16017171011,BONNER - 171011,017,171011,1601,Congressional District 1,1,86.77087421906319,95,78,1931.9685540593216,894.8571199448735,nhgis_block_weight_chain_2000_2010_2020,1931.9685540593216,894.8571199448735,86.77087421906319,1.0,1.0,1.0,1.0,population
16017171013,BONNER - 171013,017,171013,1601,Congressional District 1,1,53.7141822633,63,45,1047.4202373742,441.6676752765,nhgis_block_weight_chain_2000_2010_2020,1047.4202373742,441.6676752765,53.7141822633,1.0,1.0,1.0,1.0,population
16017171014,BONNER - 171014,017,171014,1601,Congressional District 1,1,128.8975440756234,140,104,975.86863651409,701.118807302606,nhgis_block_weight_chain_2000_2010_2020,975.86863651409,701.118807302606,128.8975440756234,1.0,1.0,1.0,1.0,population
16017171015,BONNER - 171015,017,171015,1601,Congressional District 1,1,87.2767116011,88,87,1818.3807025803999,817.9616176396,nhgis_block_weight_chain_2000_2010_2020,1818.3807025803999,817.9616176396,87.2767116011,1.0,1.0,1.0,1.0,population
16017171016,BONNER - 171016,017,171016,1601,Congressional District 1,1,47.65166507168029,49,27,362.4493717328117,160.63141132154036,nhgis_block_weight_chain_2000_2010_2020,362.4493717328117,160.63141132154036,47.65166507168029,1.0,1.0,1.0,1.0,population
16017171017,BONNER - 171017,017,171017,1601,Congressional District 1,1,126.31022842948902,138,132,2359.4568999036524,1056.7057490858579,nhgis_block_weight_chain_2000_2010_2020,2359.4568999036524,1056.7057490858579,126.31022842948902,1.0,1.0,1.0,1.0,population
16017171018,BONNER - 171018,017,171018,1601,Congressional District 1,1,51.466859247712975,58,47,629.6077225989504,315.8435674950752,nhgis_block_weight_chain_2000_2010_2020,629.6077225989504,315.8435674950752,51.466859247712975,1.0,1.0,1.0,1.0,population
16017171020,BONNER - 171020,017,171020,1601,Congressional District 1,1,351.7050110050541,358,185,648.8428406887,1075.2205938979366,nhgis_block_weight_chain_2000_2010_2020,648.8428406887,1075.2205938979366,351.7050110050541,1.0,1.0,1.0,1.0,population
16017171021,BONNER - 171021,017,171021,1601,Congressional District 1,1,24.358254588279333,31,35,723.0181750706756,354.27550758135664,nhgis_block_weight_chain_2000_2010_2020,723.0181750706756,354.27550758135664,24.358254588279333,1.0,1.0,1.0,1.0,population
