source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,COUNTYFP20,prec_id,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16005005057,005057,005,chubbock 57 Voting District,16005005057,16005052859,BANNOCK - 052859,005,052859,6.3482632594139e-05,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,6.3482632594139e-05,6.3482632594139e-05,1336.9999999955,448.99999999799996,0.0,0.0,2.8987503467616913e-07,0.0,population
16005005057,005057,005,chubbock 57 Voting District,16005005057,16005052860,BANNOCK - 052860,005,052860,218.9999365175674,219,116,1336.9999999955,448.99999999799996,nhgis_block_weight_chain_2000_2010_2020,218.9999365175674,0.9999997101258785,1336.9999999955,448.99999999799996,1.0,1.0,0.9999997101249654,1.0,population
16007007001,007001,007,montpelier 1 Voting District,16007007001,16007073201,BEAR LAKE - 073201,007,073201,16.0000000002,16,13,181.99999999919999,69.99999999959999,nhgis_block_weight_chain_2000_2010_2020,16.0000000002,1.0000000000125,181.99999999919999,69.99999999959999,1.0,1.0,1.0,1.0,population
16007007002,007002,007,montpelier 2 Voting District,16007007002,16007073201,BEAR LAKE - 073201,007,073201,11.7308540927,12,9,113.3107473372,44.9628113905,nhgis_block_weight_chain_2000_2010_2020,11.7308540927,0.9775711743916666,299.0000000036,121.00000000150001,0.3789657101532967,0.37159348256150915,0.27930604982619045,0.3789657101532967,population
16007007002,007002,007,montpelier 2 Voting District,16007007002,16007073202,BEAR LAKE - 073202,007,073202,30.2691459073,31,24,185.6892526664,76.037188611,nhgis_block_weight_chain_2000_2010_2020,30.2691459073,0.9764240615258065,299.0000000036,121.00000000150001,0.6210342898467033,0.6284065174384909,0.7206939501738095,0.6210342898467033,population
16007007003,007003,007,montpelier 3 Voting District,16007007003,16007073202,BEAR LAKE - 073202,007,073202,18.8564011446,21,20,644.5723434041,259.8851920325,nhgis_block_weight_chain_2000_2010_2020,18.8564011446,0.8979238640285714,887.0,381.0,0.726688098539008,0.6821133649146982,0.4489619320132167,0.726688098539008,population
16007007003,007003,007,montpelier 3 Voting District,16007007003,16007073203,BEAR LAKE - 073203,007,073203,23.1435988555,26,24,242.4276565959,121.1148079675,nhgis_block_weight_chain_2000_2010_2020,23.1435988555,0.8901384175192307,887.0,381.0,0.2733119014609921,0.31788663508530185,0.5510380679867832,0.2733119014609921,population
16007007004,007004,007,montpelier 4 Voting District,16007007004,16007073201,BEAR LAKE - 073201,007,073201,21.3156533631,22,22,653.9705850449,281.2470965982,nhgis_block_weight_chain_2000_2010_2020,21.3156533631,0.9688933346863636,1576.0000000006999,670.0000000002001,0.4149559549775441,0.41977178596733733,0.34943694037868855,0.4149559549775441,population
16007007004,007004,007,montpelier 4 Voting District,16007007004,16007073203,BEAR LAKE - 073203,007,073203,39.6843466369,41,41,922.0294149558,388.752903402,nhgis_block_weight_chain_2000_2010_2020,39.6843466369,0.9679108935829269,1576.0000000006999,670.0000000002001,0.585044045022456,0.5802282140326626,0.6505630596213116,0.585044045022456,population
16007007005,007005,007,georgetown Voting District,16007007005,16007073211,BEAR LAKE - 073211,007,073211,190.0000000001,190,134,746.0000000001,301.9999999997,nhgis_block_weight_chain_2000_2010_2020,190.0000000001,1.0000000000005262,746.0000000001,301.9999999997,1.0,1.0,1.0,1.0,population
16007007006,007006,007,bennington Voting District,16007007006,16007072905,BEAR LAKE - 072905,007,072905,78.8043984192,80,60,309.4086087552,107.8028695855,nhgis_block_weight_chain_2000_2010_2020,78.8043984192,0.9850549802399999,310.0000000017,108.000000001,0.9980922863016234,0.9981747183750169,0.9381476002285714,0.9980922863016234,population
16007007006,007006,007,bennington Voting District,16007007006,16007073206,BEAR LAKE - 073206,007,073206,0.1971304155,1,3,0.5913912465,0.1971304155,nhgis_block_weight_chain_2000_2010_2020,0.1971304155,0.1971304155,310.0000000017,108.000000001,0.0019077136983766349,0.0018252816249830991,0.0023467906607142854,0.0019077136983766349,population
16007007006,007006,007,bennington Voting District,16007007006,16007073211,BEAR LAKE - 073211,007,073211,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,310.0000000017,108.000000001,0.0,0.0,0.011904761904761904,0.0,population
16007007006,007006,007,bennington Voting District,16007007006,16029293206,CARIBOU - 293206,029,293206,3.9984711653,4,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,3.9984711653,0.999617791325,310.0000000017,108.000000001,0.0,0.0,0.04760084720595238,0.0,population
16007007007,007007,007,bailey creek Voting District,16007007007,16007072916,BEAR LAKE - 072916,007,072916,8.9999183899909,9,7,137.0,53.0,nhgis_block_weight_chain_2000_2010_2020,8.9999183899909,0.999990932221211,137.0,53.0,1.0,1.0,0.9999909322212113,1.0,population
16007007007,007007,007,bailey creek Voting District,16007007007,16007073211,BEAR LAKE - 073211,007,073211,8.161000909968186e-05,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,8.161000909968186e-05,8.161000909968186e-05,137.0,53.0,0.0,0.0,9.067778788853542e-06,0.0,population
16007007008,007008,007,paris Voting District,16007007008,16007073213,BEAR LAKE - 073213,007,073213,88.9998894414,89,81,606.0000000008,335.0000000009,nhgis_block_weight_chain_2000_2010_2020,88.9998894414,0.9999987577685393,606.0000000008,335.0000000009,1.0,1.0,0.9999987577674158,1.0,population
16007007008,007008,007,paris Voting District,16007007008,16041413211,FRANKLIN - 413211,041,413211,0.0001105587,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0001105587,0.0001105587,606.0000000008,335.0000000009,0.0,0.0,1.2422325842682672e-06,0.0,population
16007007009,007009,007,bern Voting District,16007007009,16007073206,BEAR LAKE - 073206,007,073206,35.9999999999,36,29,155.9999999988,57.9999999997,nhgis_block_weight_chain_2000_2010_2020,35.9999999999,0.9999999999972222,155.9999999988,57.9999999997,1.0,1.0,1.0,1.0,population
16007007010,007010,007,dingle Voting District,16007007010,16007073208,BEAR LAKE - 073208,007,073208,65.0,65,67,250.9999999983,110.9999999992,nhgis_block_weight_chain_2000_2010_2020,65.0,1.0,250.9999999983,110.9999999992,1.0,1.0,1.0,1.0,population
16007007011,007011,007,pegram Voting District,16007007011,16007073208,BEAR LAKE - 073208,007,073208,21.0000000001,21,48,44.0,22.0,nhgis_block_weight_chain_2000_2010_2020,21.0000000001,1.0000000000047617,44.0,22.0,1.0,1.0,1.0,1.0,population
16007007012,007012,007,fish haven Voting District,16007007012,16007073209,BEAR LAKE - 073209,007,073209,32.000000000200004,32,37,145.0000000041,373.0000000136,nhgis_block_weight_chain_2000_2010_2020,32.000000000200004,1.0000000000062501,145.0000000041,373.0000000136,1.0,1.0,1.0,1.0,population
16007007013,007013,007,st charles Voting District,16007007013,16007073207,BEAR LAKE - 073207,007,073207,0.809014984,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.809014984,0.809014984,253.9999999957,295.99999999389996,0.0,0.0,0.00940715097679888,0.0,population
16007007013,007013,007,st charles Voting District,16007007013,16007073209,BEAR LAKE - 073209,007,073209,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,253.9999999957,295.99999999389996,0.0,0.0,0.01162790697681179,0.0,population
16007007013,007013,007,st charles Voting District,16007007013,16007073215,BEAR LAKE - 073215,007,073215,84.1909850155,85,64,253.9999999957,295.99999999389996,nhgis_block_weight_chain_2000_2010_2020,84.1909850155,0.9904821766529412,253.9999999957,295.99999999389996,1.0,1.0,0.9789649420463893,1.0,population
16007007014,007014,007,bloomington Voting District,16007007014,16007073207,BEAR LAKE - 073207,007,073207,58.9998965912,59,47,279.0,122.0,nhgis_block_weight_chain_2000_2010_2020,58.9998965912,0.9999982473084745,279.0,122.0,1.0,1.0,0.9999982473084745,1.0,population
16007007014,007014,007,bloomington Voting District,16007007014,16007073213,BEAR LAKE - 073213,007,073213,0.0001034088,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0001034088,0.0001034088,279.0,122.0,0.0,0.0,1.7526915254237287e-06,0.0,population
16007007015,007015,007,liberty Voting District,16007007015,16007073212,BEAR LAKE - 073212,007,073212,72.99999999984247,73,65,380.0000000023,173.0000000022274,nhgis_block_weight_chain_2000_2010_2020,72.99999999984247,0.9999999999978421,380.0000000023,173.0000000022274,1.0,1.0,1.0,1.0,population
16007007016,007016,007,geneva Voting District,16007007016,16007073210,BEAR LAKE - 073210,007,073210,98.99937108961193,99,72,158.9981505202,71.99937108951194,nhgis_block_weight_chain_2000_2010_2020,98.99937108961193,0.9999936473698174,158.9981505202,71.99937108951194,1.0,1.0,1.0,1.0,population
16009009001,009001,009,benewah Voting District,16009009001,16009095001,BENEWAH - 095001,009,095001,115.5877594874,118,73,296.6735482338,155.6735482377,nhgis_block_weight_chain_2000_2010_2020,115.5877594874,0.9795572837915255,319.99999999299996,169.99999999690002,0.9271048382509055,0.9157267543561103,0.9321593507063421,0.9271048382509055,population
16009009001,009001,009,benewah Voting District,16009009001,16009095004,BENEWAH - 095004,009,095004,6.0031564637,14,9,5.4586794297,3.4504164282,nhgis_block_weight_chain_2000_2010_2020,6.0031564637,0.4287968902642857,319.99999999299996,169.99999999690002,0.017058373218185655,0.020296567225075994,0.04841255212669098,0.017058373218185655,population
16009009001,009001,009,benewah Voting District,16009009001,16009095006,BENEWAH - 095006,009,095006,0.1974564771,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.1974564771,0.1974564771,319.99999999299996,169.99999999690002,0.0,0.0,0.001592390944357407,0.0,population
16009009001,009001,009,benewah Voting District,16009009001,16009095007,BENEWAH - 095007,009,095007,2.1588443556000003,3,3,17.8677723295,10.876035331,nhgis_block_weight_chain_2000_2010_2020,2.1588443556000003,0.7196147852000001,319.99999999299996,169.99999999690002,0.05583678853090893,0.06397667841881369,0.017410035125834535,0.05583678853090893,population
16009009001,009001,009,benewah Voting District,16009009001,16009095010,BENEWAH - 095010,009,095010,0.052783216,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.052783216,0.052783216,319.99999999299996,169.99999999690002,0.0,0.0,0.00042567109677488007,0.0,population
16009009002,009002,009,center Voting District,16009009002,16009095002,BENEWAH - 095002,009,095002,46.7747328828,47,31,595.1242498821,270.6663029731,nhgis_block_weight_chain_2000_2010_2020,46.7747328828,0.995207082612766,601.9999999611,273.9999999811,0.9885784882401257,0.9878332225977009,0.9952070826212358,0.9885784882401257,population
16009009002,009002,009,center Voting District,16009009002,16009095009,BENEWAH - 095009,009,095009,0.2252671168,2,3,6.8757500789999995,3.333697008,nhgis_block_weight_chain_2000_2010_2020,0.2252671168,0.1126335584,601.9999999611,273.9999999811,0.011421511759874246,0.012166777402299095,0.004792917378764195,0.011421511759874246,population
16009009003,009003,009,college Voting District,16009009003,16009095001,BENEWAH - 095001,009,095001,6.4977225537,8,4,4.2601884247,1.8313027164999998,nhgis_block_weight_chain_2000_2010_2020,6.4977225537,0.8122153192125,1287.0000000220998,567.0000000095,0.0033101697161047753,0.003229810787423839,0.07828581389990567,0.0033101697161047753,population
16009009003,009003,009,college Voting District,16009009003,16009095003,BENEWAH - 095003,009,095003,56.71239382475232,59,60,1066.0619656891627,469.6465463369704,nhgis_block_weight_chain_2000_2010_2020,56.71239382475232,0.9612270139788529,1287.0000000220998,567.0000000095,0.8283309756572313,0.8283007871765459,0.6832818533094457,0.8283309756572313,population
16009009003,009003,009,college Voting District,16009009003,16009095009,BENEWAH - 095009,009,095009,6.789883621647681,9,6,68.67784590823729,29.522150956029606,nhgis_block_weight_chain_2000_2010_2020,6.789883621647681,0.7544315135164089,1287.0000000220998,567.0000000095,0.053362739632523686,0.05206728563586414,0.08180582676674096,0.053362739632523686,population
16009009003,009003,009,college Voting District,16009009003,16009095011,BENEWAH - 095011,009,095011,13.0,13,11,148.0,66.0,nhgis_block_weight_chain_2000_2010_2020,13.0,1.0,1287.0000000220998,567.0000000095,0.11499611499414034,0.1164021164001661,0.15662650602390768,0.11499611499414034,population
16009009004,009004,009,emida Voting District,16009009004,16009095001,BENEWAH - 095001,009,095001,0.855756463,4,4,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.855756463,0.21393911575,321.0,166.0,0.0,0.0,0.0071313038583273895,0.0,population
16009009004,009004,009,emida Voting District,16009009004,16009095004,BENEWAH - 095004,009,095004,117.7924018628,119,56,308.5842585941,159.53949875360001,nhgis_block_weight_chain_2000_2010_2020,117.7924018628,0.9898521164941176,321.0,166.0,0.9613216778632399,0.9610813177927712,0.9816033488558485,0.9613216778632399,population
16009009004,009004,009,emida Voting District,16009009004,16009095010,BENEWAH - 095010,009,095010,1.3518416743000001,4,6,12.4157414059,6.4605012464,nhgis_block_weight_chain_2000_2010_2020,1.3518416743000001,0.33796041857500003,321.0,166.0,0.038678322136760125,0.03891868220722892,0.011265347285823945,0.038678322136760125,population
16009009005,009005,009,fernwood Voting District,16009009005,16009095004,BENEWAH - 095004,009,095004,4.647658076,6,5,30.691760872,11.380129228,nhgis_block_weight_chain_2000_2010_2020,4.647658076,0.7746096793333334,597.9999999957,272.99999999849996,0.05132401483648945,0.04168545504784809,0.05883111488615042,0.05132401483648945,population
16009009005,009005,009,fernwood Voting District,16009009005,16009095005,BENEWAH - 095005,009,095005,73.4576261894,76,51,542.5612323647,251.96534433349998,nhgis_block_weight_chain_2000_2010_2020,73.4576261894,0.9665477130184211,597.9999999957,272.99999999849996,0.9072930307167246,0.922949979248661,0.929843369487253,0.9072930307167246,population
16009009005,009005,009,fernwood Voting District,16009009005,16009095007,BENEWAH - 095007,009,095007,0.8947157345,3,5,24.747006758999998,9.654526437,nhgis_block_weight_chain_2000_2010_2020,0.8947157345,0.29823857816666666,597.9999999957,272.99999999849996,0.04138295444678586,0.035364565703491016,0.011325515626596614,0.04138295444678586,population
16009009006,009006,009,santa Voting District,16009009006,16009095005,BENEWAH - 095005,009,095005,4.8077179735,7,6,54.1726372333,25.8515586292,nhgis_block_weight_chain_2000_2010_2020,4.8077179735,0.6868168533571428,418.9999999876,214.99999999239998,0.12929030366325348,0.12023980758192476,0.06009647466897535,0.12929030366325348,population
16009009006,009006,009,santa Voting District,16009009006,16009095007,BENEWAH - 095007,009,095007,74.4591965681,77,49,355.8470949276,182.4876125136,nhgis_block_weight_chain_2000_2010_2020,74.4591965681,0.9670025528324675,418.9999999876,214.99999999239998,0.8492770762246563,0.8487795931165151,0.9307399571047401,0.8492770762246563,population
16009009006,009006,009,santa Voting District,16009009006,16009095008,BENEWAH - 095008,009,095008,0.5763161113999999,3,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.5763161113999999,0.19210537046666665,418.9999999876,214.99999999239998,0.0,0.0,0.007203951392527014,0.0,population
16009009006,009006,009,santa Voting District,16009009006,16009095009,BENEWAH - 095009,009,095009,0.1567693467,2,3,8.980267826699999,6.6608288496,nhgis_block_weight_chain_2000_2010_2020,0.1567693467,0.07838467335,418.9999999876,214.99999999239998,0.02143262011209013,0.030980599301560247,0.0019596168337573483,0.02143262011209013,population
16009009007,009007,009,st joe Voting District,16009009007,16009095007,BENEWAH - 095007,009,095007,1.4750160507999999,3,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.4750160507999999,0.4916720169333333,103.9999999993,59.999999999500005,0.0,0.0,0.012190215295848595,0.0,population
16009009007,009007,009,st joe Voting District,16009009007,16009095008,BENEWAH - 095008,009,095008,118.14315664999032,119,43,103.9833081429,59.991654071300005,nhgis_block_weight_chain_2000_2010_2020,118.14315664999032,0.9927996357142044,103.9999999993,59.999999999500005,0.9998395013807682,0.9998609011966655,0.9763897243785495,0.9998395013807682,population
16009009007,009007,009,st joe Voting District,16009009007,16009095009,BENEWAH - 095009,009,095009,1.3818272994,6,6,0.0166918564,0.0083459282,nhgis_block_weight_chain_2000_2010_2020,1.3818272994,0.23030454990000002,103.9999999993,59.999999999500005,0.0001604986192318495,0.00013909880333449248,0.011420060325601873,0.0001604986192318495,population
16009009008,009008,009,st maries Voting District,16009009008,16009095002,BENEWAH - 095002,009,095002,6.1804193315000004,13,14,52.449670944000005,25.7264895113,nhgis_block_weight_chain_2000_2010_2020,6.1804193315000004,0.47541687165384616,2021.0000000231,845.0000000105,0.025952335944285258,0.030445549717136474,0.04013259306165747,0.025952335944285258,population
16009009008,009008,009,st maries Voting District,16009009008,16009095003,BENEWAH - 095003,009,095003,14.2400341854,18,21,167.5537296973,74.17692554519999,nhgis_block_weight_chain_2000_2010_2020,14.2400341854,0.7911130103,2021.0000000231,845.0000000105,0.0829063481916798,0.08778334383938256,0.0924677544505783,0.0829063481916798,population
16009009008,009008,009,st maries Voting District,16009009008,16009095007,BENEWAH - 095007,009,095007,0.092345281,1,2,1.754560339,0.554071686,nhgis_block_weight_chain_2000_2010_2020,0.092345281,0.092345281,2021.0000000231,845.0000000105,0.0008681644428401511,0.0006557061372699587,0.000599644681817721,0.0008681644428401511,population
16009009008,009008,009,st maries Voting District,16009009008,16009095008,BENEWAH - 095008,009,095008,2.023536086817651,4,5,7.0,4.0,nhgis_block_weight_chain_2000_2010_2020,2.023536086817651,0.5058840217044127,2021.0000000231,845.0000000105,0.0034636318653735723,0.004733727810592066,0.013139844719585037,0.0034636318653735723,population
16009009008,009008,009,st maries Voting District,16009009008,16009095009,BENEWAH - 095009,009,095009,127.4636651154007,135,100,1782.2420390428001,734.542513268,nhgis_block_weight_chain_2000_2010_2020,127.4636651154007,0.9441752971511163,2021.0000000231,845.0000000105,0.8818614740338591,0.8692810807797308,0.8276861371123555,0.8818614740338591,population
16009009008,009008,009,st maries Voting District,16009009008,16009095011,BENEWAH - 095011,009,095011,4.0,4,3,10.0,6.0,nhgis_block_weight_chain_2000_2010_2020,4.0,1.0,2021.0000000231,845.0000000105,0.004948045521962247,0.0071005917158880995,0.025974025974006013,0.004948045521962247,population
16009009009,009009,009,townsite Voting District,16009009009,16009095001,BENEWAH - 095001,009,095001,0.2746370993,3,6,24.846441876,12.8720682369,nhgis_block_weight_chain_2000_2010_2020,0.2746370993,0.09154569976666667,1148.000000002,572.9999999994,0.0216432420522271,0.022464342472798396,0.002719179200990099,0.0216432420522271,population
16009009009,009009,009,townsite Voting District,16009009009,16009095002,BENEWAH - 095002,009,095002,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,1148.000000002,572.9999999994,0.0,0.0,0.009900990099009901,0.0,population
16009009009,009009,009,townsite Voting District,16009009009,16009095006,BENEWAH - 095006,009,095006,0.0624600633,1,1,0.1873801899,0.0624600633,nhgis_block_weight_chain_2000_2010_2020,0.0624600633,0.0624600633,1148.000000002,572.9999999994,0.00016322316193351355,0.00010900534607341258,0.0006184164683168317,0.00016322316193351355,population
16009009009,009009,009,townsite Voting District,16009009009,16009095011,BENEWAH - 095011,009,095011,99.6629028374,100,68,1122.9661779361,560.0654716992,nhgis_block_weight_chain_2000_2010_2020,99.6629028374,0.996629028374,1148.000000002,572.9999999994,0.9781935347858394,0.9774266521811282,0.9867614142316832,0.9781935347858394,population
16009009010,009010,009,plummer Voting District,16009009010,16009095001,BENEWAH - 095001,009,095001,6.2926229604,8,8,40.825439815500005,15.9301759262,nhgis_block_weight_chain_2000_2010_2020,6.2926229604,0.78657787005,1600.9999999865001,780.9999999949,0.025499962408397407,0.02039715227439696,0.03099667103192738,0.025499962408397407,population
16009009010,009010,009,plummer Voting District,16009009010,16009095006,BENEWAH - 095006,009,095006,187.7890337104,192,154,1537.547382096,757.9434629436,nhgis_block_weight_chain_2000_2010_2020,187.7890337104,0.9780678839083333,1600.9999999865001,780.9999999949,0.9603668845152811,0.9704781855935333,0.9250252141206915,0.9603668845152811,population
16009009010,009010,009,plummer Voting District,16009009010,16009095010,BENEWAH - 095010,009,095010,0.6415033683,1,1,22.4526178905,7.056537051299999,nhgis_block_weight_chain_2000_2010_2020,0.6415033683,0.6415033683,1600.9999999865001,780.9999999949,0.014024121105989584,0.009035258708509705,0.0031599650889943777,0.014024121105989584,population
16009009010,009010,009,plummer Voting District,16009009010,16009095011,BENEWAH - 095011,009,095011,8.2864777997,10,6,0.1745601845,0.0698240738,nhgis_block_weight_chain_2000_2010_2020,8.2864777997,0.82864777997,1600.9999999865001,780.9999999949,0.00010903197033196246,8.940342356012286e-05,0.040818149758386775,0.00010903197033196246,population
16009009011,009011,009,tensed Voting District,16009009011,16009095001,BENEWAH - 095001,009,095001,7.008185629,11,8,4.1615052706,2.177640664,nhgis_block_weight_chain_2000_2010_2020,7.008185629,0.6371077844545454,749.999670695619,313.99989022960636,0.005548676130404479,0.006935163774763241,0.05191259166581027,0.005548676130404479,population
16009009011,009011,009,tensed Voting District,16009009011,16009095004,BENEWAH - 095004,009,095004,2.1113874386,7,7,0.2061913904,0.09186268639999999,nhgis_block_weight_chain_2000_2010_2020,2.1113874386,0.30162677694285717,749.999670695619,313.99989022960636,0.00027492197457734755,0.00029255642838864424,0.015639938744602403,0.00027492197457734755,population
16009009011,009011,009,tensed Voting District,16009009011,16009095006,BENEWAH - 095006,009,095006,1.1061266242,4,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.1061266242,0.27653165605,749.999670695619,313.99989022960636,0.0,0.0,0.008193547205023067,0.0,population
16009009011,009011,009,tensed Voting District,16009009011,16009095010,BENEWAH - 095010,009,095010,124.7740216869365,129,77,745.6318522152857,311.73032386920636,nhgis_block_weight_chain_2000_2010_2020,124.7740216869365,0.9672404781933063,749.999670695619,313.99989022960636,0.9941762394691691,0.9927720791279881,0.9242538912684515,0.9941762394691691,population
16009009011,009011,009,tensed Voting District,16009009011,16057575020,LATAH - 575020,057,575020,4.2006666670027204e-06,1,1,0.0001218193333430789,6.30100000050408e-05,nhgis_block_weight_chain_2000_2010_2020,4.2006666670027204e-06,4.2006666670027204e-06,749.999670695619,313.99989022960636,1.624258491074968e-07,2.006688599762438e-07,3.111611263633274e-08,1.624258491074968e-07,population
16011011001,011001,011,blackfoot 1 Voting District,16011011001,16011113101,BINGHAM - 113101,011,113101,31.3970095067,32,33,1108.9927079221,350.7441853279,nhgis_block_weight_chain_2000_2010_2020,31.3970095067,0.981156547084375,2105.0000000030004,694.0000000006147,0.5268373909361136,0.5053950797227512,0.468612082188721,0.5268373909361136,population
16011011001,011001,011,blackfoot 1 Voting District,16011011001,16011113102,BINGHAM - 113102,011,113102,8.3825590837,9,9,247.0163477431,87.7204172507,nhgis_block_weight_chain_2000_2010_2020,8.3825590837,0.9313954537444444,2105.0000000030004,694.0000000006147,0.11734743360700613,0.12639829575017622,0.1251128221445542,0.11734743360700613,population
16011011001,011001,011,blackfoot 1 Voting District,16011011001,16011113105,BINGHAM - 113105,011,113105,0.0039856891333430395,1,1,0.23515565886723933,0.06775671526683168,nhgis_block_weight_chain_2000_2010_2020,0.0039856891333430395,0.0039856891333430395,2105.0000000030004,694.0000000006147,0.00011171290207453878,9.763215456307156e-05,5.948789751247716e-05,0.00011171290207453878,population
16011011001,011001,011,blackfoot 1 Voting District,16011011001,16011113119,BINGHAM - 113119,011,113119,0.9420660021302532,4,2,30.50190527093344,12.85544166963288,nhgis_block_weight_chain_2000_2010_2020,0.9420660021302532,0.2355165005325633,2105.0000000030004,694.0000000006147,0.014490216280707822,0.018523691166601575,0.014060686598934061,0.014490216280707822,population
16011011001,011001,011,blackfoot 1 Voting District,16011011001,16011113123,BINGHAM - 113123,011,113123,26.27437971845525,30,23,718.2538834079999,242.61219903711495,nhgis_block_weight_chain_2000_2010_2020,26.27437971845525,0.8758126572818417,2105.0000000030004,694.0000000006147,0.3412132462740979,0.34958530120590786,0.3921549211702783,0.3412132462740979,population
16011011002,011002,011,blackfoot 2 Voting District,16011011002,16011113102,BINGHAM - 113102,011,113102,30.0,30,26,1029.0,387.0,nhgis_block_weight_chain_2000_2010_2020,30.0,1.0,1029.0,387.0,1.0,1.0,1.0,1.0,population
16011011003,011003,011,blackfoot 3 Voting District,16011011003,16011113102,BINGHAM - 113102,011,113102,7.0,7,7,148.0,59.0,nhgis_block_weight_chain_2000_2010_2020,7.0,1.0,1879.0,759.0,0.07876530069185737,0.077733860342556,0.08433734939759036,0.07876530069185737,population
16011011003,011003,011,blackfoot 3 Voting District,16011011003,16011113103,BINGHAM - 113103,011,113103,73.0,73,64,1583.0,650.0,nhgis_block_weight_chain_2000_2010_2020,73.0,1.0,1879.0,759.0,0.8424693986162852,0.8563899868247694,0.8795180722891566,0.8424693986162852,population
16011011003,011003,011,blackfoot 3 Voting District,16011011003,16011113106,BINGHAM - 113106,011,113106,3.0,3,3,148.0,50.0,nhgis_block_weight_chain_2000_2010_2020,3.0,1.0,1879.0,759.0,0.07876530069185737,0.06587615283267458,0.03614457831325301,0.07876530069185737,population
16011011004,011004,011,blackfoot 4 Voting District,16011011004,16011113103,BINGHAM - 113103,011,113103,8.0,8,8,247.0,101.0,nhgis_block_weight_chain_2000_2010_2020,8.0,1.0,3169.0,1186.0,0.07794256863363837,0.0851602023608769,0.08247422680412371,0.07794256863363837,population
16011011004,011004,011,blackfoot 4 Voting District,16011011004,16011113104,BINGHAM - 113104,011,113104,72.75634621042575,75,57,2599.0,956.0,nhgis_block_weight_chain_2000_2010_2020,72.75634621042575,0.97008461613901,3169.0,1186.0,0.820132533922373,0.806070826306914,0.7500654248497499,0.820132533922373,population
16011011004,011004,011,blackfoot 4 Voting District,16011011004,16011113105,BINGHAM - 113105,011,113105,4.6486175589,5,6,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,4.6486175589,0.92972351178,3169.0,1186.0,0.0,0.0,0.047923892359793815,0.0,population
16011011004,011004,011,blackfoot 4 Voting District,16011011004,16011113106,BINGHAM - 113106,011,113106,9.0,9,9,323.0,129.0,nhgis_block_weight_chain_2000_2010_2020,9.0,1.0,3169.0,1186.0,0.10192489744398864,0.1087689713322091,0.09278350515463918,0.10192489744398864,population
16011011004,011004,011,blackfoot 4 Voting District,16011011004,16011113117,BINGHAM - 113117,011,113117,0.6315909441742579,3,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.6315909441742579,0.21053031472475262,3169.0,1186.0,0.0,0.0,0.0065112468471572975,0.0,population
16011011004,011004,011,blackfoot 4 Voting District,16011011004,16011113118,BINGHAM - 113118,011,113118,1.9634452865,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.9634452865,0.98172264325,3169.0,1186.0,0.0,0.0,0.020241703984536084,0.0,population
16011011005,011005,011,blackfoot 5 Voting District,16011011005,16011113101,BINGHAM - 113101,011,113101,10.9316711932,11,11,191.0,77.0,nhgis_block_weight_chain_2000_2010_2020,10.9316711932,0.9937882902909091,2836.9999999759,1117.9999999909999,0.06732463870342704,0.06887298747819308,0.08281569085767877,0.06732463870342704,population
16011011005,011005,011,blackfoot 5 Voting District,16011011005,16011113104,BINGHAM - 113104,011,113104,1.642834388309125,3,6,14.548982622783507,4.849660874261168,nhgis_block_weight_chain_2000_2010_2020,1.642834388309125,0.5476114627697083,2836.9999999759,1117.9999999909999,0.005128298421891822,0.004337800424239901,0.012445715062963398,0.005128298421891822,population
16011011005,011005,011,blackfoot 5 Voting District,16011011005,16011113105,BINGHAM - 113105,011,113105,115.74431119294886,118,108,2589.595362136838,1022.177905918463,nhgis_block_weight_chain_2000_2010_2020,115.74431119294886,0.9808839931605835,2836.9999999759,1117.9999999909999,0.9127935714342038,0.9142915079845185,0.8768508423719154,0.9127935714342038,population
