precinct_id,vap_18plus,white_vap,black_vap,hispanic_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,white_vap_pct,black_vap_pct,hispanic_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct
CUSTER - 378003,726,692,3,9,0,0,0,8,95.32,0.41,1.24,0.0,0.0,0.0,1.1
CUSTER - 378004,237,215,0,13,0,0,0,1,90.72,0.0,5.49,0.0,0.0,0.0,0.42
CUSTER - 378005,94,73,0,4,5,0,0,1,77.66,0.0,4.26,5.32,0.0,0.0,1.06
CUSTER - 378006,245,237,0,4,0,0,0,0,96.73,0.0,1.63,0.0,0.0,0.0,0.0
CUSTER - 378007,495,477,3,3,0,15,0,15,96.36,0.61,0.61,0.0,3.03,0.0,3.03
CUSTER - 378008,422,411,0,16,0,0,0,0,97.39,0.0,3.79,0.0,0.0,0.0,0.0
CUSTER - 378009,685,589,3,32,6,30,0,19,85.99,0.44,4.67,0.88,4.38,0.0,2.77
ELMORE - 392301,29,29,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
ELMORE - 392303,101,60,0,26,0,2,0,7,59.41,0.0,25.74,0.0,1.98,0.0,6.93
ELMORE - 392304,1265,1077,13,146,8,2,0,20,85.14,1.03,11.54,0.63,0.16,0.0,1.58
ELMORE - 392305,478,336,0,103,8,5,0,10,70.29,0.0,21.55,1.67,1.05,0.0,2.09
ELMORE - 392306,312,309,0,5,0,0,0,0,99.04,0.0,1.6,0.0,0.0,0.0,0.0
ELMORE - 392307,338,334,0,10,0,0,0,7,98.82,0.0,2.96,0.0,0.0,0.0,2.07
ELMORE - 392308,2711,1829,249,435,0,40,11,151,67.47,9.18,16.05,0.0,1.48,0.41,5.57
ELMORE - 392309,2121,1508,7,356,9,114,44,59,71.1,0.33,16.78,0.42,5.37,2.07,2.78
ELMORE - 392310,1650,1262,20,229,44,27,0,45,76.48,1.21,13.88,2.67,1.64,0.0,2.73
ELMORE - 392311,1724,1292,51,235,22,13,0,122,74.94,2.96,13.63,1.28,0.75,0.0,7.08
ELMORE - 392312,1840,1554,7,143,0,17,0,138,84.46,0.38,7.77,0.0,0.92,0.0,7.5
ELMORE - 392313,1063,887,24,64,8,73,0,21,83.44,2.26,6.02,0.75,6.87,0.0,1.98
ELMORE - 392314,1600,1384,1,129,0,0,0,65,86.5,0.06,8.06,0.0,0.0,0.0,4.06
ELMORE - 392315,3615,2743,193,500,14,47,24,93,75.88,5.34,13.83,0.39,1.3,0.66,2.57
ELMORE - 392316,1628,1326,14,223,5,30,0,48,81.45,0.86,13.7,0.31,1.84,0.0,2.95
ELMORE - 392317,211,221,0,1,0,0,0,0,104.74,0.0,0.47,0.0,0.0,0.0,0.0
ELMORE - 392318,116,111,0,3,0,0,0,0,95.69,0.0,2.59,0.0,0.0,0.0,0.0
FRANKLIN - 413201,864,810,0,18,11,0,0,3,93.75,0.0,2.08,1.27,0.0,0.0,0.35
FRANKLIN - 413202,1076,936,0,30,0,0,0,110,86.99,0.0,2.79,0.0,0.0,0.0,10.22
FRANKLIN - 413203,739,664,0,72,0,0,0,0,89.85,0.0,9.74,0.0,0.0,0.0,0.0
FRANKLIN - 413204,694,664,0,13,0,0,0,9,95.68,0.0,1.87,0.0,0.0,0.0,1.3
FRANKLIN - 413205,676,675,0,5,3,0,0,0,99.85,0.0,0.74,0.44,0.0,0.0,0.0
FRANKLIN - 413206,259,237,0,29,0,0,0,0,91.51,0.0,11.2,0.0,0.0,0.0,0.0
FRANKLIN - 413207,511,489,0,15,0,0,0,5,95.69,0.0,2.94,0.0,0.0,0.0,0.98
FRANKLIN - 413208,799,725,0,67,0,0,0,13,90.74,0.0,8.39,0.0,0.0,0.0,1.63
FRANKLIN - 413209,520,470,0,49,0,0,0,0,90.38,0.0,9.42,0.0,0.0,0.0,0.0
FRANKLIN - 413210,1035,847,15,174,0,0,0,5,81.84,1.45,16.81,0.0,0.0,0.0,0.48
FRANKLIN - 413211,453,440,0,11,0,0,0,1,97.13,0.0,2.43,0.0,0.0,0.0,0.22
FRANKLIN - 413212,251,222,0,19,0,0,0,3,88.45,0.0,7.57,0.0,0.0,0.0,1.2
FRANKLIN - 413213,159,146,0,9,0,0,0,0,91.82,0.0,5.66,0.0,0.0,0.0,0.0
FRANKLIN - 413214,416,381,0,43,0,0,0,2,91.59,0.0,10.34,0.0,0.0,0.0,0.48
FRANKLIN - 413215,803,755,0,34,0,0,0,7,94.02,0.0,4.23,0.0,0.0,0.0,0.87
FRANKLIN - 413216,595,592,0,13,0,0,0,2,99.5,0.0,2.18,0.0,0.0,0.0,0.34
FRANKLIN - 413217,486,484,0,6,0,0,0,3,99.59,0.0,1.23,0.0,0.0,0.0,0.62
FREMONT - 433501,622,605,8,7,0,0,0,6,97.27,1.29,1.13,0.0,0.0,0.0,0.96
FREMONT - 433502,897,835,3,30,5,0,0,17,93.09,0.33,3.34,0.56,0.0,0.0,1.9
FREMONT - 433503,934,809,0,102,0,0,0,26,86.62,0.0,10.92,0.0,0.0,0.0,2.78
FREMONT - 433504,210,214,0,2,0,0,0,0,101.9,0.0,0.95,0.0,0.0,0.0,0.0
FREMONT - 433505,850,773,5,50,1,0,0,3,90.94,0.59,5.88,0.12,0.0,0.0,0.35
FREMONT - 433506,799,759,4,3,0,0,0,24,94.99,0.5,0.38,0.0,0.0,0.0,3.0
FREMONT - 433507,295,277,0,26,0,0,0,0,93.9,0.0,8.81,0.0,0.0,0.0,0.0
FREMONT - 433508,676,612,2,55,0,9,0,7,90.53,0.3,8.14,0.0,1.33,0.0,1.04
FREMONT - 433510,978,898,0,2,40,0,0,39,91.82,0.0,0.2,4.09,0.0,0.0,3.99
FREMONT - 433511,823,582,1,245,4,0,0,28,70.72,0.12,29.77,0.49,0.0,0.0,3.4
FREMONT - 433512,1478,1232,0,200,5,5,11,19,83.36,0.0,13.53,0.34,0.34,0.74,1.29
FREMONT - 433513,703,636,0,59,0,0,0,0,90.47,0.0,8.39,0.0,0.0,0.0,0.0
FREMONT - 433514,164,159,0,0,0,0,0,3,96.95,0.0,0.0,0.0,0.0,0.0,1.83
FREMONT - 433515,838,755,3,60,0,0,0,2,90.1,0.36,7.16,0.0,0.0,0.0,0.24
GEM - 458001,916,799,0,89,4,6,0,11,87.23,0.0,9.72,0.44,0.66,0.0,1.2
GEM - 458002,1190,1119,0,25,0,6,0,30,94.03,0.0,2.1,0.0,0.5,0.0,2.52
GEM - 458003,1376,1147,0,143,5,0,0,85,83.36,0.0,10.39,0.36,0.0,0.0,6.18
GEM - 458004,1141,1088,0,27,0,11,0,39,95.35,0.0,2.37,0.0,0.96,0.0,3.42
GEM - 458005,1748,1548,0,61,84,0,0,42,88.56,0.0,3.49,4.81,0.0,0.0,2.4
GEM - 458006,2002,1782,0,174,0,0,0,27,89.01,0.0,8.69,0.0,0.0,0.0,1.35
GEM - 458007,893,804,0,90,2,0,0,32,90.03,0.0,10.08,0.22,0.0,0.0,3.58
GEM - 458008,1405,1254,0,37,14,0,0,98,89.25,0.0,2.63,1.0,0.0,0.0,6.98
GEM - 458009,1303,1132,0,109,5,0,0,32,86.88,0.0,8.37,0.38,0.0,0.0,2.46
GEM - 458010,1148,1093,0,36,0,3,0,23,95.21,0.0,3.14,0.0,0.26,0.0,2.0
GEM - 458011,1365,1211,0,42,18,39,0,55,88.72,0.0,3.08,1.32,2.86,0.0,4.03
GEM - 458012,814,758,0,65,0,0,0,4,93.12,0.0,7.99,0.0,0.0,0.0,0.49
GEM - 458013,173,153,0,8,0,0,0,5,88.44,0.0,4.62,0.0,0.0,0.0,2.89
GOODING - 472601,982,722,15,191,0,0,4,56,73.52,1.53,19.45,0.0,0.0,0.41,5.7
GOODING - 472602,1579,1093,0,408,0,0,1,89,69.22,0.0,25.84,0.0,0.0,0.06,5.64
GOODING - 472603,2423,2201,2,153,44,0,4,13,90.84,0.08,6.31,1.82,0.0,0.17,0.54
GOODING - 472604,1687,1166,0,502,17,5,0,3,69.12,0.0,29.76,1.01,0.3,0.0,0.18
GOODING - 472605,1511,1003,0,449,0,30,0,16,66.38,0.0,29.72,0.0,1.99,0.0,1.06
GOODING - 472606,353,306,0,24,5,0,0,10,86.69,0.0,6.8,1.42,0.0,0.0,2.83
GOODING - 472607,1800,1667,0,87,0,4,0,45,92.61,0.0,4.83,0.0,0.22,0.0,2.5
IDAHO - 497001,123,115,0,1,0,0,0,0,93.5,0.0,0.81,0.0,0.0,0.0,0.0
IDAHO - 497002,335,327,0,0,0,0,0,9,97.61,0.0,0.0,0.0,0.0,0.0,2.69
IDAHO - 497003,533,470,1,17,0,0,0,54,88.18,0.19,3.19,0.0,0.0,0.0,10.13
IDAHO - 497004,557,485,0,21,0,0,0,31,87.07,0.0,3.77,0.0,0.0,0.0,5.57
IDAHO - 497005,356,318,0,4,0,19,0,5,89.33,0.0,1.12,0.0,5.34,0.0,1.4
IDAHO - 497006,246,224,0,8,0,0,0,2,91.06,0.0,3.25,0.0,0.0,0.0,0.81
IDAHO - 497007,280,268,0,9,0,0,0,1,95.71,0.0,3.21,0.0,0.0,0.0,0.36
IDAHO - 497008,211,215,0,0,0,0,0,0,101.9,0.0,0.0,0.0,0.0,0.0,0.0
IDAHO - 497009,281,285,0,0,0,0,0,5,101.42,0.0,0.0,0.0,0.0,0.0,1.78
IDAHO - 497010,977,881,0,102,0,3,0,0,90.17,0.0,10.44,0.0,0.31,0.0,0.0
IDAHO - 497011,943,836,0,82,0,15,0,14,88.65,0.0,8.7,0.0,1.59,0.0,1.48
IDAHO - 497012,662,611,0,25,7,0,0,2,92.3,0.0,3.78,1.06,0.0,0.0,0.3
IDAHO - 497013,842,820,0,5,0,0,0,18,97.39,0.0,0.59,0.0,0.0,0.0,2.14
IDAHO - 497014,748,726,0,0,0,14,0,18,97.06,0.0,0.0,0.0,1.87,0.0,2.41
IDAHO - 497015,259,234,0,0,0,7,0,14,90.35,0.0,0.0,0.0,2.7,0.0,5.41
IDAHO - 497016,48,37,0,3,0,0,0,76,77.08,0.0,6.25,0.0,0.0,0.0,158.33
IDAHO - 497017,1501,1239,0,32,121,7,0,101,82.54,0.0,2.13,8.06,0.47,0.0,6.73
IDAHO - 497018,736,623,9,29,26,0,0,1,84.65,1.22,3.94,3.53,0.0,0.0,0.14
IDAHO - 497019,1697,1581,0,31,19,4,0,72,93.16,0.0,1.83,1.12,0.24,0.0,4.24
IDAHO - 497020,136,128,0,0,0,0,0,2,94.12,0.0,0.0,0.0,0.0,0.0,1.47
IDAHO - 497021,405,387,0,2,4,0,0,16,95.56,0.0,0.49,0.99,0.0,0.0,3.95
IDAHO - 497022,510,482,0,3,2,0,0,17,94.51,0.0,0.59,0.39,0.0,0.0,3.33
IDAHO - 497023,102,100,0,0,1,0,0,1,98.04,0.0,0.0,0.98,0.0,0.0,0.98
IDAHO - 497024,581,547,0,0,8,2,0,14,94.15,0.0,0.0,1.38,0.34,0.0,2.41
IDAHO - 497025,401,394,0,8,1,0,0,3,98.25,0.0,2.0,0.25,0.0,0.0,0.75
IDAHO - 497026,297,298,0,0,4,0,0,1,100.34,0.0,0.0,1.35,0.0,0.0,0.34
IDAHO - 497027,84,82,0,1,0,0,0,4,97.62,0.0,1.19,0.0,0.0,0.0,4.76
JEFFERSON - 513501,1236,1011,0,129,5,4,0,94,81.8,0.0,10.44,0.4,0.32,0.0,7.61
JEFFERSON - 513502,658,591,0,31,0,0,0,37,89.82,0.0,4.71,0.0,0.0,0.0,5.62
JEFFERSON - 513503,4107,3721,5,307,14,0,0,65,90.6,0.12,7.48,0.34,0.0,0.0,1.58
JEFFERSON - 513504,2406,2165,0,172,2,13,0,47,89.98,0.0,7.15,0.08,0.54,0.0,1.95
JEFFERSON - 513505,1013,953,5,45,0,0,0,40,94.08,0.49,4.44,0.0,0.0,0.0,3.95
JEFFERSON - 513506,1360,1323,0,0,0,5,0,24,97.28,0.0,0.0,0.0,0.37,0.0,1.76
JEFFERSON - 513507,2184,2008,0,114,0,8,0,54,91.94,0.0,5.22,0.0,0.37,0.0,2.47
JEFFERSON - 513508,990,818,0,125,0,0,0,0,82.63,0.0,12.63,0.0,0.0,0.0,0.0
JEFFERSON - 513509,480,393,0,139,0,0,0,0,81.88,0.0,28.96,0.0,0.0,0.0,0.0
JEFFERSON - 513510,481,439,0,25,0,0,0,9,91.27,0.0,5.2,0.0,0.0,0.0,1.87
JEFFERSON - 513511,1119,997,0,95,0,0,0,30,89.1,0.0,8.49,0.0,0.0,0.0,2.68
JEFFERSON - 513512,341,278,0,42,0,0,0,11,81.52,0.0,12.32,0.0,0.0,0.0,3.23
JEFFERSON - 513513,412,366,0,41,4,0,0,4,88.83,0.0,9.95,0.97,0.0,0.0,0.97
JEFFERSON - 513514,857,604,0,180,24,0,0,53,70.48,0.0,21.0,2.8,0.0,0.0,6.18
JEFFERSON - 513515,671,558,0,87,0,0,0,35,83.16,0.0,12.97,0.0,0.0,0.0,5.22
JEFFERSON - 513516,817,777,1,3,0,0,0,0,95.1,0.12,0.37,0.0,0.0,0.0,0.0
JEFFERSON - 513517,2557,2510,0,45,0,0,0,4,98.16,0.0,1.76,0.0,0.0,0.0,0.16
JEROME - 532501,1165,884,1,242,4,0,0,37,75.88,0.09,20.77,0.34,0.0,0.0,3.18
JEROME - 532502,778,632,10,112,0,0,0,9,81.23,1.29,14.4,0.0,0.0,0.0,1.16
JEROME - 532503,884,812,0,59,0,0,0,18,91.86,0.0,6.67,0.0,0.0,0.0,2.04
JEROME - 532504,2677,2315,0,270,0,0,0,95,86.48,0.0,10.09,0.0,0.0,0.0,3.55
JEROME - 532505,1675,1154,4,400,9,0,0,92,68.9,0.24,23.88,0.54,0.0,0.0,5.49
JEROME - 532506,1781,1419,6,294,0,5,0,69,79.67,0.34,16.51,0.0,0.28,0.0,3.87
JEROME - 532507,1870,1352,0,510,0,0,0,0,72.3,0.0,27.27,0.0,0.0,0.0,0.0
JEROME - 532508,847,594,0,249,0,0,0,9,70.13,0.0,29.4,0.0,0.0,0.0,1.06
JEROME - 532509,1654,986,0,652,16,0,0,7,59.61,0.0,39.42,0.97,0.0,0.0,0.42
JEROME - 532510,1375,1022,0,304,0,4,0,49,74.33,0.0,22.11,0.0,0.29,0.0,3.56
KOOTENAI - 552001,1944,1684,0,127,8,13,0,82,86.63,0.0,6.53,0.41,0.67,0.0,4.22
KOOTENAI - 552002,2070,1709,0,320,21,7,0,33,82.56,0.0,15.46,1.01,0.34,0.0,1.59
KOOTENAI - 552003,2149,1869,14,172,23,17,0,57,86.97,0.65,8.0,1.07,0.79,0.0,2.65
KOOTENAI - 552004,1238,1177,0,35,0,0,0,18,95.07,0.0,2.83,0.0,0.0,0.0,1.45
KOOTENAI - 552005,2802,2667,0,149,3,5,0,23,95.18,0.0,5.32,0.11,0.18,0.0,0.82
KOOTENAI - 552006,2892,2682,0,111,3,12,0,82,92.74,0.0,3.84,0.1,0.41,0.0,2.84
KOOTENAI - 552007,3191,2902,9,182,5,12,0,72,90.94,0.28,5.7,0.16,0.38,0.0,2.26
KOOTENAI - 552012,1085,1019,0,45,0,8,0,8,93.92,0.0,4.15,0.0,0.74,0.0,0.74
KOOTENAI - 552013,985,933,0,3,2,0,0,12,94.72,0.0,0.3,0.2,0.0,0.0,1.22
KOOTENAI - 552014,2814,2604,2,83,3,15,0,98,92.54,0.07,2.95,0.11,0.53,0.0,3.48
KOOTENAI - 552015,2259,2173,12,28,0,17,0,14,96.19,0.53,1.24,0.0,0.75,0.0,0.62
KOOTENAI - 552016,2017,1928,0,32,0,0,0,73,95.59,0.0,1.59,0.0,0.0,0.0,3.62
KOOTENAI - 552017,1578,1501,2,37,5,1,0,40,95.12,0.13,2.34,0.32,0.06,0.0,2.53
KOOTENAI - 552018,3083,2785,11,110,2,1,0,173,90.33,0.36,3.57,0.06,0.03,0.0,5.61
KOOTENAI - 552019,1691,1636,4,15,2,0,0,41,96.75,0.24,0.89,0.12,0.0,0.0,2.42
KOOTENAI - 552020,2471,2290,5,118,0,24,0,33,92.68,0.2,4.78,0.0,0.97,0.0,1.34
KOOTENAI - 552021,1583,1467,29,52,0,0,0,33,92.67,1.83,3.28,0.0,0.0,0.0,2.08
KOOTENAI - 552022,1232,1229,0,2,0,15,0,1,99.76,0.0,0.16,0.0,1.22,0.0,0.08
KOOTENAI - 552041,1456,1306,30,30,4,76,0,13,89.7,2.06,2.06,0.27,5.22,0.0,0.89
KOOTENAI - 552061,2236,2093,5,88,10,34,1,9,93.6,0.22,3.94,0.45,1.52,0.04,0.4
KOOTENAI - 552067,606,558,0,48,0,0,0,6,92.08,0.0,7.92,0.0,0.0,0.0,0.99
KOOTENAI - 552068,1472,1343,0,30,0,0,15,89,91.24,0.0,2.04,0.0,0.0,1.02,6.05
KOOTENAI - 552070,877,818,4,32,0,0,2,14,93.27,0.46,3.65,0.0,0.0,0.23,1.6
KOOTENAI - 553008,4817,4210,0,338,43,22,0,188,87.4,0.0,7.02,0.89,0.46,0.0,3.9
KOOTENAI - 553009,5643,5330,0,207,0,0,0,120,94.45,0.0,3.67,0.0,0.0,0.0,2.13
KOOTENAI - 553010,951,851,0,70,0,0,0,6,89.48,0.0,7.36,0.0,0.0,0.0,0.63
KOOTENAI - 553011,2156,2071,0,32,0,0,11,36,96.06,0.0,1.48,0.0,0.0,0.51,1.67
KOOTENAI - 553023,2534,2328,0,95,53,0,0,63,91.87,0.0,3.75,2.09,0.0,0.0,2.49
KOOTENAI - 553024,1259,1105,0,47,71,15,0,15,87.77,0.0,3.73,5.64,1.19,0.0,1.19
KOOTENAI - 553025,3874,3396,12,242,38,14,0,202,87.66,0.31,6.25,0.98,0.36,0.0,5.21
KOOTENAI - 553026,1189,1184,3,6,8,0,0,12,99.58,0.25,0.5,0.67,0.0,0.0,1.01
KOOTENAI - 553027,1265,1122,0,134,0,0,0,0,88.7,0.0,10.59,0.0,0.0,0.0,0.0
KOOTENAI - 553028,6875,6336,2,392,20,23,0,63,92.16,0.03,5.7,0.29,0.33,0.0,0.92
KOOTENAI - 553029,1567,1472,23,34,6,6,0,15,93.94,1.47,2.17,0.38,0.38,0.0,0.96
KOOTENAI - 553030,2884,2765,0,82,7,5,0,23,95.87,0.0,2.84,0.24,0.17,0.0,0.8
KOOTENAI - 553031,1251,962,2,283,0,15,0,2,76.9,0.16,22.62,0.0,1.2,0.0,0.16
KOOTENAI - 553032,1988,1744,0,200,0,4,0,14,87.73,0.0,10.06,0.0,0.2,0.0,0.7
KOOTENAI - 553033,1265,1231,0,35,0,10,0,2,97.31,0.0,2.77,0.0,0.79,0.0,0.16
KOOTENAI - 553034,2078,1740,0,200,51,10,0,42,83.73,0.0,9.62,2.45,0.48,0.0,2.02
KOOTENAI - 553035,975,761,0,90,51,6,0,88,78.05,0.0,9.23,5.23,0.62,0.0,9.03
KOOTENAI - 553036,1272,1116,0,67,0,60,0,70,87.74,0.0,5.27,0.0,4.72,0.0,5.5
KOOTENAI - 553063,1783,1699,0,71,0,0,0,9,95.29,0.0,3.98,0.0,0.0,0.0,0.5
KOOTENAI - 553064,928,861,0,18,0,15,0,30,92.78,0.0,1.94,0.0,1.62,0.0,3.23
KOOTENAI - 553065,1168,1138,0,19,0,17,0,7,97.43,0.0,1.63,0.0,1.46,0.0,0.6
KOOTENAI - 553066,1212,1156,0,10,0,22,0,19,95.38,0.0,0.83,0.0,1.82,0.0,1.57
KOOTENAI - 553069,1484,1163,0,43,240,0,0,37,78.37,0.0,2.9,16.17,0.0,0.0,2.49
KOOTENAI - 554037,3045,2827,4,128,25,2,0,49,92.84,0.13,4.2,0.82,0.07,0.0,1.61
KOOTENAI - 554038,2290,2142,0,54,13,0,0,68,93.54,0.0,2.36,0.57,0.0,0.0,2.97
KOOTENAI - 554039,5145,4903,0,113,0,0,0,146,95.3,0.0,2.2,0.0,0.0,0.0,2.84
KOOTENAI - 554040,3846,3317,0,202,68,187,0,74,86.25,0.0,5.25,1.77,4.86,0.0,1.92
KOOTENAI - 554042,1596,1586,0,7,3,0,0,10,99.37,0.0,0.44,0.19,0.0,0.0,0.63
KOOTENAI - 554043,2791,2420,43,152,23,7,0,68,86.71,1.54,5.45,0.82,0.25,0.0,2.44
KOOTENAI - 554044,1502,1306,157,79,17,9,0,15,86.95,10.45,5.26,1.13,0.6,0.0,1.0
KOOTENAI - 554045,2063,1823,0,77,42,60,0,72,88.37,0.0,3.73,2.04,2.91,0.0,3.49
KOOTENAI - 554046,2305,2066,29,118,22,2,0,69,89.63,1.26,5.12,0.95,0.09,0.0,2.99
KOOTENAI - 554047,2366,2141,0,124,0,12,16,49,90.49,0.0,5.24,0.0,0.51,0.68,2.07
KOOTENAI - 554048,1484,1386,0,29,2,7,0,59,93.4,0.0,1.95,0.13,0.47,0.0,3.98
KOOTENAI - 554049,1464,1258,18,102,2,34,0,59,85.93,1.23,6.97,0.14,2.32,0.0,4.03
KOOTENAI - 554050,940,821,0,119,0,0,0,5,87.34,0.0,12.66,0.0,0.0,0.0,0.53
KOOTENAI - 554051,1811,1506,35,137,7,0,0,117,83.16,1.93,7.56,0.39,0.0,0.0,6.46
KOOTENAI - 554052,1501,1413,0,40,23,11,0,14,94.14,0.0,2.66,1.53,0.73,0.0,0.93
KOOTENAI - 554053,1783,1534,4,162,12,8,0,63,86.03,0.22,9.09,0.67,0.45,0.0,3.53
KOOTENAI - 554054,1887,1750,0,57,0,10,0,65,92.74,0.0,3.02,0.0,0.53,0.0,3.44
KOOTENAI - 554055,1209,1119,0,40,0,35,0,24,92.56,0.0,3.31,0.0,2.89,0.0,1.99
KOOTENAI - 554056,1035,992,0,28,0,0,0,15,95.85,0.0,2.71,0.0,0.0,0.0,1.45
KOOTENAI - 554057,1694,1190,10,305,0,41,0,153,70.25,0.59,18.0,0.0,2.42,0.0,9.03
KOOTENAI - 554058,1289,1224,6,13,0,10,0,26,94.96,0.47,1.01,0.0,0.78,0.0,2.02
KOOTENAI - 554059,910,827,15,15,0,0,0,94,90.88,1.65,1.65,0.0,0.0,0.0,10.33
KOOTENAI - 554060,1124,943,0,26,0,0,0,124,83.9,0.0,2.31,0.0,0.0,0.0,11.03
KOOTENAI - 554062,717,680,0,20,0,7,0,6,94.84,0.0,2.79,0.0,0.98,0.0,0.84
LATAH - 575001,619,514,30,38,5,0,0,28,83.04,4.85,6.14,0.81,0.0,0.0,4.52
LATAH - 575002,1690,1353,0,274,0,43,0,51,80.06,0.0,16.21,0.0,2.54,0.0,3.02
LATAH - 575003,1323,1079,0,110,6,72,0,44,81.56,0.0,8.31,0.45,5.44,0.0,3.33
LATAH - 575004,1001,872,22,24,3,20,0,90,87.11,2.2,2.4,0.3,2.0,0.0,8.99
LATAH - 575005,1007,929,14,7,0,9,3,38,92.25,1.39,0.7,0.0,0.89,0.3,3.77
LATAH - 575006,1805,1530,16,144,14,29,0,58,84.76,0.89,7.98,0.78,1.61,0.0,3.21
LATAH - 575007,1990,1761,16,112,15,30,6,50,88.49,0.8,5.63,0.75,1.51,0.3,2.51
LATAH - 575008,2807,2517,51,141,4,10,0,74,89.67,1.82,5.02,0.14,0.36,0.0,2.64
LATAH - 575009,807,768,0,7,0,5,0,14,95.17,0.0,0.87,0.0,0.62,0.0,1.73
LATAH - 575010,1369,1219,8,133,0,7,0,7,89.04,0.58,9.72,0.0,0.51,0.0,0.51
LATAH - 575011,1088,1008,0,27,0,0,0,67,92.65,0.0,2.48,0.0,0.0,0.0,6.16
LATAH - 575012,1164,1087,6,7,0,41,3,43,93.38,0.52,0.6,0.0,3.52,0.26,3.69
LATAH - 575013,952,851,42,18,36,1,0,16,89.39,4.41,1.89,3.78,0.11,0.0,1.68
LATAH - 575014,1103,918,0,93,0,25,0,72,83.23,0.0,8.43,0.0,2.27,0.0,6.53
LATAH - 575015,996,899,44,25,0,15,0,27,90.26,4.42,2.51,0.0,1.51,0.0,2.71
LATAH - 575016,1694,1519,26,77,8,1,0,50,89.67,1.53,4.55,0.47,0.06,0.0,2.95
LATAH - 575017,857,810,0,3,0,2,9,24,94.52,0.0,0.35,0.0,0.23,1.05,2.8
LATAH - 575018,1220,1005,64,39,10,6,0,42,82.38,5.25,3.2,0.82,0.49,0.0,3.44
LATAH - 575019,1236,1130,0,66,0,0,0,56,91.42,0.0,5.34,0.0,0.0,0.0,4.53
LATAH - 575020,75,57,0,2,0,16,0,18,76.0,0.0,2.67,0.0,21.33,0.0,24.0
LATAH - 575021,1388,1289,0,23,0,2,0,70,92.87,0.0,1.66,0.0,0.14,0.0,5.04
LATAH - 575022,332,319,0,0,0,0,0,1,96.08,0.0,0.0,0.0,0.0,0.0,0.3
LATAH - 575023,560,532,0,22,0,0,0,6,95.0,0.0,3.93,0.0,0.0,0.0,1.07
LATAH - 575024,471,464,0,0,4,0,0,4,98.51,0.0,0.0,0.85,0.0,0.0,0.85
LATAH - 575025,116,110,0,0,1,0,0,3,94.83,0.0,0.0,0.86,0.0,0.0,2.59
LATAH - 575026,390,339,0,27,0,0,0,8,86.92,0.0,6.92,0.0,0.0,0.0,2.05
LATAH - 575027,1158,1082,9,27,12,0,0,32,93.44,0.78,2.33,1.04,0.0,0.0,2.76
LATAH - 575028,559,565,0,0,0,0,0,20,101.07,0.0,0.0,0.0,0.0,0.0,3.58
LATAH - 575029,1725,1632,0,45,0,0,0,27,94.61,0.0,2.61,0.0,0.0,0.0,1.57
LATAH - 575030,485,473,0,7,0,0,0,11,97.53,0.0,1.44,0.0,0.0,0.0,2.27
LATAH - 575031,285,248,0,12,0,8,0,0,87.02,0.0,4.21,0.0,2.81,0.0,0.0
LATAH - 575032,217,195,0,1,0,15,0,9,89.86,0.0,0.46,0.0,6.91,0.0,4.15
LEMHI - 598001,282,242,0,30,0,4,0,7,85.82,0.0,10.64,0.0,1.42,0.0,2.48
LEMHI - 598002,406,367,0,26,0,0,0,21,90.39,0.0,6.4,0.0,0.0,0.0,5.17
LEMHI - 598003,105,95,0,2,0,0,0,0,90.48,0.0,1.9,0.0,0.0,0.0,0.0
LEMHI - 598004,341,313,0,10,5,3,0,9,91.79,0.0,2.93,1.47,0.88,0.0,2.64
LEMHI - 598005,2332,2199,0,90,0,0,0,46,94.3,0.0,3.86,0.0,0.0,0.0,1.97
LEMHI - 598006,1512,1403,0,60,15,0,0,24,92.79,0.0,3.97,0.99,0.0,0.0,1.59
LEMHI - 598007,1390,1243,8,83,0,0,0,58,89.42,0.58,5.97,0.0,0.0,0.0,4.17
LEMHI - 598008,122,119,0,0,0,0,0,0,97.54,0.0,0.0,0.0,0.0,0.0,0.0
LEMHI - 598009,323,331,0,0,0,0,0,0,102.48,0.0,0.0,0.0,0.0,0.0,0.0
LEWIS - 616001,535,472,6,18,1,7,0,29,88.22,1.12,3.36,0.19,1.31,0.0,5.42
LEWIS - 616002,261,228,10,5,7,0,0,9,87.36,3.83,1.92,2.68,0.0,0.0,3.45
LEWIS - 616003,947,806,10,37,19,11,0,68,85.11,1.06,3.91,2.01,1.16,0.0,7.18
LEWIS - 616004,538,435,0,14,10,15,0,64,80.86,0.0,2.6,1.86,2.79,0.0,11.9
LEWIS - 616005,442,403,0,19,3,0,0,17,91.18,0.0,4.3,0.68,0.0,0.0,3.85
LEWIS - 616006,70,63,0,0,1,0,0,11,90.0,0.0,0.0,1.43,0.0,0.0,15.71
LEWIS - 616007,65,61,0,0,0,0,0,0,93.85,0.0,0.0,0.0,0.0,0.0,0.0
LEWIS - 616008,5,4,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
LINCOLN - 632601,1416,1000,16,358,0,7,0,29,70.62,1.13,25.28,0.0,0.49,0.0,2.05
LINCOLN - 632603,634,536,0,89,18,0,0,2,84.54,0.0,14.04,2.84,0.0,0.0,0.32
